disease,protein,common_interactor_score,common_interactor_score_pvalue,degree,frac_direct_interactions,frac_direct_interactions_pvalue
GO:0033613,4208,0.24409861462209156,0.012,90,0.13636363636363635,0.016
GO:0033613,2033,0.44101282059849173,0.005,547,0.4772727272727273,0.01
GO:0033613,4209,0.2338726940709674,0.014,66,0.13636363636363635,0.014
GO:0033613,7158,0.15647516424059063,0.116,175,0.06818181818181818,0.254
GO:0033613,2551,0.1290175960197398,0.047,39,0.06818181818181818,0.034
GO:0033613,4088,0.3813986569541521,0.018,417,0.38636363636363635,0.019
GO:0033613,3065,0.45665625102386537,0.006,611,0.5454545454545454,0.006
GO:0033613,5757,0.1430971313040361,0.104,87,0.09090909090909091,0.097
GO:0015294,6531,0.05549844899870681,0.001,18,0.0,1.0
GO:0015294,6532,0.026268363143131496,0.036,8,0.0,1.0
GO:0015294,9990,0.02311502826137058,0.027,9,0.0,1.0
GO:0015294,4891,0.030093230334442462,0.02,8,0.0,1.0
GO:0015294,6524,0.0,1.0,1,0.0,1.0
GO:0015294,9152,0.021325510483317357,0.022,3,0.0,1.0
GO:0015294,57282,0.0,1.0,3,0.0,1.0
GO:0015294,60482,0.06685695449138687,0.005,2,0.0,1.0
GO:0015294,57030,0.0,1.0,1,0.0,1.0
GO:0015294,10568,0.0,1.0,11,0.0,1.0
GO:0015294,142680,0.013608276348795438,0.056,2,0.0,1.0
GO:0015294,8671,0.0,1.0,9,0.0,1.0
GO:0015294,6505,0.01019029734192905,0.142,8,0.0,1.0
GO:0015294,6506,0.0016304126304136635,0.451,12,0.0,1.0
GO:0015294,6507,0.019155532631575357,0.044,8,0.0,1.0
GO:0015294,9962,0.021468077504476935,0.034,14,0.0,1.0
GO:0015294,9963,0.006473723370562308,0.235,28,0.0,1.0
GO:0015294,6523,0.04003203845127179,0.012,3,0.0,1.0
GO:0015294,57468,0.0,1.0,2,0.0,1.0
GO:0004407,54531,0.08820790174654537,0.01,31,0.11764705882352941,0.032
GO:0004407,9734,0.12148148959340134,0.012,74,0.17647058823529413,0.032
GO:0004407,138151,0.10132931870759813,0.004,12,0.11764705882352941,0.01
GO:0004407,8841,0.23337961195424584,0.009,238,0.35294117647058826,0.024
GO:0004407,64426,0.11734102186518999,0.002,43,0.11764705882352941,0.021
GO:0004407,10013,0.13214259120124044,0.019,259,0.11764705882352941,0.264
GO:0004407,57708,0.09023295448115144,0.021,32,0.11764705882352941,0.047
GO:0004407,79885,0.07354480357691132,0.102,132,0.058823529411764705,0.412
GO:0004407,23411,0.12425042049096352,0.042,261,0.17647058823529413,0.167
GO:0004407,22933,0.06440547647472254,0.081,64,0.11764705882352941,0.062
GO:0004407,166968,0.09722882632570543,0.001,6,0.11764705882352941,0.002
GO:0004407,3065,0.32317714578948603,0.002,611,0.5882352941176471,0.007
GO:0004407,3066,0.3015042505658278,0.002,387,0.6470588235294118,0.002
GO:0004407,51547,0.11383047637807228,0.09,666,0.058823529411764705,0.676
GO:0004407,51548,0.09727174592974078,0.043,125,0.11764705882352941,0.182
GO:0004407,83933,0.08920811999670337,0.004,21,0.11764705882352941,0.012
GO:0004407,10014,0.2057124059368007,0.011,370,0.17647058823529413,0.269
GO:0004407,9759,0.19639107443326131,0.003,203,0.23529411764705882,0.073
GO:0051428,7432,0.08076249805962532,0.01,15,0.0,1.0
GO:0051428,5705,0.0015826382400599994,0.608,202,0.0,1.0
GO:0051428,5741,0.056051354973384135,0.007,10,0.0,1.0
GO:0051428,5744,0.012218528985347924,0.046,12,0.0,1.0
GO:0051428,90226,0.32061519180274434,0.0,4,0.0,1.0
GO:0051428,114131,0.3206151918027443,0.002,5,0.0,1.0
GO:0051428,116,0.035209288712534204,0.008,27,0.0,1.0
GO:0051428,885,0.046762985531010604,0.008,7,0.0,1.0
GO:0051428,122876,0.0738677339490513,0.002,3,0.1111111111111111,0.002
GO:0051428,170589,0.0738677339490513,0.004,22,0.1111111111111111,0.005
GO:0008201,4353,0.1017773412466993,0.014,12,0.02,0.046
GO:0008201,6403,0.08784756257454784,0.013,14,0.0,1.0
GO:0008201,3075,0.06501858982404418,0.04,22,0.02,0.067
GO:0008201,5764,0.03970022252020343,0.137,107,0.0,1.0
GO:0008201,59271,0.012069952899375336,0.627,35,0.0,1.0
GO:0008201,1289,0.12183082561597798,0.014,25,0.02,0.076
GO:0008201,9353,0.024814179206888186,0.193,13,0.0,1.0
GO:0008201,14,0.013233750062333686,0.522,31,0.0,1.0
GO:0008201,7057,0.28584293355946294,0.004,54,0.16,0.004
GO:0008201,7059,0.09962803539788277,0.008,66,0.04,0.013
GO:0008201,7060,0.08027403262797586,0.005,2,0.02,0.01
GO:0008201,5270,0.034833834344564864,0.117,20,0.02,0.072
GO:0008201,6422,0.0,1.0,7,0.0,1.0
GO:0008201,2200,0.07571111290606655,0.041,24,0.0,1.0
GO:0008201,1305,0.08255542449875237,0.011,8,0.0,1.0
GO:0008201,26,0.06031721282371655,0.019,54,0.02,0.068
GO:0008201,283,0.0037399565649675563,0.786,11,0.0,1.0
GO:0008201,5118,0.07661616179484147,0.012,4,0.0,1.0
GO:0008201,83998,0.0,1.0,1,0.0,1.0
GO:0008201,1311,0.04734093752245906,0.046,10,0.0,1.0
GO:0008201,339366,0.023249344941801624,0.121,6,0.0,1.0
GO:0008201,116519,0.0,1.0,4,0.0,1.0
GO:0008201,3627,0.25719689531866247,0.002,9,0.0,1.0
GO:0008201,1839,0.005498274965756705,0.735,16,0.0,1.0
GO:0008201,200879,0.024194745068482633,0.255,49,0.0,1.0
GO:0008201,9141,0.022683697318686177,0.263,35,0.0,1.0
GO:0008201,566,0.025542971571677203,0.188,14,0.0,1.0
GO:0008201,4023,0.06874888749351175,0.052,32,0.0,1.0
GO:0008201,5046,0.0041949467902690175,0.717,9,0.0,1.0
GO:0008201,10563,0.1526134096749008,0.001,9,0.0,1.0
GO:0008201,2246,0.09365324177800495,0.029,28,0.04,0.02
GO:0008201,1991,0.24065910833788795,0.005,33,0.02,0.07
GO:0008201,3273,0.10578813407258808,0.041,15,0.02,0.075
GO:0008201,9289,0.0,1.0,9,0.0,1.0
GO:0008201,53834,0.08866213318503782,0.004,2,0.0,1.0
GO:0008201,5196,0.2398449309223603,0.002,13,0.0,1.0
GO:0008201,2255,0.008058229640253803,0.52,10,0.0,1.0
GO:0008201,26577,0.0,1.0,6,0.0,1.0
GO:0008201,338,0.05345487949807655,0.056,69,0.0,1.0
GO:0008201,7123,0.052401758857378695,0.058,19,0.0,1.0
GO:0008201,2260,0.14032045071895077,0.006,79,0.02,0.098
GO:0008201,2264,0.147998350797425,0.014,42,0.02,0.077
GO:0008201,4057,0.0640886811615635,0.03,32,0.0,1.0
GO:0008201,10457,0.0040706949570745365,0.565,5,0.0,1.0
GO:0008201,84570,0.010683725538325502,0.308,5,0.0,1.0
GO:0008201,348,0.06208235997361931,0.027,70,0.0,1.0
GO:0008201,4192,0.11759141797337137,0.012,26,0.0,1.0
GO:0008201,2147,0.20534423987032568,0.009,47,0.04,0.015
GO:0008201,6373,0.18410612210040722,0.001,5,0.0,1.0
GO:0008201,1511,0.27014374180426126,0.005,40,0.02,0.095
GO:0008201,7422,0.12472381247080806,0.015,38,0.02,0.08
GO:0016620,128,0.5219562101905151,0.009,42,0.56,0.004
GO:0016620,8854,1.4399285970541977,0.005,41,0.16,0.018
GO:0016620,55711,0.0,1.0,5,0.0,1.0
GO:0016620,5162,0.11723923944989117,0.012,67,0.12,0.003
GO:0016620,57016,0.05039762215048445,0.037,15,0.0,1.0
GO:0016620,64577,0.16131928455667197,0.006,11,0.08,0.002
GO:0016620,8644,0.12490165483657248,0.008,11,0.04,0.02
GO:0016620,5832,0.7994117862965622,0.014,60,0.12,0.022
GO:0016620,1737,0.14189561931533273,0.012,42,0.12,0.017
GO:0016620,1738,0.1725270759785562,0.008,113,0.12,0.016
GO:0016620,8659,1.247489763937037,0.005,59,0.12,0.018
GO:0016620,1109,0.09462736298900967,0.008,7,0.04,0.007
GO:0016620,216,1.4546671413189243,0.004,44,0.16,0.011
GO:0016620,217,1.141887363822209,0.002,80,0.2,0.003
GO:0016620,218,1.3854749251742724,0.005,54,0.24,0.021
GO:0016620,220,1.4678959248283399,0.004,45,0.24,0.015
GO:0016620,221,1.1660278039880458,0.001,77,0.24,0.006
GO:0016620,222,1.427496522943995,0.002,48,0.24,0.013
GO:0016620,223,1.2448772570747482,0.004,58,0.12,0.021
GO:0016620,224,0.950830642965355,0.005,106,0.12,0.017
GO:0016620,84188,0.011354946918622658,0.175,13,0.0,1.0
GO:0016620,231,0.4725315811883082,0.003,63,0.08,0.009
GO:0016620,4329,1.1086103740036302,0.009,54,0.6,0.005
GO:0016620,7915,0.9144601747809451,0.015,55,0.16,0.029
GO:0016620,8050,0.15491473281536647,0.011,35,0.12,0.009
GO:0016620,127,0.5822062163093511,0.008,25,0.56,0.008
GO:0003777,55614,0.0050895197733639465,0.355,19,0.0,1.0
GO:0003777,1062,0.014972992391324845,0.113,41,0.0,1.0
GO:0003777,347240,0.006510780985641947,0.268,19,0.0,1.0
GO:0003777,585,0.01741186373679817,0.057,38,0.08333333333333333,0.033
GO:0003777,51626,0.03834223223386621,0.002,16,0.08333333333333333,0.013
GO:0003777,79659,0.038650157440952945,0.003,22,0.08333333333333333,0.014
GO:0003777,81930,0.010888138129760073,0.196,29,0.0,1.0
GO:0003777,57519,0.010413529631371474,0.076,7,0.0,1.0
GO:0003777,9585,0.00629334571401835,0.277,22,0.0,1.0
GO:0003777,1778,0.029273073790152114,0.018,194,0.0,1.0
GO:0003777,64446,0.0032284951842752488,0.115,2,0.0,1.0
GO:0003777,3799,0.018973652780317946,0.11,130,0.0,1.0
GO:0003777,374654,0.02849066386671599,0.022,46,0.08333333333333333,0.049
GO:0004602,4257,0.004685952527780186,0.2,7,0.0,1.0
GO:0004602,4258,0.006766649524509584,0.119,6,0.0,1.0
GO:0004602,2946,0.003872218275750029,0.246,8,0.0,1.0
GO:0004602,4259,0.007655112053686252,0.132,19,0.0,1.0
GO:0004602,373156,0.018954336601131386,0.075,111,0.0,1.0
GO:0004602,2950,0.013548207118508276,0.12,69,0.0,1.0
GO:0004602,2952,0.025676619758341984,0.008,5,0.0,1.0
GO:0004602,1193,0.004393146036273687,0.194,6,0.0,1.0
GO:0004602,9588,0.03678519013140444,0.013,80,0.08333333333333333,0.061
GO:0004602,2938,0.018738273727368665,0.034,15,0.0,1.0
GO:0004602,2876,0.15015922292506398,0.004,34,0.0,1.0
GO:0004602,2878,0.16536683237006372,0.001,21,0.0,1.0
GO:0004602,2879,0.15983765547873796,0.001,53,0.08333333333333333,0.04
GO:1990404,54625,0.0298226176047414,0.012,13,0.0,1.0
GO:1990404,56965,0.0,1.0,10,0.0,1.0
GO:1990404,57097,0.016922654759645734,0.076,17,0.0,1.0
GO:1990404,84875,0.016979209604236607,0.045,19,0.0,1.0
GO:1990404,54956,0.0,1.0,26,0.0,1.0
GO:1990404,142,0.08218631675449974,0.003,286,0.13333333333333333,0.004
GO:1990404,143,0.0,1.0,9,0.0,1.0
GO:1990404,8658,0.09561093067738477,0.007,39,0.06666666666666667,0.031
GO:1990404,165631,0.0052657504329738725,0.241,3,0.0,1.0
GO:1990404,79668,0.0,1.0,1,0.0,1.0
GO:1990404,10038,0.047482752354663926,0.007,29,0.06666666666666667,0.012
GO:1990404,10039,0.038568842528088315,0.006,12,0.06666666666666667,0.01
GO:1990404,25976,0.0023122144410856406,0.246,2,0.0,1.0
GO:1990404,64761,0.02848011723595118,0.007,11,0.0,1.0
GO:1990404,56829,0.01684703543158779,0.152,56,0.0,1.0
GO:1990404,80351,0.09004518287180219,0.003,19,0.06666666666666667,0.015
GO:0008198,221120,0.0169808193717462,0.043,48,0.0,1.0
GO:0008198,54790,0.0,1.0,6,0.0,1.0
GO:0008198,23498,0.0,1.0,7,0.0,1.0
GO:0008198,7018,0.008907976998486462,0.253,68,0.0,1.0
GO:0008198,121642,0.016559265040193522,0.046,10,0.0,1.0
GO:0008198,8846,0.0,1.0,1,0.0,1.0
GO:0008198,112398,0.039801930554099474,0.004,24,0.0,1.0
GO:0008198,5264,0.01681712474331888,0.043,24,0.0,1.0
GO:0008198,120526,0.0,1.0,3,0.0,1.0
GO:0008198,9843,0.0,1.0,1,0.0,1.0
GO:0008198,54,0.0015707124897626516,0.543,15,0.0,1.0
GO:0008198,54583,0.037682510023074794,0.004,31,0.0,1.0
GO:0008198,2395,0.0,1.0,4,0.0,1.0
GO:0008198,79068,0.015479467700850392,0.048,15,0.0,1.0
GO:0008198,6622,0.011513197075637216,0.661,390,0.0,1.0
GO:0015171,11136,0.05787399487161381,0.008,43,0.05263157894736842,0.014
GO:0015171,94081,0.052240354790976606,0.009,52,0.05263157894736842,0.035
GO:0015171,23428,0.10029978007873155,0.001,6,0.05263157894736842,0.001
GO:0015171,79751,0.05785925055305981,0.013,32,0.0,1.0
GO:0015171,8604,0.02925963758919025,0.066,29,0.0,1.0
GO:0015171,153129,0.02364421755357716,0.065,17,0.0,1.0
GO:0015171,8501,0.0,1.0,2,0.0,1.0
GO:0015171,10165,0.11159865067006053,0.002,96,0.05263157894736842,0.049
GO:0015171,54716,0.0,1.0,10,0.0,1.0
GO:0015171,81855,0.055751291970707065,0.01,45,0.05263157894736842,0.013
GO:0015171,9152,0.0,1.0,3,0.0,1.0
GO:0015171,8140,0.13358560418171667,0.003,16,0.05263157894736842,0.007
GO:0015171,6505,0.009328457196110305,0.187,8,0.0,1.0
GO:0015171,6506,0.008357382715168515,0.302,12,0.0,1.0
GO:0015171,6507,0.040114818176932174,0.011,8,0.0,1.0
GO:0015171,6509,0.038413076350546096,0.004,4,0.0,1.0
GO:0015171,6510,0.0827973917424792,0.003,55,0.0,1.0
GO:0015171,10991,0.0,1.0,4,0.0,1.0
GO:0015171,54896,0.02141429777300334,0.029,3,0.0,1.0
GO:0015171,56301,0.05896666300842197,0.002,3,0.0,1.0
GO:0051087,57600,0.0890870806374748,0.002,1,0.0,1.0
GO:0051087,3329,0.31861899815306605,0.032,379,0.21666666666666667,0.032
GO:0051087,10630,0.006897700069441837,0.609,2,0.0,1.0
GO:0051087,3336,0.17913457816008457,0.089,137,0.06666666666666667,0.13
GO:0051087,3337,0.3293922868592405,0.005,105,0.15,0.005
GO:0051087,267,0.2457790708760871,0.009,113,0.11666666666666667,0.014
GO:0051087,8975,0.09525284985503783,0.129,53,0.05,0.031
GO:0051087,11153,0.039749293231912626,0.148,6,0.0,1.0
GO:0051087,274,0.0888958024659567,0.308,70,0.0,1.0
GO:0051087,26519,0.11440054511783203,0.012,19,0.03333333333333333,0.022
GO:0051087,51608,0.1386850880892309,0.044,61,0.05,0.059
GO:0051087,26520,0.13976382150935393,0.011,27,0.03333333333333333,0.053
GO:0051087,7450,0.07138560763094098,0.105,22,0.0,1.0
GO:0051087,54431,0.11504108104859685,0.014,33,0.0,1.0
GO:0051087,2335,0.3098253425867491,0.036,792,0.13333333333333333,0.161
GO:0051087,10273,0.33541179372373936,0.006,258,0.23333333333333334,0.014
GO:0051087,26278,0.04365445985584766,0.242,14,0.016666666666666666,0.149
GO:0051087,4137,0.1773027659345864,0.093,135,0.05,0.248
GO:0051087,55466,0.28345200250806224,0.006,43,0.06666666666666667,0.008
GO:0051087,10294,0.3307294940878224,0.003,114,0.11666666666666667,0.018
GO:0051087,1080,0.22521578398359599,0.323,324,0.16666666666666666,0.116
GO:0051087,9529,0.14401602909688832,0.023,48,0.05,0.019
GO:0051087,10681,0.06949333957877038,0.212,39,0.0,1.0
GO:0051087,9531,0.22994945667482977,0.298,493,0.15,0.147
GO:0051087,9532,0.2730097505207353,0.007,125,0.15,0.007
GO:0051087,126393,0.04983803482762949,0.703,59,0.016666666666666666,0.441
GO:0051087,10049,0.23569790430863033,0.004,58,0.1,0.004
GO:0051087,2244,0.05133390428922848,0.368,26,0.016666666666666666,0.246
GO:0051087,4036,0.06344484780921958,0.484,58,0.016666666666666666,0.424
GO:0051087,11080,0.32595241117492335,0.002,54,0.1,0.002
GO:0051087,329,0.14944479170878844,0.242,142,0.03333333333333333,0.457
GO:0051087,8266,0.27147970104968056,0.108,306,0.08333333333333333,0.478
GO:0051087,96459,0.14550960426494733,0.007,20,0.0,1.0
GO:0051087,332,0.09827209850363007,0.108,44,0.016666666666666666,0.39
GO:0051087,1356,0.05503210959502065,0.143,15,0.016666666666666666,0.174
GO:0051087,5071,0.31416113312456884,0.043,426,0.16666666666666666,0.104
GO:0051087,2896,0.0777295414998587,0.556,110,0.016666666666666666,0.644
GO:0051087,7248,0.09337016899841745,0.55,119,0.016666666666666666,0.667
GO:0051087,150353,0.1611222627267978,0.001,3,0.0,1.0
GO:0051087,213,0.1323252909119763,0.359,200,0.08333333333333333,0.138
GO:0051087,165721,0.15557234143515505,0.007,11,0.016666666666666666,0.094
GO:0051087,476,0.2146932817391761,0.049,160,0.05,0.255
GO:0051087,477,0.08784365994841287,0.021,17,0.0,1.0
GO:0051087,478,0.1542748049508903,0.047,78,0.016666666666666666,0.572
GO:0051087,84447,0.16977205891785663,0.043,90,0.03333333333333333,0.298
GO:0051087,5340,0.11400428394604262,0.115,68,0.05,0.091
GO:0051087,25822,0.22590984691851448,0.005,19,0.016666666666666666,0.185
GO:0051087,993,0.11867013709035037,0.106,64,0.0,1.0
GO:0051087,135138,0.2284627246145861,0.0,19,0.05,0.005
GO:0051087,55135,0.09356285868591818,0.143,44,0.0,1.0
GO:0051087,3300,0.16222499986892672,0.012,43,0.06666666666666667,0.005
GO:0051087,3301,0.3669985844382188,0.002,175,0.13333333333333333,0.034
GO:0051087,10598,0.23051983397899894,0.03,167,0.13333333333333333,0.017
GO:0051087,7015,0.14948852916814118,0.084,88,0.016666666666666666,0.584
GO:0051087,10471,0.06950528126772984,0.312,43,0.0,1.0
GO:0051087,128229,0.005356898229330773,0.735,3,0.0,1.0
GO:0051087,10478,0.040843802541185616,0.386,20,0.0,1.0
GO:0051087,388591,0.16006134818180448,0.002,4,0.03333333333333333,0.008
GO:0051087,3312,0.40255274835611393,0.004,600,0.3333333333333333,0.013
GO:0051087,7157,0.29655970986856667,0.059,1001,0.15,0.12
GO:0051087,6647,0.17089961074406199,0.186,199,0.1,0.097
GO:0061650,51465,0.10564628027057893,0.01,44,0.0,1.0
GO:0061650,54926,0.12116492310242674,0.001,37,0.047619047619047616,0.083
GO:0061650,63893,0.037574323472947375,0.191,79,0.0,1.0
GO:0061650,7319,0.10424844946430187,0.033,88,0.047619047619047616,0.15
GO:0061650,118424,0.18816760031189095,0.0,20,0.047619047619047616,0.046
GO:0061650,7321,0.574531187427313,0.004,278,0.047619047619047616,0.367
GO:0061650,7322,0.6084009341437611,0.003,257,0.23809523809523808,0.036
GO:0061650,7323,0.5713487730280036,0.004,229,0.047619047619047616,0.348
GO:0061650,7324,0.5413382753707957,0.005,131,0.09523809523809523,0.048
GO:0061650,7325,0.39677216161015183,0.003,84,0.0,1.0
GO:0061650,7326,0.19942078280328146,0.002,27,0.047619047619047616,0.06
GO:0061650,7327,0.2642277541488381,0.007,58,0.047619047619047616,0.152
GO:0061650,7329,0.14343346648626068,0.006,502,0.14285714285714285,0.134
GO:0061650,29089,0.15820520325708634,0.002,33,0.0,1.0
GO:0061650,51619,0.5286130490613319,0.002,106,0.0,1.0
GO:0061650,7332,0.2850708654770821,0.011,143,0.09523809523809523,0.082
GO:0061650,11065,0.14161229268447778,0.004,66,0.047619047619047616,0.152
GO:0061650,140739,0.05697129865057026,0.019,22,0.047619047619047616,0.03
GO:0061650,27338,0.09279929307926227,0.018,58,0.0,1.0
GO:0061650,6872,0.024622387250210712,0.535,112,0.047619047619047616,0.221
GO:0061650,134111,0.0061346229939120865,0.292,1,0.0,1.0
GO:0061650,997,0.1658795658150814,0.01,73,0.0,1.0
GO:0005501,54657,0.0,1.0,1,0.0,1.0
GO:0005501,54658,0.03690608195507966,0.007,6,0.0,1.0
GO:0005501,131,0.11289602750797312,0.016,26,0.0,1.0
GO:0005501,7364,0.48906531169998035,0.004,25,0.17647058823529413,0.014
GO:0005501,7363,0.48340682785609446,0.012,22,0.17647058823529413,0.012
GO:0005501,5947,0.003957167027542356,0.323,21,0.0,1.0
GO:0005501,7367,0.5078256865042579,0.002,22,0.17647058823529413,0.004
GO:0005501,54600,0.04363526259877885,0.001,1,0.0,1.0
GO:0005501,54575,0.4824899663299438,0.007,43,0.23529411764705882,0.007
GO:0005501,5104,0.0014947832777879497,0.698,27,0.0,1.0
GO:0005501,6256,0.06933648758915906,0.012,156,0.058823529411764705,0.04
GO:0005501,7026,0.02540891882404009,0.037,48,0.0,1.0
GO:0005501,54577,0.11674090677200194,0.0,2,0.058823529411764705,0.001
GO:0005501,94233,0.0,1.0,3,0.0,1.0
GO:0005501,5914,0.062438919458633155,0.014,145,0.058823529411764705,0.03
GO:0005501,56603,0.0,1.0,2,0.0,1.0
GO:0005501,5950,0.00467785892947822,0.229,7,0.0,1.0
GO:0005501,127,0.11353634208317699,0.029,25,0.0,1.0
GO:0043014,10123,0.009699190162392013,0.177,3,0.0,1.0
GO:0043014,29072,0.0061025399108470095,0.586,28,0.0,1.0
GO:0043014,114327,0.0027891208179168566,0.88,39,0.0,1.0
GO:0043014,6683,0.007097001701428249,0.464,18,0.0,1.0
GO:0043014,10013,0.03531322204748712,0.066,259,0.05555555555555555,0.186
GO:0043014,2339,0.008756407286899411,0.413,27,0.05555555555555555,0.021
GO:0043014,55207,0.017653456634827352,0.064,21,0.0,1.0
GO:0043014,100287171,0.0008969912273897592,0.82,11,0.0,1.0
GO:0043014,29127,0.011469959576220918,0.629,137,0.0,1.0
GO:0043014,585,0.005141877076946215,0.768,38,0.0,1.0
GO:0043014,56271,0.0026360552795023696,0.341,2,0.0,1.0
GO:0043014,57551,0.008977190868758636,0.313,16,0.0,1.0
GO:0043014,83544,0.0,1.0,1,0.0,1.0
GO:0043014,54617,0.0116863406177719,0.377,35,0.0,1.0
GO:0043014,6622,0.02999615309708927,0.277,390,0.0,1.0
GO:0043014,55262,0.001971041319963609,0.658,12,0.0,1.0
GO:0043014,642273,0.024367146921846487,0.016,5,0.0,1.0
GO:0043014,135138,0.028928428787127616,0.019,19,0.0,1.0
GO:0043014,79739,0.008730587354886712,0.199,5,0.0,1.0
GO:0043425,79365,0.059352238294700016,0.013,40,0.1111111111111111,0.014
GO:0043425,6929,0.19299654384512635,0.003,208,0.7222222222222222,0.003
GO:0043425,6938,0.12528113560428222,0.008,104,0.3333333333333333,0.008
GO:0043425,6943,0.1152114541445951,0.003,11,0.1111111111111111,0.008
GO:0043425,4005,0.08299832610106603,0.024,166,0.1111111111111111,0.089
GO:0043425,429,0.09612020961630836,0.002,15,0.05555555555555555,0.049
GO:0043425,4294,0.04865126716538797,0.042,50,0.05555555555555555,0.18
GO:0043425,9421,0.11130424970093748,0.011,30,0.1111111111111111,0.027
GO:0043425,3670,0.04996641689132281,0.023,28,0.16666666666666666,0.015
GO:0043425,7391,0.10736467652325277,0.015,88,0.1111111111111111,0.054
GO:0043425,7392,0.09605736262198449,0.009,48,0.05555555555555555,0.149
GO:0043425,8928,0.05430427791442097,0.057,97,0.16666666666666666,0.006
GO:0043425,642658,0.08746143360457646,0.003,3,0.05555555555555555,0.017
GO:0043425,8553,0.06836989178253772,0.026,90,0.1111111111111111,0.061
GO:0043425,1387,0.13881424093718378,0.01,400,0.16666666666666666,0.116
GO:0043425,23411,0.08435358159713091,0.037,261,0.05555555555555555,0.346
GO:0043425,23028,0.08270468929522298,0.095,374,0.1111111111111111,0.235
GO:0043425,4088,0.10589179087028809,0.052,417,0.2222222222222222,0.062
GO:0043425,7291,0.11272583081389585,0.004,38,0.05555555555555555,0.122
GO:0004721,1033,0.02632972646548109,0.433,9,0.0,1.0
GO:0004721,9787,0.07077280450740285,0.104,15,0.0,1.0
GO:0004721,26191,0.329155327943188,0.001,25,0.012345679012345678,0.131
GO:0004721,2138,0.12680156011872454,0.015,10,0.0,1.0
GO:0004721,2139,0.10350979200330232,0.061,36,0.012345679012345678,0.168
GO:0004721,2140,0.13921080216405132,0.011,12,0.0,1.0
GO:0004721,5728,0.16952003397252507,0.122,246,0.037037037037037035,0.128
GO:0004721,56940,0.11134161149836641,0.019,6,0.0,1.0
GO:0004721,192111,0.0529357829955101,0.646,62,0.0,1.0
GO:0004721,57460,0.04744741936553149,0.131,5,0.0,1.0
GO:0004721,5770,0.27048095949001294,0.006,142,0.0,1.0
GO:0004721,5771,0.18828922201435344,0.008,39,0.012345679012345678,0.157
GO:0004721,78986,0.015924604074650767,0.734,13,0.0,1.0
GO:0004721,5774,0.17410199197707926,0.005,41,0.0,1.0
GO:0004721,5777,0.33563189122256826,0.013,123,0.04938271604938271,0.045
GO:0004721,5780,0.1291631518957775,0.033,25,0.0,1.0
GO:0004721,5781,0.40184506290551114,0.004,175,0.024691358024691357,0.299
GO:0004721,5782,0.36418762870542576,0.005,78,0.012345679012345678,0.309
GO:0004721,5783,0.11213508683311742,0.075,39,0.0,1.0
GO:0004721,5784,0.10956102728051642,0.07,41,0.024691358024691357,0.046
GO:0004721,54935,0.05302605942959534,0.343,31,0.0,1.0
GO:0004721,5788,0.44660221267140826,0.002,84,0.024691358024691357,0.083
GO:0004721,5792,0.24907539421642988,0.008,53,0.024691358024691357,0.071
GO:0004721,5793,0.4661381787246247,0.001,33,0.012345679012345678,0.122
GO:0004721,54434,0.10988902763557704,0.02,17,0.0,1.0
GO:0004721,5795,0.463599224225803,0.005,54,0.012345679012345678,0.262
GO:0004721,5796,0.2728633358675109,0.002,109,0.024691358024691357,0.147
GO:0004721,5797,0.18183286323319153,0.004,12,0.037037037037037035,0.005
GO:0004721,338599,0.027698540140333742,0.535,14,0.0,1.0
GO:0004721,5800,0.42488150339544983,0.005,34,0.012345679012345678,0.18
GO:0004721,5802,0.19017907259109865,0.023,44,0.012345679012345678,0.201
GO:0004721,5803,0.20352305228396506,0.002,22,0.012345679012345678,0.115
GO:0004721,8897,0.030380600278940923,0.469,14,0.0,1.0
GO:0004721,57026,0.06307313459600708,0.067,8,0.0,1.0
GO:0004721,8446,0.03849757484032566,0.372,15,0.0,1.0
GO:0004721,150290,0.0,1.0,1,0.0,1.0
GO:0004721,8493,0.05198440446584675,0.619,51,0.0,1.0
GO:0004721,1843,0.15722790056347724,0.01,23,0.0,1.0
GO:0004721,1845,0.13090699496062047,0.012,20,0.0,1.0
GO:0004721,1846,0.15496815337333955,0.018,13,0.0,1.0
GO:0004721,1847,0.14565757765773363,0.001,3,0.0,1.0
GO:0004721,1848,0.10929956049658772,0.029,10,0.0,1.0
GO:0004721,1849,0.1915031546939881,0.0,10,0.0,1.0
GO:0004721,22843,0.05171198514294174,0.141,9,0.0,1.0
GO:0004721,25930,0.06842716936091958,0.317,40,0.0,1.0
GO:0004721,58190,0.07982850042956084,0.219,42,0.024691358024691357,0.039
GO:0004721,128853,0.10050981133796322,0.02,9,0.0,1.0
GO:0004721,201562,0.037698715552312786,0.374,13,0.0,1.0
GO:0004721,3932,0.3245661975287817,0.016,256,0.18518518518518517,0.007
GO:0004721,10076,0.11316752535161279,0.019,12,0.0,1.0
GO:0004721,26469,0.21807339830660327,0.003,14,0.0,1.0
GO:0004721,23399,0.05608190296741028,0.146,13,0.0,1.0
GO:0004721,8555,0.05002732262355331,0.169,10,0.0,1.0
GO:0004721,134510,0.0035634832254989915,0.923,9,0.0,1.0
GO:0004721,11122,0.08757910757949272,0.019,7,0.0,1.0
GO:0004721,5494,0.11162494425478861,0.093,55,0.012345679012345678,0.276
GO:0004721,5495,0.13599141741595563,0.043,61,0.024691358024691357,0.064
GO:0004721,5496,0.08416086401027623,0.728,219,0.0,1.0
