,lci,rw
C0023264,0.4624649688213363,0.46621182190441074
C0013132,0.14787566070244793,0.11721469508728997
C4022012,0.27262643626711974,0.21807027898751183
C0021390,0.14190374008053735,0.37319962270662743
C0231679,0.16388880761561467,0.20166126424529546
C0013575,0.10785038729972707,0.09980443647678681
C0020429,0.46766003545701534,0.4467263025642135
C1861869,0.15518212446202018,0.30573357454482913
C0023890,0.44926892696671394,0.4296963945890452
C1862475,0.18542513805300878,0.12892627464420334
C0270850,,0.01924685925492235
C0007193,0.325783443592371,0.31942763728209045
C1389113,0.13506367442079886,0.10343727886845193
C0242584,0.2425415960037818,0.2590675213970123
C0041948,0.39002733257129607,0.2813376515112079
C0152021,0.14778939491297025,0.3293392749865867
C0542346,,-0.0017903496061635344
C0024667,0.4310447919948666,0.3629598405510403
C1832160,0.19627997607000258,0.11769910761355813
C1856266,0.21857866570901957,0.13844160228042063
C0005283,0.2677965685654251,0.17210888514891962
C0221354,0.3953339237878738,0.39773871985020887
C0263523,0.17659973741121815,0.15613124906183432
C0035222,0.23958098527034863,0.25013813951497177
C0017178,0.210514632197048,0.050752171743564826
C1857042,0.34236776767641114,0.23510813615177595
C0008073,0.28562592906817774,0.22164313996669135
C1619700,0.027815938255660665,0.11697266398954573
C1859461,0.3190353173646998,0.23464757520063165
C1846803,0.2778827917618479,0.15303575735448313
C0085623,0.2737947205208646,0.09848546751641354
C1868571,0.38982657526595654,0.24007474317701183
C0857379,0.21849864564832291,0.1950110746475336
C1864985,0.2583785651291726,0.2592806812619705
C0423798,0.32469270380212467,0.3075810544402011
C0023014,0.27646994067891795,0.2717980040238649
C4021611,0.1626548449101151,0.09721886359427306
C1848924,0.3379248522119483,0.2849090931714346
C1855538,0.23530879159827658,0.15049541800004465
C0029882,0.21837206146062776,0.18786214944687685
C0017661,0.27641590463638305,0.27697007757114145
C0085584,0.26426594612023535,0.25699579433042363
C0584837,0.2662928571756659,0.13844530082226975
C1260899,0.3257045847323501,0.5046472979383625
C0234979,0.14222077074552317,0.21570313323148438
C1184923,0.20840326767285136,0.13435929121158838
C2973725,0.34806459005034407,0.2588304463527494
C0020514,0.028877027878940392,0.12042202882336206
C1857079,0.1967184516583575,0.17199168698322134
C1857641,0.1679946929875324,0.12493261258997136
C0240538,0.3713578061275777,0.3168072774454289
C1858574,0.25623688569932224,0.31671603984274227
C3536741,0.05081786516378511,0.20524389703916154
C4021242,0.26611930401272976,0.1053266062363933
C1842714,0.0013747407944650996,0.15313336824904517
C4020858,0.19743610287554558,0.22300937033776036
C0234162,0.05435156909749488,0.19515185315090713
C1854928,0.14930590994345222,-0.0011396855462244518
C0030554,0.30377799367822106,0.2591176815052539
C1865244,0.21155616792695844,0.10156851555721065
C0020555,0.4475809936040139,0.2442907642456065
C0149521,0.01779331867957716,0.027345203831838954
C1846223,0.04069175911121704,0.28634732178679007
C0027746,0.4731924775654276,0.47216870119330734
C0575081,0.35101871322269307,0.3175427731046564
C0015967,0.46206617998393734,0.4219220963380001
C3160718,0.19207814715677052,0.16967376792304675
C4020892,0.39052502554872975,0.21658669397825223
C0852283,0.1532418706215331,0.15013483058244684
C4023909,0.16320376344803206,0.22054892678740604
C0014170,0.4193644721729703,0.4077883896091247
C2700617,0.3268903875646551,0.2740828224375861
C0242698,0.1946341443702592,0.1990409769135441
C0263498,0.21469022307192714,0.31392698315312945
C0887833,0.13573107895047867,0.2913097052162658
C0007758,0.2901116067826657,0.24901493027754162
C1849073,0.251875764913954,0.2841962541606694
C0206754,0.1703073674963548,0.13713494922697309
C1862863,0.34034880758562197,0.2629059877429939
C0338503,0.0691227341077976,0.3075441640957848
C0231687,0.09108605663582428,0.14909057298813852
C0266470,0.32762134962087736,0.29931639608878413
C0311468,0.1076220704819266,0.11854780404416054
C4022996,0.09155690035322737,0.2603741627561562
C1837388,0.4410760058985359,0.402302700106908
C0332563,0.337182988749068,0.31891912373996284
C0020542,0.4206382346493677,0.3708891240151971
C0018818,0.38106903334391906,0.35897011287551206
C0011849,0.446390180052557,0.40542060165620425
C4024753,0.16425077413184697,0.1326018898702722
C0019080,0.31060751394067715,0.13137485913270797
C4020730,0.24170386521881823,0.17610726990626782
C0151811,0.43266744170109145,0.4051082352816002
C0020502,0.23360637479829766,0.2592118569099312
C0740394,0.0178739374377461,0.06838256047102063
C0040264,0.11883370405475031,0.1544727992997023
C4024780,0.31350970010871276,0.29714286208577767
C1458155,0.5123809569740612,0.470627710379979
C0023343,0.3134895238263739,0.32873667585397826
C0007131,0.46288528761043557,0.45492773596111497
C0005941,0.1123283513513763,0.24675200528971483
C0001418,0.527902133421781,0.46653392135719834
C0154920,0.14161765123914324,0.06404922300294967
C0019214,0.2236745913584499,0.13607154991305634
C1837482,0.20908851695747308,0.10964752329775308
C1844704,0.2793096715057686,0.21068885409611016
C0595929,0.26810654533937,0.30035636281543726
C0392777,0.445331851191318,0.2603024816079208
C0032927,0.386696247885749,0.34175987120819107
C0020545,-0.00041749916331368874,-0.001056261910685864
C0266483,0.17981701865111935,0.1822217301907147
C0037771,0.0308332712543266,0.0614921547295752
C0265215,0.29889093970702546,0.3092044541892924
C4022003,0.45363726001497345,0.4189144061284559
C0917796,0.3754023982400884,0.2653162800857
C0004114,0.4802750904669481,0.4057542381861328
C1866195,0.2795546582459249,0.25678132814593113
C0151744,0.48507356869772894,0.4625769396701075
C0239981,0.147675030790237,0.15228358447119145
C1449861,0.33479239833539826,0.27102874492900975
C1860834,0.19188183684238352,0.019659838337441317
C0013386,0.016700329426302386,0.12929108805779713
C0002622,0.25833973114326464,0.2187922358261679
C0427065,0.20998687334941799,0.24243119125755808
C4024989,0.4566322374084996,0.28498191748117957
C1834405,0.20641236180520295,0.23386180572217755
C0240278,0.25731430042470643,0.30352448360814543
C0022821,0.3350921809177107,0.3343699195524508
C1855333,0.3002587701233875,0.2508342114532956
C0232513,0.17322162307367112,0.2815468599978608
C1301509,-0.0007575058164450882,0.10001202050585321
C0017636,0.4719099244132908,0.4367081008415657
C0242422,0.37480797863087006,0.29692303264177233
C1836150,0.24230786228299112,0.16806213449767407
C0025202,0.4266233440725297,0.41789135722859455
C1260926,0.16148263694787757,0.1932721574590605
C0029124,0.21427707015279307,0.1973995527806917
C4020844,0.2504290830835784,0.1278826345587425
C0151740,0.3646418731511735,0.28177892469552174
C1850309,0.18552977751241867,0.1121498944205714
C1850171,0.20312279133211808,
C0242350,0.36937592703667127,0.3230525476258577
C0426799,0.1414494181125178,0.08541144666595167
C0016663,0.06822353658312567,0.13534187505796005
C4277682,0.465342624276575,0.3608586223998992
C2219717,0.2619545996149238,0.1900878504513566
C0017168,0.31081861809595895,0.2916613260321689
C0027540,0.3730718575763002,0.31108982037281796
C4280614,0.39993704237333483,0.39755782669850337
C0521525,0.36641722537885035,0.3398735210353798
C0282612,0.18670699077458666,0.3321930329450898
C0854723,0.36049782033451705,0.2354052696342768
C1846434,0.2218912817285081,-0.0012958338622526646
C1848207,0.23409569595300925,0.21886729729427887
C0151313,0.10579890669109834,0.041025545634406656
C0019189,0.1932456495032953,0.23548766801672902
C0270853,0.48954295446777196,0.10012329542752556
C0027962,0.3852014293067332,0.38396659111607734
C0002395,0.39162040257347286,0.4042771431864174
C1837732,0.24558540905746568,0.359679784544242
C0024141,0.432215777084527,0.419639628085523
C3714745,0.3083379404921112,0.2930805024865558
C0162285,0.1530656368310572,0.0046900911514901325
C0151611,0.2995816939735032,0.3136746389909168
C4072825,0.3510585097653807,0.32604462530815287
C0409338,0.22885448025279417,0.1546089883414777
C0521719,0.2932197712593394,0.1602293041980215
C0032226,0.28921059289346523,0.3569985061783314
C0423112,0.25564851613824124,0.25027653630364466
C1390474,0.23735203682795694,0.23201924495394155
C0151639,0.3437225051943033,0.2783209133089698
C0476397,0.2406087672235295,0.16716628834665437
C1843663,0.03203863475588865,0.1048053004370223
C0038002,0.4314496129119806,0.3941111137032886
C1865027,0.2378080483740289,0.07795914666058122
C0020517,0.40314644674049405,0.4434528836074568
C0034372,-0.0005747273328905695,-0.0011007194838839988
C0239174,0.4411903793258464,0.3510583681688765
C0027765,0.3640112777108936,0.32904472833260945
C4020861,0.1522655303612491,0.1752245449944519
C0003119,0.322393725476576,0.1792711102183554
C0020438,0.2936423673993771,0.12351569103442776
C0026847,0.11408902225506067,0.08800585713968942
C0001627,0.41944531255662426,0.23622411540321656
C0027498,0.4202185545822959,0.3909136603183639
C0017563,0.18944163543421316,0.14615754617083385
C0039231,0.3063294997417986,0.3188160262841178
C2267233,0.2941160850245591,0.17580374984121358
C0242383,0.0931450529462536,0.23001408281491986
C0004158,0.09603361641814594,0.038619265652568596
C0344539,0.18413686558917663,0.1093588548803964
C1853237,0.4544007886333704,0.4485219237817432
C0031256,0.1406157220163855,0.19933710065404503
C0020224,0.35050127959844185,0.3149315914327059
C0007370,0.21538526255996168,0.19556234674654271
C0576860,0.16791467722041373,0.21344602405706561
C0149721,0.2896249106260408,0.3142621152211092
C0338451,,0.3022622655683089
C0332573,0.15804585912336633,0.28790652166154174
C1456784,-0.0028290860935819622,0.08495345280547657
C0011853,0.49412949970548653,0.4580412697237638
C0232940,0.33550776199924254,0.2786354412363506
C2316810,0.1832146744380858,0.1515775161979685
C0392525,0.13569794044257538,0.08136408351595714
C4025252,0.10656702689343117,0.28142912978807455
C0687120,0.34617718185753465,0.2584056065847552
C0010520,0.2767895145169395,0.2670004630038967
C0575158,0.38224307829595694,0.3426888419983836
C0018939,0.2715668156904194,0.04323808893919961
C0405580,0.45301697738803226,0.2718538961892224
C0424731,0.31637908717900226,0.30379871885020443
C0021655,0.4792072170336568,0.42661410055128196
C0151529,0.34071998052591473,0.3284225206984061
C0151686,0.2072068413878448,0.19076428699951997
C0016522,0.4157409106396918,0.24482803158612512
C3501843,-0.0008846987536449736,-0.0013255899258974627
C1969913,0.1531470996323492,0.05407675893921394
C4025900,0.0973330779324052,0.24280789969785488
C4020854,0.2790032883440033,0.2934679000989115
C0018799,0.18054584976076707,0.27645635920003253
C0018418,0.2222534935185579,0.38388152142001786
C0038220,0.4167478384085449,0.4028561038538787
C4280630,0.19240993851387328,0.16417125938239044
C0268307,0.3174018069561798,0.17857616171500912
C0020620,0.06050097996291918,0.07812300356780763
C1840379,-0.0011340618430558849,0.08410782612577385
C0338831,0.10914630008168229,0.005495863525252929
C0151721,0.31849250560775494,0.34569272073681573
C0026266,0.2520286719773219,0.2777278462339689
C0743912,0.2555226066134256,0.22757650770374854
C1862314,0.4131108982727789,0.3545782599424638
C0040038,0.3443285230899145,0.33173102177721236
C0694563,0.2158992134630829,0.16468520944585338
C0001624,0.1337590237022758,0.22685912925081006
C0334634,0.21252486884868588,0.33198156108795696
C0221204,0.19640767017511718,0.33080672467172195
C0232744,0.4053828528150658,0.296658950057756
C1849923,,
C0151891,0.1901689372962558,0.12670871580588605
C2749463,0.14163845509444495,0.2926413089995644
C0041974,0.019035888031987552,0.25674833406136094
C0085682,0.08747629400671708,0.1998628108035273
C0850703,0.03518919185990187,0.06071114725514232
C0015397,0.0978772104709793,
C1446712,-0.0003868990862053405,0.15395425472921107
C0240295,0.39588849568896534,0.4060978325542804
C4021780,0.2779325630562632,0.1706042719948277
C1956346,0.47624658811958176,0.411734025766839
C0029453,0.3847399153379113,0.33787759257099864
C3164374,0.12565068308134775,0.20005440666974628
C0853897,0.020640986017668974,0.18801853014863443
C0030297,0.5136165799332735,0.40798285736965023
C0085271,,-0.000314467992797551
C1865017,0.35838479936856277,0.35956037593386353
C0029172,0.20829738753762497,0.2790041095399662
C0235946,0.26863880884526226,0.3039481784083885
C1843108,0.3363048749021473,0.3342228564124396
C1842153,0.23958607996684075,0.10308641734448508
C0024032,0.3225327283891899,0.3116250863178632
C0015300,0.42697858235085917,0.4192962300594653
C0857460,0.2376929100114913,0.27559519531195925
C0432163,0.08317619594463456,0.16393475783892655
C0221766,0.000500495984119459,0.02736291885862004
C0026884,0.043088452802229095,0.12355626812791125
C0005747,0.22718096348424593,0.13061196096874628
C0085633,0.2968601761227936,0.2649953955550102
C0345967,0.4615962785665759,0.446382391304352
C0001969,0.2553119811595034,0.25588864903280206
C0751401,0.3367213593292064,0.23243061796800754
C0271390,-0.002633599286800161,0.043159438905719
C0600104,0.25466422390395316,0.20221316837133607
C1856963,0.2032612945773557,0.19475509567686147
C1835473,0.11377759982976007,0.09036392881815
C0037317,0.13398184460663115,0.19809043967539164
C0426848,-0.0005622153788316234,0.03418846598610141
C1857679,0.287051198637747,0.15268157624162754
C3553764,0.3321543473252915,0.3236602685279015
C1837458,-0.0021253876382940936,0.006928218099270142
C0919267,0.4696890329086067,0.4438396886493576
C0036857,0.22734146848653708,0.21811202146515765
C0541794,0.3289998637013536,0.26172933522450337
C0014130,0.06796384449234034,0.005030624031979576
C0035313,0.19351389603297292,0.02214424487787467
C1839839,0.057103795208109494,0.17165483291694908
C0018273,0.2579451039846792,0.2880766009188616
C0271183,0.24422394883044687,0.1316423450276273
C0008031,0.4397740210453938,0.39979762183620565
C0424448,0.10799971560859649,0.12194270670117792
C0003962,0.1742779933576751,0.1410390449456184
C0266013,0.3736812533687893,0.3827698774398461
C1844947,0.23850366412554425,0.23223854784743503
C0522224,0.24626773142002278,0.28781139904846814
C0020608,0.35724011196280425,0.35647494752225445
C2931092,0.575827622069605,0.4014229208359427
C1839254,0.16844990821445988,0.0391565470650885
C0017638,0.4451845721096239,0.3924934582968199
C0524620,0.09107312321464361,0.22205358381077414
C3887709,0.39925141396494485,0.4129739913548691
C0267963,0.028796967140498207,0.020050796014742193
C1837352,0.11359280686064609,0.14046762800536314
C0221217,0.23912437658988903,0.2610109326530559
C0027125,-0.0019074571247997267,0.09151177857890079
C0949445,0.09091107846670506,0.08530886447965964
C0231528,0.28149594950586027,0.29872561859588465
C0018923,0.27459256313324015,0.34591395713887657
C4020962,0.18860539019378184,0.30476907987713314
C0040997,0.37878841769308585,0.08095901586332228
C0034069,0.3674614160757967,0.4697882219457398
C0235833,0.3097286610930579,0.23397430027975644
C0158113,0.18136169078358472,0.17340661415323017
C0795690,0.15935312106259847,0.21193577835629065
C0005744,0.3417075322411881,0.27495479534028455
C0279680,0.45411540640641795,0.14565906056653835
C0004936,0.07696356587120992,0.06915282952242587
C1827524,0.37626006404423223,0.37069012475555607
C0014457,0.40780428398666485,0.4103912028124628
C0023893,0.4234708166688559,0.39932089402893745
C0014553,0.5354979989090249,0.37458614135369533
C1970705,0.12202698337480528,0.147122513077544
C0237326,0.35816946533327426,0.33061387977693324
C0162674,0.025743765089304614,0.1360262860161194
C0025261,0.2003781811794801,0.38842422603638604
C1865847,0.08186065073458963,0.1327835491108778
C0037772,0.06521166599893415,0.144775763680688
C1838979,0.7070190600922639,0.5818358036883162
C0024117,0.3261333638380244,0.4159603544473064
C1855106,0.1680359496536847,0.15746349803246096
C0392476,0.2451329521890848,0.10595700966507399
C0010200,0.3023989796453333,0.31264876223803467
C0085606,-0.0025423175728847736,0.1351718841436626
C0023891,0.1539849017609723,0.10466398294547398
C0162539,0.025908715907762506,0.31118180363476305
C1855204,0.18829572483349954,0.32835842436443247
C4021815,0.23780200488433925,0.1927522098707773
C3277226,0.1358834881973921,0.08010053570626684
C1833144,0.1778513919077727,0.10698901223361752
C0087012,,0.1197743119348946
C0026769,0.3695093359561992,0.39528152457075816
C0002994,0.36762232938997436,0.3713266368538113
C0040822,0.33730534654913114,0.3436384120471046
C1857949,0.08527600026373133,0.09910515063167656
C1859778,0.3572904862554279,0.28647207000483915
C0022596,0.35567849488647557,0.26408769009989946
C0035258,,
C0012833,0.20829782283469747,0.17270672796435793
C0011581,0.48060955623922275,0.46977135697091293
C1844820,0.2414877509889302,0.1971400763728104
C0028738,0.22438505935249695,0.23743537672906262
C0266371,0.01445041188460672,0.34731844425010083
C0039070,0.30246139327790855,0.3468900068206922
C4022020,0.0870449605239825,0.06916192289353514
C0151786,0.36150743505027133,0.30532075037455475
C4280679,0.2921523876464677,0.046564350831504966
C0003635,0.29661206302065596,0.3664237542273247
C4021395,0.2940982201545146,0.15955867761892611
C0234860,0.33633457712379744,0.2307052883704038
C0541764,0.4160941776476314,0.41296065600223686
C0238288,0.19369607490869567,0.10721790934206911
C0238397,0.22579002954567345,0.2480762188025015
C0018772,0.41546680984564843,0.3832114509264024
C0235430,0.1283601920056656,0.2459853761821766
C0038990,0.3759666624466518,0.3500899828629402
C0085631,0.1756287459405745,0.03970826978018359
C3806467,0.24352354654046543,0.2133861997722003
C1853193,0.23742806734919641,0.20940299188043196
C3163798,0.134227087013686,0.16474713170529573
C0015644,0.1664966168199929,0.12444863289348342
C1837397,0.2110189433728153,0.1551049395285973
C0020534,0.43105470775317717,0.43962214687779566
C0038379,0.3387014970164142,0.35585370319797244
C3494422,0.31301677245997417,0.29892686774872035
C0034150,0.25469328146505343,0.26625216678229824
C0027947,0.2570860361063283,0.05921670409096791
C0002418,0.1744528977778214,0.04157594131346544
C0011615,0.35508417541186027,0.3886303764087684
C2239176,0.5086602253728394,0.4612003970727145
C1842170,0.2787902377676855,0.1347458319174358
C1859717,0.09965088336196569,0.12458651035571676
C0005612,,0.08293855223456853
C0206762,0.32922832885892733,0.1707503910084261
C4025819,,0.1404547293660393
C0403553,,
C4025723,0.11066723493914284,-0.00744367746328792
C0033805,-0.0018400839457943911,0.15765489778471245
C0023532,0.17419220298617727,0.12872975887761315
C0917990,0.11984885438423536,0.18637968245048442
C0264142,0.20333528043902938,0.17183097845778644
C0344312,0.27300051151069193,0.20760269928491298
C0024003,0.2205529822601941,0.18348316824600466
C0023186,0.1943449809983693,0.17966388015954038
C1850573,0.17139876415743593,0.10092655122889818
C0240735,0.09079822642718798,0.29671390908188805
C0014067,-0.0008551656192636587,-0.001104064326664911
C0001807,0.2519859880158547,0.28530404917633917
C1865186,0.11962308649951264,0.012731080712003165
C1853562,0.4177981784042771,0.3746239504975313
C3714757,0.3376580825892536,0.2965206651260956
C0027720,0.3156143978270804,0.19081700180076241
C0038325,0.34463978352709346,0.2892486375600466
C1837098,0.06453733824615339,0.17150862511106424
C4021977,0.34368033607952486,0.4122164240156021
C0014065,0.010809201616476312,0.0730332203741702
C0266362,0.18767000830099814,0.2403995153509937
C0024433,0.24107403201605113,0.2369391544001457
C0234146,0.2661193218570805,0.2282398763285939
C0311277,0.18555115714188514,0.18877394784087634
C0011175,0.14743165790927792,0.1895339465106718
C0026267,0.27626360651930304,0.30913447646496867
C0431362,0.22793388619363986,0.353377951298789
C0020621,0.2738412810383927,0.18190954623099717
C1859424,0.4568499764040549,0.35032374786809156
C0410264,,0.016408240705620476
C4280623,0.37888390704759256,0.33804172963860174
C0018979,0.5085341096779168,0.35660286690212634
C0010308,0.022910135105292585,0.297423348277499
C0497156,0.38886687462265546,0.3747273376682042
C1839739,0.34903733743929033,0.30222572083781685
C4020878,0.22700977284556084,0.20893828711067855
C0431380,0.05405871228216733,0.07879843257568551
C0014544,0.3534299692687529,0.36419814469546125
C1856438,0.124378544489507,0.23055335411768318
C0037199,0.3219374764325293,0.33809953738255716
C0031900,0.18455814705785714,0.027469083945312542
C0013592,,-0.0028671194489324095
C0494475,0.33699997834574863,0.2814053342998301
C0040411,0.0947349306855027,0.1390898492947697
C0428977,0.4149233651366825,0.25717662018681015
C0266589,0.08680729279296918,0.19159287684041662
C0424711,0.08418390884894994,0.24255551561157013
C0004238,0.2390817314692893,0.3377906417479582
C3806301,0.19031092940142724,0.07408787744955585
C1262477,0.4491243565901353,0.4017992696976108
C1859447,0.1713179727056209,0.022409628602884896
C1621895,0.15505155904633655,0.10278805142944217
C0023487,0.39734186692538137,0.3727029755046998
C1866241,0.25643479204597097,0.1574494748866585
C3806482,0.3541653663869702,0.33895079835577535
C0020617,0.007280964288515431,0.12248756521604966
C0002962,0.08105952598374365,0.08393484367885885
C1955869,0.033539792507400086,0.019061616866006905
C0598608,,0.1986666507551582
C0332615,0.1782670589132147,0.06939171413672025
C0035579,0.09927377471677307,0.07420753924127993
C0017565,0.2510461379163841,0.06979257214733738
C0003864,0.34163235124304836,0.3481834992589188
C4072822,0.2563010166324538,0.24160390618428682
C0003873,0.46415762494941837,0.420163349547318
C1458140,0.33591586580704347,0.28386837018294
C0032914,0.2941968086521214,0.2937998316497936
C0234985,0.33500549704498434,0.2771726392721638
C2676676,-0.0027138835601895296,0.0758220568761841
C0268583,0.22336483567595522,
C0005587,0.33091479752225395,0.22916058105424697
C0240912,0.204570990816244,0.20871201849320267
C1842688,0.12026962463224401,0.04100574986306908
C3839753,0.11799264083283553,0.05302266430402402
C4072849,0.3042400485021854,0.21301065934134208
C0423221,0.22314083192034417,0.16372016591476934
C0152427,0.26391503650249737,0.34482969435282623
C0266435,0.33304605100900775,0.34943881473259353
C0263537,0.251571843179673,0.039961127781399146
C0026764,0.3124481678120408,0.29504357376249046
C0027627,0.5147338238746448,0.48878436188656066
C0149745,0.4299919439422694,0.28605379273539777
C0423757,0.31138540363965195,0.31470633635960743
C0036601,0.0871081284719248,0.011046036936583662
C1861063,0.5215350210399742,
C1842366,0.35694911656094297,0.16103876839505554
C0266619,0.22799233107757674,0.33855968439965334
C4020843,0.3262516433680352,0.1397117831397988
C1833999,0.2817598663014324,0.0507759283479742
C4020868,0.2248142211727844,0.20675713197722426
C0002171,0.28299944710155833,0.016438266327875737
C0018671,0.22626646565816433,0.23962922555076377
C0266011,0.04691742919098896,-0.0014157507443482871
C0024591,0.14929330392199472,0.0804903429083459
C0262444,0.3652098956349724,0.29922643869910315
C0028754,0.43782665094276274,0.39559160455571857
C1849538,0.3015674145910997,-0.0022591251009778783
C0685381,0.33676243509157777,0.27895386249685505
C3714497,0.19191113698170673,0.1447839754653265
C4021790,-0.001977646535279427,0.0048122094491716925
C0410916,0.1096039800461857,0.027423216594899436
C0011253,-0.0026785047318235345,0.07057563933668318
C0265275,0.5418810957648725,0.5321363297733978
C0025286,0.12437803355989527,0.14636066859286442
C0020443,0.20566524337787392,0.3436420079164186
C0035828,0.4815006737174014,0.3210527100656407
C0563243,0.2897263350861006,0.06576523073510876
C0008370,0.4260042405127746,0.3184799025275018
C0751295,0.25482137865618293,0.30394839429920867
C0042024,0.15920039444323958,0.16172717140303247
C4280664,0.3873960129070211,0.40496334689641356
C0013274,0.3497406321360525,0.32114171221304066
C1271100,0.030186424442964942,0.043969056887177414
C4280304,0.4221473031864396,0.37684990840962396
C0032460,0.3410021151084024,0.3197654947547279
C0341706,0.36126528373482186,0.28131172989391623
C1837084,0.29162922783885953,0.23401325182988358
C4024890,0.27302299455379964,0.18519324155892505
C0334588,0.3240879966359667,0.06446206356295649
C0877165,0.2688020374407566,0.2260983118883279
C0685409,0.3714117388772011,0.19214399872953117
C0239234,0.3622003395592486,0.3525716081772766
C0273115,0.2648041941092692,0.33035319957487097
C4020869,0.1840094961151824,0.08429895176295851
C0037221,0.04843022619032459,0.0801849984424262
C0030567,0.47661093486029404,0.38288939888971346
C0266463,,0.1487813984253483
C0597167,0.032395384034779796,0.13569376692791665
C0266642,0.12766856874152718,0.08652924246574827
C0019322,0.2183294869560856,0.2718888475045166
C0338502,,-0.0025683742354341305
C0009398,0.11693143801577323,0.13356813300176587
C1860127,,0.03342634984641302
C1835452,0.3702930779009903,0.3193302057695433
C0007117,0.40438767782300167,0.36544619190799926
C0027659,0.4042614137767751,0.43975730655486756
C0266122,0.3762667891315467,0.19927095696462885
C1522137,0.2615776636502474,0.31043261507206626
C0151889,0.24403330855663258,0.2688052498974456
C0035334,0.2968906067398342,0.17709706406754508
C0221352,0.3336053745202072,0.41896379834181907
C0001956,,
C0026837,0.3465663964469217,0.27784821858515935
C0020538,0.4889857199946394,0.4834189589944772
C0221765,0.08785630302182774,0.06534479229787767
C0025323,0.41877267961651965,0.33845676664729357
C0042345,0.2134793393021941,0.19618637104139383
C1865200,0.1453207774424302,0.07690689120058684
C0266625,0.017765836184106047,0.22409297917209736
C4021745,0.0007806920090859668,0.15381764532423517
C4020856,0.028065977728980885,0.21987619594064386
C1840380,0.06946881599301981,0.026189011462449594
C4025844,0.189056684386232,0.14802434031074338
C0546964,0.22102458722804388,0.09095407850318661
C0022665,0.31698036961377163,0.3016592430568245
C0039621,-0.0011031157654222941,0.027002929547354806
C0002871,0.38784202076220126,0.3314412668870599
C0240635,0.3837438540485195,0.3704066768022646
C4025669,,0.30306902414046044
C0344232,0.3262900256415354,0.26163653505313467
C1835884,0.3151761278087773,0.31034507825096946
C0240671,0.39321464606846285,0.30877905413240697
C0008311,0.12082556359896728,0.12416908005168104
C0747085,0.14352947726327708,0.13250423386242557
C1849089,0.36684926169794013,0.3340878575236128
C0018798,0.34193251827825066,0.3621980009029306
C0006386,0.4199499516467106,0.363764269143598
C1864903,0.018253053595263156,0.20012080815950467
C0029927,0.1511881445457014,0.24164814043176305
C0015695,0.350602081810217,0.34873022996992353
C0026640,0.3727824309787344,0.2814469952539499
C4025650,0.2302353316677673,0.15188767453201693
C0018213,0.047416690062639426,0.13085828007749398
C1832348,0.2142233275374285,0.12227222088436539
C0002170,0.3672656844259005,0.3466099516506343
C1145628,0.08103199649564057,0.18419929612813205
C1862095,0.17570218376084823,0.20779874405910345
C0264303,0.2786764677884035,0.25500346271526614
C0016978,0.2956940651284626,0.3698208751687593
C0018816,0.21539051789089064,0.2770808425755503
C0345030,0.10378297314773331,0.058408096692012905
C0236969,0.2830265103216806,0.16065165597463274
C0265998,0.3242843647569853,0.3012151607034637
C0231712,0.21198230498619844,0.1590487656244794
C0037769,0.10119295069378564,0.1239080176721893
C0035126,0.5126979835677827,0.48943925487107853
C0001126,0.051289783660747636,0.10627001937682708
C1834055,0.3644958290562375,0.3404812876546791
C3714581,0.21830882263700144,0.20157983192270504
C1865572,0.12939254333355413,0.22641389809855336
C1839546,,
C0020598,0.03253114288040235,0.16976328632876742
C0221210,-0.001111925718212865,0.1366382752798817
