node_1	node_2	roles
13379	144	common_pred_lci-disease
13379	747	common_pred_lci-common_disease
13379	1733	common_pred_lci-common_pred_lci
13379	2305	common_pred_lci-common_disease
13379	3044	common_pred_lci-common_pred_lci
13379	3202	common_pred_lci-disease
13379	3723	common_pred_lci-common_disease
13379	4965	common_pred_lci-common_pred_lci
13379	4966	common_pred_lci-common_pred_lci
13379	5344	common_pred_lci-common_disease
13379	5350	common_pred_lci-common_pred_lci
13379	6727	common_pred_lci-common_pred_lci
13379	7125	common_pred_lci-common_pred_lci
13379	11581	common_pred_lci-common_disease
13379	13379	common_pred_lci-common_pred_lci
13379	17514	common_pred_lci-common_pred_lci
13379	18679	common_pred_lci-common_pred_lci
3652	144	disease-disease
3652	237	disease-common_disease
3652	385	disease-common_pred_lci
3652	1201	disease-common_disease
3652	1481	disease-common_disease
3652	1499	disease-common_disease
3652	1972	disease-common_disease
3652	2123	disease-common_pred_lci
3652	2476	disease-common_disease
3652	2530	disease-common_disease
3652	2734	disease-common_disease
3652	2842	disease-common_disease
3652	2843	disease-common_disease
3652	3332	disease-common_pred_lci
3652	3380	disease-common_pred_lci
3652	3657	disease-common_disease
3652	3993	disease-common_disease
3652	4787	disease-common_disease
3652	5016	disease-common_pred_lci
3652	5103	disease-common_disease
3652	5240	disease-common_disease
3652	7814	disease-common_pred_lci
3652	8164	disease-common_disease
3652	10925	disease-common_disease
3652	11727	disease-common_disease
3652	14311	disease-common_disease
3652	18779	disease-common_disease
18499	331	common_pred_lci-common_pred_lci
18499	385	common_pred_lci-common_pred_lci
18499	478	common_pred_lci-disease
18499	722	common_pred_lci-common_pred_lci
18499	747	common_pred_lci-common_disease
18499	754	common_pred_lci-common_pred_lci
18499	881	common_pred_lci-common_disease
18499	3050	common_pred_lci-common_pred_lci
18499	3202	common_pred_lci-disease
18499	3881	common_pred_lci-common_pred_lci
18499	4246	common_pred_lci-common_pred_lci
18499	4247	common_pred_lci-common_pred_lci
18499	4248	common_pred_lci-common_pred_lci
18499	5846	common_pred_lci-common_pred_lci
18499	7864	common_pred_lci-common_pred_lci
18499	12558	common_pred_lci-common_pred_lci
10822	478	common_pred_lci-disease
10822	1199	common_pred_lci-common_pred_lci
10822	1206	common_pred_lci-common_pred_lci
10822	1499	common_pred_lci-common_disease
10822	1972	common_pred_lci-common_disease
10822	2484	common_pred_lci-common_pred_lci
10822	3044	common_pred_lci-common_pred_lci
10822	3050	common_pred_lci-common_pred_lci
10822	3209	common_pred_lci-common_disease
10822	3374	common_pred_lci-common_disease
10822	3380	common_pred_lci-common_pred_lci
10822	3657	common_pred_lci-common_disease
10822	3752	common_pred_lci-common_pred_lci
10822	4176	common_pred_lci-common_pred_lci
10822	10822	common_pred_lci-common_pred_lci
6727	331	common_pred_lci-common_pred_lci
6727	385	common_pred_lci-common_pred_lci
6727	408	common_pred_lci-common_pred_lci
6727	478	common_pred_lci-disease
6727	601	common_pred_lci-common_disease
6727	747	common_pred_lci-common_disease
6727	1005	common_pred_lci-common_disease
6727	1419	common_pred_lci-common_pred_lci
6727	1444	common_pred_lci-common_disease
6727	1450	common_pred_lci-common_pred_lci
6727	1662	common_pred_lci-common_disease
6727	2209	common_pred_lci-common_disease
6727	2776	common_pred_lci-common_pred_lci
6727	2925	common_pred_lci-common_pred_lci
6727	3044	common_pred_lci-common_pred_lci
6727	3202	common_pred_lci-disease
6727	3210	common_pred_lci-common_disease
6727	3752	common_pred_lci-common_pred_lci
6727	3803	common_pred_lci-common_pred_lci
6727	3814	common_pred_lci-common_disease
6727	3881	common_pred_lci-common_pred_lci
6727	4174	common_pred_lci-common_pred_lci
6727	4176	common_pred_lci-common_pred_lci
6727	4246	common_pred_lci-common_pred_lci
6727	4247	common_pred_lci-common_pred_lci
6727	4248	common_pred_lci-common_pred_lci
6727	4488	common_pred_lci-common_disease
6727	4752	common_pred_lci-common_disease
6727	5093	common_pred_lci-common_pred_lci
6727	5094	common_pred_lci-common_pred_lci
6727	5103	common_pred_lci-common_disease
6727	5193	common_pred_lci-common_pred_lci
6727	5332	common_pred_lci-common_pred_lci
6727	5350	common_pred_lci-common_pred_lci
6727	5359	common_pred_lci-common_disease
6727	5881	common_pred_lci-common_disease
6727	6013	common_pred_lci-common_pred_lci
6727	6225	common_pred_lci-common_pred_lci
6727	6504	common_pred_lci-common_pred_lci
6727	6727	common_pred_lci-common_pred_lci
6727	7125	common_pred_lci-common_pred_lci
6727	7864	common_pred_lci-common_pred_lci
6727	7967	common_pred_lci-disease
6727	8044	common_pred_lci-common_disease
6727	9820	common_pred_lci-common_pred_lci
6727	11581	common_pred_lci-common_disease
6727	13131	common_pred_lci-common_pred_lci
6727	14143	common_pred_lci-pred_lci
6727	17514	common_pred_lci-common_pred_lci
6727	18510	common_pred_lci-disease
4164	100	common_pred_lci-common_pred_lci
4164	265	common_pred_lci-common_disease
4164	331	common_pred_lci-common_pred_lci
4164	408	common_pred_lci-common_pred_lci
4164	478	common_pred_lci-disease
4164	754	common_pred_lci-common_pred_lci
4164	814	common_pred_lci-common_pred_lci
4164	847	common_pred_lci-common_pred_lci
4164	1005	common_pred_lci-common_disease
4164	1199	common_pred_lci-common_pred_lci
4164	1206	common_pred_lci-common_pred_lci
4164	1450	common_pred_lci-common_pred_lci
4164	1499	common_pred_lci-common_disease
4164	1662	common_pred_lci-common_disease
4164	2123	common_pred_lci-common_pred_lci
4164	2124	common_pred_lci-common_disease
4164	2144	common_pred_lci-common_pred_lci
4164	2197	common_pred_lci-common_pred_lci
4164	2281	common_pred_lci-common_pred_lci
4164	2305	common_pred_lci-common_disease
4164	2309	common_pred_lci-common_pred_lci
4164	2315	common_pred_lci-common_pred_lci
4164	2438	common_pred_lci-common_pred_lci
4164	2484	common_pred_lci-common_pred_lci
4164	2669	common_pred_lci-common_disease
4164	2843	common_pred_lci-common_disease
4164	2844	common_pred_lci-common_disease
4164	2925	common_pred_lci-common_pred_lci
4164	3210	common_pred_lci-common_disease
4164	3332	common_pred_lci-common_pred_lci
4164	3350	common_pred_lci-common_disease
4164	3380	common_pred_lci-common_pred_lci
4164	3516	common_pred_lci-common_disease
4164	3703	common_pred_lci-common_disease
4164	3723	common_pred_lci-common_disease
4164	3752	common_pred_lci-common_pred_lci
4164	3763	common_pred_lci-common_disease
4164	3814	common_pred_lci-common_disease
4164	3881	common_pred_lci-common_pred_lci
4164	3884	common_pred_lci-common_disease
4164	4164	common_pred_lci-common_pred_lci
4164	4173	common_pred_lci-common_pred_lci
4164	4434	common_pred_lci-common_disease
4164	4484	common_pred_lci-common_pred_lci
4164	4698	common_pred_lci-common_pred_lci
4164	4787	common_pred_lci-common_disease
4164	5093	common_pred_lci-common_pred_lci
4164	5193	common_pred_lci-common_pred_lci
4164	5198	common_pred_lci-common_disease
4164	5287	common_pred_lci-common_disease
4164	5344	common_pred_lci-common_disease
4164	5846	common_pred_lci-common_pred_lci
4164	5881	common_pred_lci-common_disease
4164	5928	common_pred_lci-common_pred_lci
4164	6115	common_pred_lci-common_disease
4164	6275	common_pred_lci-common_disease
4164	7451	common_pred_lci-common_pred_lci
4164	8044	common_pred_lci-common_disease
4164	9108	common_pred_lci-common_disease
4164	10207	common_pred_lci-common_disease
4164	11120	common_pred_lci-common_pred_lci
4164	12933	common_pred_lci-common_pred_lci
4164	15069	common_pred_lci-common_disease
4164	16878	common_pred_lci-common_disease
5193	144	common_pred_lci-disease
5193	234	common_pred_lci-common_disease
5193	265	common_pred_lci-common_disease
5193	399	common_pred_lci-common_pred_lci
5193	454	common_pred_lci-common_pred_lci
5193	478	common_pred_lci-disease
5193	644	common_pred_lci-common_pred_lci
5193	722	common_pred_lci-common_pred_lci
5193	729	common_pred_lci-common_disease
5193	756	common_pred_lci-common_disease
5193	1206	common_pred_lci-common_pred_lci
5193	1345	common_pred_lci-common_pred_lci
5193	1450	common_pred_lci-common_pred_lci
5193	1490	common_pred_lci-common_disease
5193	1972	common_pred_lci-common_disease
5193	2123	common_pred_lci-common_pred_lci
5193	2144	common_pred_lci-common_pred_lci
5193	2207	common_pred_lci-common_pred_lci
5193	2209	common_pred_lci-common_disease
5193	2305	common_pred_lci-common_disease
5193	2309	common_pred_lci-common_pred_lci
5193	2323	common_pred_lci-common_disease
5193	2530	common_pred_lci-common_disease
5193	2734	common_pred_lci-common_disease
5193	2843	common_pred_lci-common_disease
5193	2925	common_pred_lci-common_pred_lci
5193	2926	common_pred_lci-common_pred_lci
5193	2988	common_pred_lci-common_pred_lci
5193	3044	common_pred_lci-common_pred_lci
5193	3210	common_pred_lci-common_disease
5193	3248	common_pred_lci-common_disease
5193	3276	common_pred_lci-common_disease
5193	3332	common_pred_lci-common_pred_lci
5193	3350	common_pred_lci-common_disease
5193	3374	common_pred_lci-common_disease
5193	3380	common_pred_lci-common_pred_lci
5193	3516	common_pred_lci-common_disease
5193	3657	common_pred_lci-common_disease
5193	3723	common_pred_lci-common_disease
5193	3728	common_pred_lci-common_disease
5193	3733	common_pred_lci-common_disease
5193	3751	common_pred_lci-common_disease
5193	3752	common_pred_lci-common_pred_lci
5193	3804	common_pred_lci-common_disease
5193	3816	common_pred_lci-common_disease
5193	3993	common_pred_lci-common_disease
5193	4174	common_pred_lci-common_pred_lci
5193	4246	common_pred_lci-common_pred_lci
5193	4247	common_pred_lci-common_pred_lci
5193	4248	common_pred_lci-common_pred_lci
5193	4484	common_pred_lci-common_pred_lci
5193	4488	common_pred_lci-common_disease
5193	4698	common_pred_lci-common_pred_lci
5193	5093	common_pred_lci-common_pred_lci
5193	5094	common_pred_lci-common_pred_lci
5193	5193	common_pred_lci-common_pred_lci
5193	5198	common_pred_lci-common_disease
5193	5208	common_pred_lci-common_disease
5193	5213	common_pred_lci-common_disease
5193	5243	common_pred_lci-common_pred_lci
5193	5275	common_pred_lci-common_pred_lci
5193	5284	common_pred_lci-common_pred_lci
5193	5332	common_pred_lci-common_pred_lci
5193	5359	common_pred_lci-common_disease
5193	5555	common_pred_lci-common_disease
5193	5728	common_pred_lci-common_disease
5193	5824	common_pred_lci-disease
5193	5846	common_pred_lci-common_pred_lci
5193	5928	common_pred_lci-common_pred_lci
5193	5976	common_pred_lci-common_pred_lci
5193	6225	common_pred_lci-common_pred_lci
5193	6275	common_pred_lci-common_disease
5193	6282	common_pred_lci-common_pred_lci
5193	7096	common_pred_lci-common_pred_lci
5193	7161	common_pred_lci-common_pred_lci
5193	9108	common_pred_lci-common_disease
5193	11581	common_pred_lci-common_disease
5193	12933	common_pred_lci-common_pred_lci
5193	13131	common_pred_lci-common_pred_lci
5193	14448	common_pred_lci-common_pred_lci
5193	14587	common_pred_lci-common_disease
5193	18510	common_pred_lci-disease
5193	18679	common_pred_lci-common_pred_lci
7750	252	common_disease-common_pred_lci
7750	478	common_disease-disease
7750	480	common_disease-disease
7750	1419	common_disease-common_pred_lci
7750	1450	common_disease-common_pred_lci
7750	2033	common_disease-common_pred_lci
7750	2123	common_disease-common_pred_lci
7750	2124	common_disease-common_disease
7750	2305	common_disease-common_disease
7750	2669	common_disease-common_disease
7750	2776	common_disease-common_pred_lci
7750	5728	common_disease-common_disease
7750	6597	common_disease-common_pred_lci
7750	7451	common_disease-common_pred_lci
7750	7750	common_disease-common_disease
7750	17580	common_disease-disease
2123	100	common_pred_lci-common_pred_lci
2123	265	common_pred_lci-common_disease
2123	331	common_pred_lci-common_pred_lci
2123	385	common_pred_lci-common_pred_lci
2123	386	common_pred_lci-common_pred_lci
2123	399	common_pred_lci-common_pred_lci
2123	478	common_pred_lci-disease
2123	480	common_pred_lci-disease
2123	617	common_pred_lci-common_disease
2123	1003	common_pred_lci-common_pred_lci
2123	1005	common_pred_lci-common_disease
2123	1093	common_pred_lci-common_disease
2123	1201	common_pred_lci-common_disease
2123	1278	common_pred_lci-common_disease
2123	1345	common_pred_lci-common_pred_lci
2123	1444	common_pred_lci-common_disease
2123	1450	common_pred_lci-common_pred_lci
2123	1490	common_pred_lci-common_disease
2123	1499	common_pred_lci-common_disease
2123	2123	common_pred_lci-common_pred_lci
2123	2124	common_pred_lci-common_disease
2123	2144	common_pred_lci-common_pred_lci
2123	2209	common_pred_lci-common_disease
2123	2305	common_pred_lci-common_disease
2123	2309	common_pred_lci-common_pred_lci
2123	2315	common_pred_lci-common_pred_lci
2123	2842	common_pred_lci-common_disease
2123	2843	common_pred_lci-common_disease
2123	2844	common_pred_lci-common_disease
2123	2847	common_pred_lci-common_pred_lci
2123	2925	common_pred_lci-common_pred_lci
2123	3276	common_pred_lci-common_disease
2123	3332	common_pred_lci-common_pred_lci
2123	3350	common_pred_lci-common_disease
2123	3516	common_pred_lci-common_disease
2123	3723	common_pred_lci-common_disease
2123	3803	common_pred_lci-common_pred_lci
2123	3805	common_pred_lci-common_pred_lci
2123	3816	common_pred_lci-common_disease
2123	4173	common_pred_lci-common_pred_lci
2123	4176	common_pred_lci-common_pred_lci
2123	4484	common_pred_lci-common_pred_lci
2123	4698	common_pred_lci-common_pred_lci
2123	4787	common_pred_lci-common_disease
2123	4791	common_pred_lci-common_disease
2123	5093	common_pred_lci-common_pred_lci
2123	5206	common_pred_lci-common_disease
2123	5284	common_pred_lci-common_pred_lci
2123	5287	common_pred_lci-common_disease
2123	5729	common_pred_lci-common_disease
2123	5732	common_pred_lci-common_pred_lci
2123	6013	common_pred_lci-common_pred_lci
2123	6302	common_pred_lci-common_pred_lci
2123	7161	common_pred_lci-common_pred_lci
2123	7451	common_pred_lci-common_pred_lci
2123	8044	common_pred_lci-common_disease
2123	9867	common_pred_lci-common_disease
2123	10925	common_pred_lci-common_disease
2123	13582	common_pred_lci-common_pred_lci
2124	100	common_disease-common_pred_lci
2124	385	common_disease-common_pred_lci
2124	478	common_disease-disease
2124	480	common_disease-disease
2124	638	common_disease-common_disease
2124	1003	common_disease-common_pred_lci
2124	1005	common_disease-common_disease
2124	1201	common_disease-common_disease
2124	1278	common_disease-common_disease
2124	1419	common_disease-common_pred_lci
2124	1444	common_disease-common_disease
2124	1499	common_disease-common_disease
2124	2124	common_disease-common_disease
2124	2144	common_disease-common_pred_lci
2124	2209	common_disease-common_disease
2124	2305	common_disease-common_disease
2124	2309	common_disease-common_pred_lci
2124	2315	common_disease-common_pred_lci
2124	2530	common_disease-common_disease
2124	2842	common_disease-common_disease
2124	2847	common_disease-common_pred_lci
2124	3276	common_disease-common_disease
2124	3350	common_disease-common_disease
2124	3380	common_disease-common_pred_lci
2124	3723	common_disease-common_disease
2124	4484	common_disease-common_pred_lci
2124	4698	common_disease-common_pred_lci
2124	5093	common_disease-common_pred_lci
2124	5243	common_disease-common_pred_lci
2124	5284	common_disease-common_pred_lci
2124	5728	common_disease-common_disease
2124	5729	common_disease-common_disease
2124	6013	common_disease-common_pred_lci
2124	6302	common_disease-common_pred_lci
2124	7096	common_disease-common_pred_lci
2124	8044	common_disease-common_disease
2124	9867	common_disease-common_disease
2124	10207	common_disease-common_disease
2124	10925	common_disease-common_disease
4173	100	common_pred_lci-common_pred_lci
4173	331	common_pred_lci-common_pred_lci
4173	448	common_pred_lci-common_pred_lci
4173	478	common_pred_lci-disease
4173	601	common_pred_lci-common_disease
4173	638	common_pred_lci-common_disease
4173	747	common_pred_lci-common_disease
4173	1733	common_pred_lci-common_pred_lci
4173	2033	common_pred_lci-common_pred_lci
4173	2988	common_pred_lci-common_pred_lci
4173	3044	common_pred_lci-common_pred_lci
4173	3050	common_pred_lci-common_pred_lci
4173	3202	common_pred_lci-disease
4173	3332	common_pred_lci-common_pred_lci
4173	3380	common_pred_lci-common_pred_lci
4173	3516	common_pred_lci-common_disease
4173	3728	common_pred_lci-common_disease
4173	4173	common_pred_lci-common_pred_lci
4173	4174	common_pred_lci-common_pred_lci
4173	4176	common_pred_lci-common_pred_lci
4173	4246	common_pred_lci-common_pred_lci
4173	4247	common_pred_lci-common_pred_lci
4173	4248	common_pred_lci-common_pred_lci
4173	5093	common_pred_lci-common_pred_lci
4173	5350	common_pred_lci-common_pred_lci
4173	5718	common_pred_lci-common_disease
4173	5729	common_pred_lci-common_disease
4173	7125	common_pred_lci-common_pred_lci
4173	14143	common_pred_lci-pred_lci
18510	100	disease-common_pred_lci
18510	399	disease-common_pred_lci
18510	408	disease-common_pred_lci
18510	478	disease-disease
18510	2305	disease-common_disease
18510	9820	disease-common_pred_lci
18510	11581	disease-common_disease
18510	13131	disease-common_pred_lci
4174	100	common_pred_lci-common_pred_lci
4174	331	common_pred_lci-common_pred_lci
4174	408	common_pred_lci-common_pred_lci
4174	448	common_pred_lci-common_pred_lci
4174	478	common_pred_lci-disease
4174	638	common_pred_lci-common_disease
4174	747	common_pred_lci-common_disease
4174	1199	common_pred_lci-common_pred_lci
4174	1660	common_pred_lci-common_pred_lci
4174	2033	common_pred_lci-common_pred_lci
4174	2988	common_pred_lci-common_pred_lci
4174	3044	common_pred_lci-common_pred_lci
4174	3050	common_pred_lci-common_pred_lci
4174	3202	common_pred_lci-disease
4174	3516	common_pred_lci-common_disease
4174	3728	common_pred_lci-common_disease
4174	3733	common_pred_lci-common_disease
4174	3751	common_pred_lci-common_disease
4174	3816	common_pred_lci-common_disease
4174	3881	common_pred_lci-common_pred_lci
4174	4176	common_pred_lci-common_pred_lci
4174	4246	common_pred_lci-common_pred_lci
4174	4247	common_pred_lci-common_pred_lci
4174	4248	common_pred_lci-common_pred_lci
4174	5094	common_pred_lci-common_pred_lci
4174	7125	common_pred_lci-common_pred_lci
4174	9820	common_pred_lci-common_pred_lci
4174	14587	common_pred_lci-common_disease
4176	331	common_pred_lci-common_pred_lci
4176	448	common_pred_lci-common_pred_lci
4176	478	common_pred_lci-disease
4176	638	common_pred_lci-common_disease
4176	747	common_pred_lci-common_disease
4176	754	common_pred_lci-common_pred_lci
4176	1199	common_pred_lci-common_pred_lci
4176	1206	common_pred_lci-common_pred_lci
4176	1660	common_pred_lci-common_pred_lci
4176	2033	common_pred_lci-common_pred_lci
4176	2484	common_pred_lci-common_pred_lci
4176	2988	common_pred_lci-common_pred_lci
4176	3044	common_pred_lci-common_pred_lci
4176	3050	common_pred_lci-common_pred_lci
4176	3202	common_pred_lci-disease
4176	3332	common_pred_lci-common_pred_lci
4176	3380	common_pred_lci-common_pred_lci
4176	3516	common_pred_lci-common_disease
4176	3723	common_pred_lci-common_disease
4176	3728	common_pred_lci-common_disease
4176	3751	common_pred_lci-common_disease
4176	3816	common_pred_lci-common_disease
4176	4246	common_pred_lci-common_pred_lci
4176	4247	common_pred_lci-common_pred_lci
4176	4248	common_pred_lci-common_pred_lci
4176	5093	common_pred_lci-common_pred_lci
4176	5359	common_pred_lci-common_disease
4176	7125	common_pred_lci-common_pred_lci
4176	9820	common_pred_lci-common_pred_lci
4176	13131	common_pred_lci-common_pred_lci
6225	331	common_pred_lci-common_pred_lci
6225	448	common_pred_lci-common_pred_lci
6225	478	common_pred_lci-disease
6225	881	common_pred_lci-common_disease
6225	2925	common_pred_lci-common_pred_lci
6225	3044	common_pred_lci-common_pred_lci
6225	3202	common_pred_lci-disease
6225	3516	common_pred_lci-common_disease
6225	3884	common_pred_lci-common_disease
6225	5094	common_pred_lci-common_pred_lci
6225	5198	common_pred_lci-common_disease
6225	5208	common_pred_lci-common_disease
6225	5275	common_pred_lci-common_pred_lci
6225	5350	common_pred_lci-common_pred_lci
6225	5728	common_pred_lci-common_disease
6225	6225	common_pred_lci-common_pred_lci
6225	7125	common_pred_lci-common_pred_lci
6225	7967	common_pred_lci-disease
6225	17514	common_pred_lci-common_pred_lci
5198	234	common_disease-common_disease
5198	408	common_disease-common_pred_lci
5198	478	common_disease-disease
5198	1005	common_disease-common_disease
5198	1093	common_disease-common_disease
5198	1450	common_disease-common_pred_lci
5198	2144	common_disease-common_pred_lci
5198	2925	common_disease-common_pred_lci
5198	2926	common_disease-common_pred_lci
5198	3202	common_disease-disease
5198	3248	common_disease-common_disease
5198	5198	common_disease-common_disease
5198	5284	common_disease-common_pred_lci
5198	6115	common_disease-common_disease
5198	7096	common_disease-common_pred_lci
5198	7161	common_disease-common_pred_lci
5198	12933	common_disease-common_pred_lci
5206	100	common_disease-common_pred_lci
5206	234	common_disease-common_disease
5206	252	common_disease-common_pred_lci
5206	265	common_disease-common_disease
5206	448	common_disease-common_pred_lci
5206	454	common_disease-common_pred_lci
5206	478	common_disease-disease
5206	747	common_disease-common_disease
5206	756	common_disease-common_disease
5206	847	common_disease-common_pred_lci
5206	881	common_disease-common_disease
5206	1003	common_disease-common_pred_lci
5206	1004	common_disease-common_pred_lci
5206	1005	common_disease-common_disease
5206	1199	common_disease-common_pred_lci
5206	1201	common_disease-common_disease
5206	1206	common_disease-common_pred_lci
5206	1450	common_disease-common_pred_lci
5206	1499	common_disease-common_disease
5206	1972	common_disease-common_disease
5206	2144	common_disease-common_pred_lci
5206	2206	common_disease-common_disease
5206	2209	common_disease-common_disease
5206	2776	common_disease-common_pred_lci
5206	2844	common_disease-common_disease
5206	2925	common_disease-common_pred_lci
5206	3723	common_disease-common_disease
5206	3881	common_disease-common_pred_lci
5206	3993	common_disease-common_disease
5206	4484	common_disease-common_pred_lci
5206	4488	common_disease-common_disease
5206	4787	common_disease-common_disease
5206	4966	common_disease-common_pred_lci
5206	5093	common_disease-common_pred_lci
5206	5094	common_disease-common_pred_lci
5206	5206	common_disease-common_disease
5206	5213	common_disease-common_disease
5206	5344	common_disease-common_disease
5206	5345	common_disease-common_disease
5206	5350	common_disease-common_pred_lci
5206	5555	common_disease-common_disease
5206	5816	common_disease-common_pred_lci
5206	5881	common_disease-common_disease
5206	5928	common_disease-common_pred_lci
5206	7161	common_disease-common_pred_lci
5206	7451	common_disease-common_pred_lci
5206	9867	common_disease-common_disease
5206	10207	common_disease-common_disease
5206	13131	common_disease-common_pred_lci
5206	13642	common_disease-common_pred_lci
5206	14587	common_disease-common_disease
5206	18679	common_disease-common_pred_lci
5718	408	common_disease-common_pred_lci
5718	478	common_disease-disease
5718	638	common_disease-common_disease
5718	1444	common_disease-common_disease
5718	1499	common_disease-common_disease
5718	3733	common_disease-common_disease
5718	4966	common_disease-common_pred_lci
5718	5284	common_disease-common_pred_lci
5718	5345	common_disease-common_disease
5718	6504	common_disease-common_pred_lci
5718	7547	common_disease-common_disease
5718	7864	common_disease-common_pred_lci
5718	10207	common_disease-common_disease
5718	13131	common_disease-common_pred_lci
5718	13642	common_disease-common_pred_lci
5718	17580	common_disease-disease
5208	234	common_disease-common_disease
5208	408	common_disease-common_pred_lci
5208	478	common_disease-disease
5208	747	common_disease-common_disease
5208	847	common_disease-common_pred_lci
5208	1419	common_disease-common_pred_lci
5208	2315	common_disease-common_pred_lci
5208	2925	common_disease-common_pred_lci
5208	3202	common_disease-disease
5208	5093	common_disease-common_pred_lci
5208	5208	common_disease-common_disease
5208	5284	common_disease-common_pred_lci
5208	7161	common_disease-common_pred_lci
601	100	common_disease-common_pred_lci
601	144	common_disease-disease
601	145	common_disease-common_disease
601	234	common_disease-common_disease
601	252	common_disease-common_pred_lci
601	265	common_disease-common_disease
601	448	common_disease-common_pred_lci
601	478	common_disease-disease
601	601	common_disease-common_disease
601	607	common_disease-common_disease
601	729	common_disease-common_disease
601	747	common_disease-common_disease
601	1093	common_disease-common_disease
601	1419	common_disease-common_pred_lci
601	2925	common_disease-common_pred_lci
601	2926	common_disease-common_pred_lci
601	2988	common_disease-common_pred_lci
601	3248	common_disease-common_disease
601	3276	common_disease-common_disease
601	3881	common_disease-common_pred_lci
601	4698	common_disease-common_pred_lci
601	4787	common_disease-common_disease
601	5287	common_disease-common_disease
601	5976	common_disease-common_pred_lci
601	12694	common_disease-common_pred_lci
4698	100	common_pred_lci-common_pred_lci
4698	265	common_pred_lci-common_disease
4698	331	common_pred_lci-common_pred_lci
4698	385	common_pred_lci-common_pred_lci
4698	478	common_pred_lci-disease
4698	480	common_pred_lci-disease
4698	638	common_pred_lci-common_disease
4698	747	common_pred_lci-common_disease
4698	756	common_pred_lci-common_disease
4698	1005	common_pred_lci-common_disease
4698	1093	common_pred_lci-common_disease
4698	1201	common_pred_lci-common_disease
4698	1278	common_pred_lci-common_disease
4698	1345	common_pred_lci-common_pred_lci
4698	1450	common_pred_lci-common_pred_lci
4698	1499	common_pred_lci-common_disease
4698	1972	common_pred_lci-common_disease
4698	2144	common_pred_lci-common_pred_lci
4698	2305	common_pred_lci-common_disease
4698	2309	common_pred_lci-common_pred_lci
4698	2315	common_pred_lci-common_pred_lci
4698	2842	common_pred_lci-common_disease
4698	2843	common_pred_lci-common_disease
4698	2844	common_pred_lci-common_disease
4698	3209	common_pred_lci-common_disease
4698	3210	common_pred_lci-common_disease
4698	3410	common_pred_lci-common_pred_lci
4698	3723	common_pred_lci-common_disease
4698	3822	common_pred_lci-common_pred_lci
4698	3881	common_pred_lci-common_pred_lci
4698	3884	common_pred_lci-common_disease
4698	3885	common_pred_lci-common_disease
4698	4484	common_pred_lci-common_pred_lci
4698	4552	common_pred_lci-common_pred_lci
4698	4698	common_pred_lci-common_pred_lci
4698	4787	common_pred_lci-common_disease
4698	5093	common_pred_lci-common_pred_lci
4698	5103	common_pred_lci-common_disease
4698	5213	common_pred_lci-common_disease
4698	5284	common_pred_lci-common_pred_lci
4698	5287	common_pred_lci-common_disease
4698	6126	common_pred_lci-common_pred_lci
4698	6910	common_pred_lci-common_disease
4698	11120	common_pred_lci-common_pred_lci
9820	252	common_pred_lci-common_pred_lci
9820	448	common_pred_lci-common_pred_lci
9820	754	common_pred_lci-common_pred_lci
9820	1419	common_pred_lci-common_pred_lci
9820	1450	common_pred_lci-common_pred_lci
9820	1733	common_pred_lci-common_pred_lci
9820	2842	common_pred_lci-common_disease
9820	3044	common_pred_lci-common_pred_lci
9820	3202	common_pred_lci-disease
9820	3374	common_pred_lci-common_disease
9820	3723	common_pred_lci-common_disease
9820	3805	common_pred_lci-common_pred_lci
9820	3814	common_pred_lci-common_disease
9820	3825	common_pred_lci-common_disease
9820	4246	common_pred_lci-common_pred_lci
9820	4488	common_pred_lci-common_disease
9820	5093	common_pred_lci-common_pred_lci
9820	5094	common_pred_lci-common_pred_lci
9820	5240	common_pred_lci-common_disease
9820	5344	common_pred_lci-common_disease
9820	5729	common_pred_lci-common_disease
9820	5881	common_pred_lci-common_disease
9820	6302	common_pred_lci-common_pred_lci
9820	7125	common_pred_lci-common_pred_lci
9820	8044	common_pred_lci-common_disease
9820	11581	common_pred_lci-common_disease
9820	13131	common_pred_lci-common_pred_lci
5213	265	common_disease-common_disease
5213	448	common_disease-common_pred_lci
5213	478	common_disease-disease
5213	1004	common_disease-common_pred_lci
5213	1699	common_disease-common_disease
5213	2144	common_disease-common_pred_lci
5213	2209	common_disease-common_disease
5213	2844	common_disease-common_disease
5213	2925	common_disease-common_pred_lci
5213	3276	common_disease-common_disease
5213	3350	common_disease-common_disease
5213	3723	common_disease-common_disease
5213	5093	common_disease-common_pred_lci
5213	5094	common_disease-common_pred_lci
5213	5213	common_disease-common_disease
5213	5275	common_disease-common_pred_lci
5213	5332	common_disease-common_pred_lci
5213	5728	common_disease-common_disease
5213	5881	common_disease-common_disease
5213	5928	common_disease-common_pred_lci
5213	7161	common_disease-common_pred_lci
5213	7451	common_disease-common_pred_lci
5213	13131	common_disease-common_pred_lci
5213	18679	common_disease-common_pred_lci
607	144	common_disease-disease
607	145	common_disease-common_disease
607	234	common_disease-common_disease
607	478	common_disease-disease
607	607	common_disease-common_disease
607	3884	common_disease-common_disease
607	3885	common_disease-common_disease
607	5275	common_disease-common_pred_lci
607	5287	common_disease-common_disease
2144	100	common_pred_lci-common_pred_lci
2144	265	common_pred_lci-common_disease
2144	331	common_pred_lci-common_pred_lci
2144	478	common_pred_lci-disease
2144	617	common_pred_lci-common_disease
2144	1005	common_pred_lci-common_disease
