node_1	node_2	roles
4995	1004	pred_lci-common_pred_lci
4995	1443	pred_lci-disease
4995	4995	pred_lci-pred_lci
4995	4996	pred_lci-common_pred_lci
4995	4998	pred_lci-common_pred_lci
4995	4999	pred_lci-common_pred_lci
4996	465	common_pred_lci-common_pred_lci
4996	1443	common_pred_lci-disease
4996	3476	common_pred_lci-common_disease
4996	4996	common_pred_lci-common_pred_lci
4996	4998	common_pred_lci-common_pred_lci
4996	7140	common_pred_lci-common_disease
4998	1443	common_pred_lci-disease
4998	3476	common_pred_lci-common_disease
4998	4998	common_pred_lci-common_pred_lci
4998	4999	common_pred_lci-common_pred_lci
4998	7140	common_pred_lci-common_disease
4999	1443	common_pred_lci-disease
4999	2498	common_pred_lci-common_pred_lci
4999	4999	common_pred_lci-common_pred_lci
1928	1444	disease-common_pred_lci
1928	1446	disease-common_pred_lci
1928	1498	disease-common_disease
1928	1928	disease-disease
1928	3516	disease-common_disease
1928	5032	disease-common_disease
1928	5102	disease-disease
1928	7053	disease-common_disease
1928	7096	disease-common_disease
1928	10166	disease-common_disease
7052	3516	common_disease-common_disease
7052	5032	common_disease-common_disease
7052	5102	common_disease-disease
7052	7052	common_disease-common_disease
7052	7140	common_disease-common_disease
7053	1444	common_disease-common_pred_lci
7053	1498	common_disease-common_disease
7053	5032	common_disease-common_disease
7053	5102	common_disease-disease
7053	7053	common_disease-common_disease
3476	3476	common_disease-common_disease
1443	456	disease-common_pred_lci
1443	1443	disease-disease
1443	2498	disease-common_pred_lci
1444	475	common_pred_lci-disease
1444	1004	common_pred_lci-common_pred_lci
1444	1445	common_pred_lci-common_pred_lci
1444	1446	common_pred_lci-common_pred_lci
1444	3513	common_pred_lci-common_pred_lci
1444	3516	common_pred_lci-common_disease
1444	5032	common_pred_lci-common_disease
1444	5102	common_pred_lci-disease
1444	7096	common_pred_lci-common_disease
1444	10166	common_pred_lci-common_disease
1445	475	common_pred_lci-disease
1445	1446	common_pred_lci-common_pred_lci
1445	3513	common_pred_lci-common_pred_lci
1445	5032	common_pred_lci-common_disease
1445	5102	common_pred_lci-disease
1446	475	common_pred_lci-disease
1446	3513	common_pred_lci-common_pred_lci
1446	5032	common_pred_lci-common_disease
1446	5102	common_pred_lci-disease
5032	1498	common_disease-common_disease
5032	5032	common_disease-common_disease
5032	5102	common_disease-disease
10166	1521	common_disease-common_disease
10166	3516	common_disease-common_disease
10166	5102	common_disease-disease
10166	7140	common_disease-common_disease
10166	10166	common_disease-common_disease
7096	3516	common_disease-common_disease
7096	7096	common_disease-common_disease
3513	475	common_pred_lci-disease
3513	3513	common_pred_lci-common_pred_lci
3516	1004	common_disease-common_pred_lci
3516	1521	common_disease-common_disease
3516	3516	common_disease-common_disease
3516	5102	common_disease-disease
2498	2498	common_pred_lci-common_pred_lci
456	456	common_pred_lci-common_pred_lci
456	465	common_pred_lci-common_pred_lci
3020	3020	common_disease-common_disease
3020	5102	common_disease-disease
465	465	common_pred_lci-common_pred_lci
1498	1498	common_disease-common_disease
1498	5102	common_disease-disease
1004	1004	common_pred_lci-common_pred_lci
1004	5102	common_pred_lci-disease
5102	1521	disease-common_disease
5102	5102	disease-disease
1521	1521	common_disease-common_disease
