disease,protein,common_interactor_score,common_interactor_score_pvalue,degree,frac_direct_interactions,frac_direct_interactions_pvalue
DB00142,2898,0.5625305843557568,0.006,25,0.07575757575757576,0.006
DB00142,2899,0.33925433803352584,0.003,5,0.015151515151515152,0.012
DB00142,2900,0.17732103142158326,0.005,3,0.015151515151515152,0.007
DB00142,2901,0.4497125176548737,0.001,11,0.06060606060606061,0.001
DB00142,2902,0.41254617301562674,0.004,67,0.07575757575757576,0.004
DB00142,2903,0.4264894710131282,0.001,38,0.045454545454545456,0.002
DB00142,2904,0.37184083900372583,0.007,56,0.030303030303030304,0.056
DB00142,2905,0.20918137638017525,0.002,6,0.0,1.0
DB00142,2906,0.2758797762504823,0.009,37,0.015151515151515152,0.068
DB00142,116443,0.29505999361607416,0.002,10,0.045454545454545456,0.005
DB00142,116444,0.318868101950266,0.001,3,0.030303030303030304,0.003
DB00142,10841,0.07582353764045412,0.038,13,0.0,1.0
DB00142,51166,0.06767200941921006,0.015,3,0.0,1.0
DB00142,2911,0.13108140378500727,0.022,27,0.0,1.0
DB00142,2894,0.13897676015476187,0.004,4,0.0,1.0
DB00142,2914,0.05195097649439087,0.031,6,0.0,1.0
DB00142,84706,0.08573598766681424,0.035,12,0.015151515151515152,0.035
DB00142,2917,0.1601653549500441,0.006,16,0.0,1.0
DB00142,2918,0.05622884532776867,0.019,4,0.0,1.0
DB00142,2895,0.4244622076751252,0.005,12,0.06060606060606061,0.005
DB00142,51557,0.011443715178079348,0.138,1,0.0,1.0
DB00142,23657,0.005877880132154984,0.605,7,0.0,1.0
DB00142,6506,0.006356539806662883,0.741,12,0.0,1.0
DB00142,6505,0.05173270254854458,0.036,8,0.0,1.0
DB00142,6507,0.026479780640675587,0.15,8,0.0,1.0
DB00142,2028,0.016750630254320203,0.145,4,0.0,1.0
DB00142,6511,0.0,1.0,3,0.0,1.0
DB00142,6512,0.02563654225780577,0.068,2,0.0,1.0
DB00142,162417,0.0,1.0,1,0.0,1.0
DB00142,6898,0.08684945446113326,0.012,10,0.0,1.0
DB00142,2677,0.03266583017149541,0.182,20,0.0,1.0
DB00142,2806,0.2563829196258177,0.005,45,0.06060606060606061,0.005
DB00142,2805,0.2397247299763973,0.004,80,0.06060606060606061,0.013
DB00142,26873,0.0,1.0,8,0.0,1.0
DB00142,23549,0.03472673854100031,0.279,33,0.0,1.0
DB01812,6817,0.08397801118459777,0.004,55,0.1111111111111111,0.016
DB01812,9955,0.27974276549347465,0.005,9,0.1111111111111111,0.005
DB01812,6820,0.2145465322058477,0.002,18,0.3333333333333333,0.002
DB01812,9957,0.2797427654934747,0.004,10,0.1111111111111111,0.004
DB01812,6822,0.23867194268678002,0.011,9,0.1111111111111111,0.011
DB01812,3340,0.0,1.0,10,0.0,1.0
DB01812,6035,0.0,1.0,5,0.0,1.0
DB01812,6036,0.0,1.0,3,0.0,1.0
DB01812,27284,0.29848079563682783,0.002,4,0.2222222222222222,0.002
DB01812,6783,0.11272012363074854,0.001,23,0.1111111111111111,0.003
DB00151,80704,0.0,1.0,4,0.0,1.0
DB00151,833,0.012751465135586185,0.166,42,0.08333333333333333,0.028
DB00151,79587,0.004288054890955471,0.238,5,0.0,1.0
DB00151,2729,0.08595280411950024,0.006,10,0.16666666666666666,0.002
DB00151,2730,0.0754108018241618,0.002,22,0.16666666666666666,0.002
DB00151,875,0.027067378047686382,0.055,81,0.16666666666666666,0.002
DB00151,1036,0.094919523563107,0.001,5,0.08333333333333333,0.003
DB00151,1491,0.03495107049250088,0.01,46,0.08333333333333333,0.031
DB00151,51380,0.08751825240002685,0.004,15,0.16666666666666666,0.004
DB00151,2805,0.06725934360041917,0.001,80,0.08333333333333333,0.051
DB00151,2937,0.07372181492839977,0.007,36,0.16666666666666666,0.007
DB00151,9054,0.004534485882320066,0.44,22,0.0,1.0
DB00151,4255,0.0076335047595672105,0.358,75,0.0,1.0
DB12010,2048,0.7687009944884989,0.006,41,0.02348993288590604,0.031
DB12010,2050,0.3797038202566459,0.071,15,0.006711409395973154,0.15
DB12010,2051,0.5074212579779058,0.021,26,0.006711409395973154,0.214
DB12010,23043,0.4796821146501883,0.269,127,0.003355704697986577,0.905
DB12010,5127,0.5769068889914362,0.054,46,0.02348993288590604,0.067
DB12010,8711,0.6252907782263515,0.044,32,0.006711409395973154,0.316
DB12010,5128,0.48284838122844065,0.05,31,0.013422818791946308,0.074
DB12010,1019,0.8501310650264023,0.048,203,0.0436241610738255,0.076
DB12010,27148,0.3831622150833678,0.033,16,0.0,1.0
DB12010,2064,1.369475162282714,0.002,201,0.087248322147651,0.009
DB12010,10769,0.26934908221489917,0.425,51,0.010067114093959731,0.3
DB12010,2066,0.8691458989664658,0.021,64,0.016778523489932886,0.149
DB12010,9748,0.2872200118003399,0.144,22,0.006711409395973154,0.251
DB12010,2580,0.4282099945047522,0.289,86,0.020134228187919462,0.184
DB12010,25,1.3912032227470457,0.039,389,0.11409395973154363,0.095
DB12010,27,0.9664207905893893,0.019,52,0.040268456375838924,0.01
DB12010,2041,0.6516434009173244,0.0,6,0.006711409395973154,0.055
DB12010,4638,0.7998773304352673,0.015,62,0.053691275167785234,0.003
DB12010,2081,0.49965509751646725,0.035,31,0.003355704697986577,0.521
DB12010,8737,0.6148811351979576,0.07,100,0.02348993288590604,0.129
DB12010,5156,0.8617905054686699,0.021,65,0.026845637583892617,0.071
DB12010,65061,0.5652747962709206,0.039,24,0.003355704697986577,0.559
DB12010,285220,0.4273248119130587,0.013,3,0.0,1.0
DB12010,5159,1.3809873158053123,0.003,111,0.05704697986577181,0.048
DB12010,4139,0.6633937175838718,0.033,32,0.026845637583892617,0.013
DB12010,4140,0.689345137592063,0.04,69,0.03355704697986577,0.037
DB12010,9262,0.13381864610776867,0.561,18,0.0,1.0
DB12010,558,1.0015499831304164,0.003,30,0.016778523489932886,0.04
DB12010,9263,0.08104294457764774,0.404,3,0.0,1.0
DB12010,4145,0.6759993686756923,0.004,13,0.020134228187919462,0.004
DB12010,5170,0.9898312246839165,0.022,108,0.05704697986577181,0.038
DB12010,6195,0.8359565385048644,0.048,115,0.050335570469798654,0.059
DB12010,57396,0.16686309671424332,0.426,23,0.003355704697986577,0.468
DB12010,51765,0.5277278100996116,0.098,70,0.020134228187919462,0.146
DB12010,6197,0.8680869118372629,0.025,89,0.0436241610738255,0.033
DB12010,23604,0.2925101668897099,0.13,16,0.013422818791946308,0.034
DB12010,6714,1.7354313724647286,0.005,525,0.19463087248322147,0.034
DB12010,3643,1.313445670343754,0.011,128,0.050335570469798654,0.043
DB12010,120892,0.9084158579195452,0.036,154,0.026845637583892617,0.202
DB12010,3645,0.44025387585715603,0.002,4,0.003355704697986577,0.132
DB12010,79934,0.005856069741052553,0.95,4,0.0,1.0
DB12010,10298,0.6749631022376282,0.012,46,0.020134228187919462,0.083
DB12010,8767,0.6306745811876981,0.058,92,0.013422818791946308,0.307
DB12010,11329,0.4805911135104495,0.078,55,0.010067114093959731,0.3
DB12010,6725,0.25443329039609663,0.04,3,0.0,1.0
DB12010,3654,0.8674172035630823,0.047,155,0.040268456375838924,0.06
DB12010,1612,0.665329241705517,0.031,63,0.020134228187919462,0.119
DB12010,1613,0.6416692575230709,0.045,74,0.016778523489932886,0.22
DB12010,150094,0.5460631928787736,0.009,17,0.006711409395973154,0.132
DB12010,8780,0.29967700742264214,0.133,28,0.003355704697986577,0.554
DB12010,54861,0.42104934407157846,0.026,7,0.010067114093959731,0.014
DB12010,1111,0.6669389180935739,0.058,92,0.020134228187919462,0.167
DB12010,90,0.5680578060574368,0.168,121,0.02348993288590604,0.239
DB12010,91,0.5620669968771115,0.083,51,0.020134228187919462,0.08
DB12010,56924,0.666602944692199,0.005,21,0.013422818791946308,0.038
DB12010,140901,0.2536423551012577,0.091,8,0.006711409395973154,0.043
DB12010,7272,0.47190305444183145,0.123,71,0.020134228187919462,0.155
DB12010,9833,0.2650262135617394,0.196,23,0.003355704697986577,0.473
DB12010,7786,0.5337117916415739,0.049,24,0.006711409395973154,0.278
DB12010,91754,0.48970683734820997,0.057,39,0.010067114093959731,0.191
DB12010,8814,0.3523283189733851,0.038,11,0.003355704697986577,0.274
DB12010,5747,1.2587083277637166,0.02,200,0.087248322147651,0.014
DB12010,3702,1.0256933502549617,0.003,46,0.03691275167785235,0.007
DB12010,4215,1.0926408239585321,0.05,231,0.04697986577181208,0.157
DB12010,4216,0.5996696174319311,0.028,59,0.02348993288590604,0.076
DB12010,2166,0.039237025299456045,0.633,3,0.0,1.0
DB12010,4214,0.8310976986062719,0.107,242,0.053691275167785234,0.116
DB12010,5753,0.6684367545270955,0.015,34,0.010067114093959731,0.205
DB12010,23678,0.5679976959227055,0.011,10,0.010067114093959731,0.029
DB12010,7294,0.5469715364275777,0.035,29,0.010067114093959731,0.122
DB12010,9344,0.3938168967887522,0.027,16,0.006711409395973154,0.158
DB12010,7297,0.829067795950942,0.042,94,0.026845637583892617,0.11
DB12010,640,0.7187038718746895,0.05,77,0.013422818791946308,0.301
DB12010,6787,0.12290504310826952,0.632,19,0.0,1.0
DB12010,3716,1.0978352363850297,0.006,116,0.06375838926174497,0.009
DB12010,3717,1.3704541342460848,0.006,136,0.07046979865771812,0.012
DB12010,6790,0.7783163332622751,0.327,297,0.03691275167785235,0.46
DB12010,3718,0.804790877933287,0.05,94,0.03355704697986577,0.073
DB12010,6788,0.4877343798739697,0.156,90,0.020134228187919462,0.144
DB12010,2185,1.1679768346314137,0.01,92,0.06375838926174497,0.023
DB12010,4233,1.172630321411222,0.004,83,0.03691275167785235,0.035
DB12010,6795,0.5807754539258636,0.018,28,0.003355704697986577,0.551
DB12010,140,0.16176760918212896,0.315,12,0.0,1.0
DB12010,7301,0.6213649665460246,0.049,33,0.013422818791946308,0.119
DB12010,4750,0.21279115382962463,0.299,27,0.0,1.0
DB12010,4751,0.33307502706836495,0.272,52,0.006711409395973154,0.461
DB12010,53904,0.1339739520882752,0.189,4,0.003355704697986577,0.131
DB12010,4752,0.19575549397780062,0.177,9,0.0,1.0
DB12010,9874,0.3644291530723075,0.09,28,0.010067114093959731,0.113
DB12010,659,0.346355399131702,0.396,79,0.020134228187919462,0.163
DB12010,51347,0.4345278062180964,0.014,9,0.006711409395973154,0.064
DB12010,658,0.6472664514266497,0.066,122,0.020134228187919462,0.298
DB12010,660,0.8912481564951716,0.002,32,0.03355704697986577,0.012
DB12010,91807,0.5309734914117538,0.0,4,0.003355704697986577,0.148
DB12010,673,0.9459920637587237,0.011,63,0.030201342281879196,0.04
DB12010,9891,0.9096446296110017,0.006,54,0.0436241610738255,0.007
DB12010,56997,0.1448016763324818,0.578,23,0.006711409395973154,0.251
DB12010,5287,0.757505426474963,0.003,22,0.020134228187919462,0.009
DB12010,5288,0.024532117255611413,0.559,1,0.0,1.0
DB12010,1195,0.381528932582588,0.497,178,0.013422818791946308,0.545
DB12010,5292,0.6403737266586949,0.032,55,0.010067114093959731,0.301
DB12010,5293,0.5082503785990128,0.047,25,0.003355704697986577,0.545
DB12010,5294,0.5720718426184539,0.04,39,0.020134228187919462,0.069
DB12010,1198,0.4820625359977246,0.175,78,0.003355704697986577,0.777
DB12010,1196,0.3736755886325681,0.282,94,0.006711409395973154,0.632
DB12010,5298,0.3400436809656707,0.057,14,0.003355704697986577,0.322
DB12010,695,0.9650504111453904,0.029,123,0.05704697986577181,0.031
DB12010,340156,0.5878801326360914,0.004,8,0.0,1.0
DB12010,2241,0.8550706889275347,0.008,31,0.010067114093959731,0.108
DB12010,6850,1.2402040400733243,0.005,140,0.05704697986577181,0.025
DB12010,27330,0.4782852244226167,0.061,37,0.0,1.0
DB12010,2242,0.8226351366772344,0.032,51,0.013422818791946308,0.186
DB12010,4293,0.44327723231782157,0.007,4,0.0,1.0
DB12010,4294,0.5077191420809588,0.098,50,0.013422818791946308,0.2
DB12010,8899,0.33882544739797704,0.608,198,0.010067114093959731,0.626
DB12010,4296,0.920258037397468,0.009,44,0.02348993288590604,0.07
DB12010,23235,0.5849784883313588,0.035,34,0.006711409395973154,0.325
DB12010,8396,0.3135193446246911,0.133,27,0.016778523489932886,0.045
DB12010,3791,0.9894085984009758,0.004,66,0.02348993288590604,0.099
DB12010,57551,0.35594059038369874,0.056,16,0.016778523489932886,0.027
DB12010,389840,0.44578846873066313,0.006,4,0.003355704697986577,0.134
DB12010,27347,0.3194578292279108,0.154,33,0.006711409395973154,0.35
DB12010,2260,1.0355064100759686,0.009,79,0.030201342281879196,0.07
DB12010,2261,0.7454611915445599,0.021,58,0.013422818791946308,0.194
DB12010,166614,0.3951859496311069,0.016,5,0.0,1.0
DB12010,2263,0.7955678325150488,0.026,50,0.020134228187919462,0.078
DB12010,8408,0.5185848379913037,0.061,47,0.026845637583892617,0.03
DB12010,9943,0.41048973580558146,0.073,40,0.020134228187919462,0.06
DB12010,2268,0.9024394373730029,0.014,44,0.026845637583892617,0.052
DB12010,10461,0.6394807599087352,0.006,12,0.006711409395973154,0.116
DB12010,51422,0.32840755584097137,0.085,19,0.016778523489932886,0.016
DB12010,5347,0.7042290802894237,0.165,268,0.053691275167785234,0.124
DB12010,3815,1.1147688996908287,0.003,75,0.053691275167785234,0.005
DB12010,9448,0.6072456736647068,0.041,69,0.013422818791946308,0.307
DB12010,8428,0.5382359361353257,0.136,84,0.02348993288590604,0.139
DB12010,238,1.0602206953665847,0.015,98,0.04697986577181208,0.039
DB12010,5871,0.40189879684737906,0.054,15,0.006711409395973154,0.148
DB12010,240,0.37732961667943454,0.085,31,0.010067114093959731,0.131
DB12010,1263,0.3675782079779921,0.1,27,0.006711409395973154,0.204
DB12010,10733,0.3022032493611339,0.402,67,0.013422818791946308,0.23
DB12010,80122,0.009132237334610816,0.735,1,0.0,1.0
DB12010,9475,0.43230673823985705,0.117,44,0.016778523489932886,0.102
DB12010,11011,0.3920991734715199,0.07,29,0.016778523489932886,0.037
DB12010,5894,1.2475585597690155,0.021,209,0.09395973154362416,0.009
DB12010,255239,0.07186013389381249,0.327,2,0.0,1.0
DB12010,55561,0.21954351731494148,0.121,8,0.003355704697986577,0.218
DB12010,780,0.5610086519741113,0.021,28,0.0,1.0
DB12010,9212,0.7439137204484529,0.072,180,0.026845637583892617,0.22
DB12010,2321,0.8421295307817395,0.006,29,0.016778523489932886,0.052
DB12010,2322,0.801637398271771,0.002,22,0.0,1.0
DB12010,2324,0.6318846546213391,0.013,27,0.010067114093959731,0.117
DB12010,83732,0.3302590654327878,0.103,31,0.006711409395973154,0.281
DB12010,57118,0.42070252738274955,0.099,34,0.013422818791946308,0.117
DB12010,84254,0.6654326900574468,0.015,31,0.016778523489932886,0.044
DB12010,23332,0.4472583159716544,0.071,35,0.006711409395973154,0.317
DB12010,55589,0.36607549637349146,0.147,43,0.006711409395973154,0.385
DB12010,8999,0.7078575016554838,0.003,7,0.0,1.0
DB12010,7465,0.596133502257274,0.028,46,0.010067114093959731,0.238
DB12010,8491,0.3349624097100813,0.102,23,0.006711409395973154,0.261
DB12010,815,0.8695184686590383,0.056,167,0.02348993288590604,0.286
DB12010,816,0.6197192740225639,0.087,90,0.010067114093959731,0.454
DB12010,817,0.6864993119676379,0.051,86,0.013422818791946308,0.297
DB12010,4914,1.3496144366246867,0.045,1965,0.18456375838926176,0.031
DB12010,4915,0.9166538938497426,0.003,42,0.010067114093959731,0.229
DB12010,818,0.8353744002175514,0.038,101,0.026845637583892617,0.118
DB12010,4916,0.8231592437265846,0.01,25,0.013422818791946308,0.084
DB12010,10746,0.8128328657270394,0.009,46,0.020134228187919462,0.09
DB12010,50488,0.602246800037411,0.03,24,0.003355704697986577,0.551
DB12010,4921,0.5478662131118525,0.016,13,0.006711409395973154,0.093
DB12010,2872,0.3060219607165716,0.298,52,0.003355704697986577,0.696
DB12010,57144,0.2388326752206435,0.43,47,0.003355704697986577,0.668
DB12010,22848,0.3252531329539272,0.106,22,0.010067114093959731,0.124
DB12010,1859,0.5709950098109262,0.095,76,0.016778523489932886,0.223
DB12010,28996,0.3674153852009222,0.326,79,0.013422818791946308,0.327
DB12010,22858,0.4467538632347066,0.057,31,0.006711409395973154,0.296
DB12010,202374,0.235628212541256,0.013,1,0.0,1.0
DB12010,57172,0.5113110139921676,0.013,8,0.010067114093959731,0.019
DB12010,54101,0.21944858283935237,0.175,15,0.003355704697986577,0.357
DB12010,8536,0.6214463967689678,0.033,44,0.026845637583892617,0.055
DB12010,5979,0.991017941813211,0.004,65,0.02348993288590604,0.095
DB12010,3932,1.4366087476195841,0.01,256,0.08053691275167785,0.041
DB12010,23387,0.5922072421496929,0.027,23,0.006711409395973154,0.261
DB12010,7006,1.009941299081347,0.008,45,0.030201342281879196,0.059
DB12010,5260,0.1237744639952603,0.397,10,0.0,1.0
DB12010,7010,0.8687080232788008,0.007,30,0.003355704697986577,0.516
DB12010,7525,1.0154166019404944,0.029,156,0.06040268456375839,0.027
DB12010,8550,0.5770661075395156,0.034,32,0.013422818791946308,0.107
DB12010,7016,0.3615256959738852,0.08,15,0.0,1.0
DB12010,11113,0.309478242358101,0.105,21,0.0,1.0
DB12010,9064,0.5233555006102717,0.009,14,0.010067114093959731,0.035
DB12010,7535,1.081200321038055,0.011,71,0.02348993288590604,0.12
DB12010,2931,0.7434277691202416,0.058,95,0.03691275167785235,0.076
DB12010,2932,1.0733013732154575,0.102,362,0.05704697986577181,0.327
DB12010,85366,0.43645019759098386,0.047,21,0.013422818791946308,0.035
DB12010,8569,0.44280978803617593,0.196,70,0.010067114093959731,0.428
DB12010,81788,0.7746922629706399,0.005,16,0.016778523489932886,0.025
DB12010,8573,0.29345024962237615,0.545,91,0.006711409395973154,0.6
DB12010,53632,0.20900495563766414,0.192,11,0.010067114093959731,0.037
DB12010,9088,0.20620641627247044,0.249,19,0.010067114093959731,0.073
DB12010,54658,0.06498811301031998,0.622,6,0.0,1.0
DB12010,10114,0.31863751890379466,0.223,40,0.010067114093959731,0.211
DB12010,6793,0.22359676263518616,0.17,11,0.003355704697986577,0.294
DB12010,25989,0.26749453226084946,0.08,7,0.0,1.0
DB12010,7046,0.9518302620349545,0.168,321,0.08389261744966443,0.166
DB12010,4486,0.9702256352984295,0.008,36,0.016778523489932886,0.082
DB12010,7048,0.7972428007567274,0.066,112,0.04697986577181208,0.067
DB12010,8576,0.3505003817929247,0.405,99,0.013422818791946308,0.338
DB12010,2444,0.6059475953261935,0.007,12,0.010067114093959731,0.042
DB12010,415116,0.5055230448899403,0.0,4,0.0,1.0
DB12010,51086,0.3858228912998949,0.033,9,0.0,1.0
DB12010,3984,0.7342391772967498,0.025,55,0.03691275167785235,0.03
DB12010,3985,0.534213965240598,0.048,35,0.016778523489932886,0.071
DB12010,10645,0.7158647570745633,0.014,32,0.03355704697986577,0.013
DB12010,1432,1.2188965119788135,0.061,329,0.11409395973154363,0.112
DB12010,9113,0.5679933020740673,0.13,106,0.03355704697986577,0.103
DB12010,225689,0.5060298258688725,0.064,25,0.006711409395973154,0.283
DB12010,1436,0.8799960933563471,0.002,25,0.013422818791946308,0.077
DB12010,5593,0.46212493046190983,0.027,17,0.006711409395973154,0.142
DB12010,7075,0.5988692288080912,0.004,19,0.003355704697986577,0.409
DB12010,1956,1.6860464321407438,0.005,926,0.2348993288590604,0.01
DB12010,1445,1.0976058997905842,0.018,87,0.050335570469798654,0.033
DB12010,1448,0.15099825857100568,0.436,16,0.003355704697986577,0.374
DB12010,9641,0.7791098274714578,0.347,392,0.020134228187919462,0.71
DB12010,2475,0.6982406897651269,0.091,162,0.03691275167785235,0.091
DB12010,1452,0.8091067074264278,0.075,141,0.02348993288590604,0.281
DB12010,11183,0.5175540691652617,0.04,29,0.016778523489932886,0.062
DB12010,11184,0.9175904683151092,0.004,38,0.026845637583892617,0.029
DB12010,1969,0.9733787639875066,0.009,70,0.016778523489932886,0.208
DB12010,1457,1.0547956064834945,0.107,615,0.05704697986577181,0.307
DB12010,1459,0.8573749132058406,0.237,341,0.03691275167785235,0.472
DB12010,29110,0.8785705511988052,0.039,152,0.02348993288590604,0.264
DB12010,65975,0.5390855298528501,0.022,10,0.0,1.0
DB12010,5562,0.9427096358090816,0.033,181,0.08053691275167785,0.012
DB12010,57787,0.6852258374711515,0.022,61,0.02348993288590604,0.079
DB12010,5563,0.6492617689590714,0.138,171,0.040268456375838924,0.114
DB12010,5564,0.5555360575410584,0.218,181,0.026845637583892617,0.224
DB12010,5565,0.47347961817061107,0.366,161,0.03355704697986577,0.118
DB12010,5566,1.1704232492643245,0.05,420,0.09395973154362416,0.115
DB12010,51135,0.37008463744234377,0.082,31,0.006711409395973154,0.261
DB12010,11200,0.5544843069270977,0.139,113,0.016778523489932886,0.289
DB12010,5567,0.8977486109741626,0.066,217,0.06040268456375839,0.108
DB12010,167359,0.16410196799898166,0.066,1,0.0,1.0
DB12010,5571,0.43689360483194395,0.118,57,0.030201342281879196,0.042
DB12010,85443,0.06227289368615644,0.361,1,0.0,1.0
DB12010,9149,0.5952258503961569,0.05,68,0.020134228187919462,0.112
DB12010,5058,1.1157141613791997,0.01,161,0.087248322147651,0.006
DB12010,22983,0.3342677846328178,0.21,41,0.003355704697986577,0.676
DB12010,5062,0.8811530209403617,0.041,154,0.05704697986577181,0.027
DB12010,5063,0.44606078682192474,0.045,22,0.006711409395973154,0.244
DB12010,10188,0.885118006951938,0.034,94,0.053691275167785234,0.018
DB12010,5580,1.3651811263093934,0.026,234,0.07046979865771812,0.074
DB12010,8654,0.18008218893531014,0.422,27,0.010067114093959731,0.112
DB12010,5581,1.237311543297393,0.024,175,0.053691275167785234,0.075
DB12010,5584,1.277861085142619,0.013,179,0.04697986577181208,0.068
DB12010,5582,1.091164143573201,0.019,155,0.030201342281879196,0.177
DB12010,6098,0.511225355002445,0.013,9,0.006711409395973154,0.076
DB12010,11213,0.37666063469458466,0.061,21,0.010067114093959731,0.077
DB12010,440275,0.1962519974279856,0.262,17,0.003355704697986577,0.375
DB12010,5588,1.2139252408766574,0.018,138,0.053691275167785234,0.039
DB12010,5585,0.6158679731913566,0.1,116,0.020134228187919462,0.207
DB12010,5586,0.5613565084944537,0.082,78,0.013422818791946308,0.304
DB12010,983,1.0234791752145356,0.155,415,0.08389261744966443,0.173
DB12010,9175,0.2481750620763387,0.071,9,0.003355704697986577,0.219
DB12010,5587,0.9366763041557373,0.008,63,0.04697986577181208,0.003
DB12010,4058,0.7336930879325649,0.003,10,0.010067114093959731,0.038
DB12010,2011,0.8309880876691611,0.069,103,0.053691275167785234,0.06
DB12010,5596,0.7639784689762128,0.013,60,0.013422818791946308,0.211
DB12010,79837,0.3548749199890207,0.098,33,0.013422818791946308,0.109
DB12010,27102,0.4516984140649316,0.025,11,0.0,1.0
DB12010,3551,1.056260414341102,0.04,224,0.08053691275167785,0.048
DB12010,5598,0.9782944429007965,0.022,111,0.026845637583892617,0.137
DB12010,5601,0.9753986390968021,0.026,204,0.05704697986577181,0.054
DB12010,5602,0.9371142670257053,0.029,107,0.026845637583892617,0.141
DB12010,5603,0.840553193014248,0.064,153,0.02348993288590604,0.231
DB12010,55781,0.2801711657140904,0.187,29,0.006711409395973154,0.247
DB12010,4067,1.2639655191324435,0.029,269,0.1040268456375839,0.035
DB12010,5605,0.5893203692824855,0.055,58,0.026845637583892617,0.046
DB12010,5608,0.6754115920075973,0.014,39,0.03355704697986577,0.011
DB12010,2534,1.4871898588281507,0.018,410,0.13758389261744966,0.065
DB12010,23012,0.5582916981756388,0.012,22,0.006711409395973154,0.25
DB12010,83942,0.40867204612054986,0.05,18,0.010067114093959731,0.087
DB12010,5606,0.7336416074611751,0.01,42,0.04697986577181208,0.005
DB12010,1514,0.182936212411857,0.659,45,0.0,1.0
DB12010,9706,0.1842904342464388,0.304,17,0.0,1.0
DB12010,5610,0.644113682269416,0.094,121,0.03355704697986577,0.118
DB12010,5607,0.5273673111644107,0.072,44,0.016778523489932886,0.109
DB12010,2030,0.037346562067510566,0.738,5,0.0,1.0
DB12010,3055,1.0553442645930216,0.024,144,0.0436241610738255,0.055
DB12010,1520,0.17517656198898698,0.205,10,0.0,1.0
DB12010,9201,0.2315132027802242,0.215,19,0.0,1.0
DB12010,79858,0.5109309234097658,0.028,10,0.006711409395973154,0.086
DB12010,4593,0.31495194645270574,0.032,6,0.0,1.0
DB12010,388228,0.06465096229457751,0.614,6,0.0,1.0
DB12010,2042,0.8019682840786182,0.01,25,0.010067114093959731,0.133
DB12010,2043,0.8042720471988677,0.007,32,0.016778523489932886,0.059
DB12010,2044,0.7859498567691993,0.001,9,0.0,1.0
DB12010,2045,0.522628118375399,0.022,19,0.0,1.0
DB12010,2046,0.6296388192771102,0.003,15,0.006711409395973154,0.145
DB12010,2047,0.8697850617961261,0.002,19,0.006711409395973154,0.19
DB02325,2760,0.006508022038644432,0.308,14,0.0,1.0
DB02325,8200,0.0,1.0,9,0.0,1.0
DB02325,5320,0.004073839852276814,0.599,27,0.0,1.0
DB02325,5645,0.0037083198215562413,0.362,6,0.0,1.0
DB02325,51181,0.01194060489101423,0.111,19,0.0,1.0
DB02325,7919,0.012115585618037397,0.475,225,0.0,1.0
DB02325,2643,0.004828677522132251,0.664,41,0.0,1.0
DB02325,7124,0.011874326595886242,0.537,142,0.0,1.0
DB02325,6035,0.0018334278082281104,0.414,5,0.0,1.0
DB02325,54,0.0011697706772393274,0.717,15,0.0,1.0
DB02325,9588,0.023119754466757333,0.053,80,0.0,1.0
DB02325,55256,0.0029413861094032545,0.637,19,0.0,1.0
DB02325,8732,0.005521508711955276,0.305,11,0.0,1.0
DB02325,1118,0.0,1.0,3,0.0,1.0
DB02325,191,0.02231982524825514,0.046,85,0.0,1.0
DB03127,1632,0.013018502670734608,0.029,9,0.0,1.0
DB03127,3816,0.01476024809233492,0.027,4,0.0,1.0
DB03127,5644,0.045936657126284454,0.002,28,0.0,1.0
DB03127,5645,0.057024580573520695,0.011,6,0.0,1.0
DB03127,5646,0.04177539079526895,0.012,11,0.0,1.0
DB03127,5328,0.07746857694706855,0.002,34,0.1111111111111111,0.049
DB03127,1457,0.015792947732341463,0.032,615,0.0,1.0
DB03127,6768,0.046485550873992545,0.02,17,0.1111111111111111,0.028
DB03127,5653,0.05031254850775778,0.016,17,0.0,1.0
DB03127,475,0.007575669497451424,0.185,18,0.0,1.0
DB00934,6530,0.004941662111074008,0.156,8,0.0,1.0
DB00934,3363,0.15327628590491915,0.001,4,0.0,1.0
DB00934,3269,0.10883133594900529,0.001,11,0.0,1.0
DB00934,1128,0.1648466266319657,0.002,5,0.0,1.0
DB00934,1129,0.21529029243813802,0.007,20,0.0,1.0
DB00934,1131,0.18097848146304601,0.0,12,0.0,1.0
DB00934,1132,0.2058244500423257,0.002,8,0.0,1.0
DB00934,1133,0.1709972172419688,0.001,1,0.0,1.0
DB00934,146,0.09068654055707993,0.003,16,0.0625,0.001
DB00934,147,0.20482107498338448,0.004,14,0.0625,0.022
DB00934,148,0.16941945352862972,0.004,9,0.125,0.004
DB00934,1813,0.058554986318562374,0.007,25,0.0,1.0
DB00934,150,0.20480189931288523,0.002,26,0.0,1.0
DB00934,151,0.21439626561003244,0.001,7,0.0,1.0
DB00934,152,0.09599037382556068,0.007,16,0.0,1.0
DB00934,3356,0.057818382157630174,0.012,22,0.0,1.0
DB00934,3358,0.059525843034726154,0.017,9,0.0,1.0
DB08515,5682,0.5012222747516131,0.004,275,1.0,0.024
DB08515,5683,0.6630933094012946,0.005,152,1.0,0.018
DB08515,5684,0.4650627766980126,0.006,301,1.0,0.027
DB08515,5685,0.6636902206372115,0.002,119,1.0,0.029
DB08515,5686,0.6468879429465065,0.005,143,1.0,0.016
DB08515,5687,0.6161856473404114,0.003,175,1.0,0.03
DB08515,5688,0.6420068407074774,0.002,134,1.0,0.024
