disease,protein,common_interactor_score,common_interactor_score_pvalue,degree,frac_direct_interactions,frac_direct_interactions_pvalue
GO:0032024,57555,0.008082991269058686,0.243,11,0.0,1.0
GO:0032024,2645,0.0,1.0,29,0.0,1.0
GO:0032024,6934,0.010945262180188778,0.231,60,0.0,1.0
GO:0032024,90550,0.015700660653077004,0.067,21,0.0,1.0
GO:0032024,51768,0.01294978565034177,0.063,1,0.0,1.0
GO:0032024,6810,0.00923963469033564,0.412,81,0.0,1.0
GO:0032024,2746,0.00869978097406389,0.357,41,0.0,1.0
GO:0032024,11132,0.00286156124846153,0.321,6,0.0,1.0
GO:0032024,9854,0.0,1.0,5,0.0,1.0
GO:0120034,8829,0.01408412130474443,0.889,41,0.0,1.0
GO:0120034,23433,0.18803125777770965,0.002,23,0.09090909090909091,0.002
GO:0120034,5898,0.0864851322073441,0.071,88,0.022727272727272728,0.245
GO:0120034,5880,0.08988040808283243,0.014,28,0.022727272727272728,0.104
GO:0120034,64787,0.08690915217197735,0.015,11,0.0,1.0
GO:0120034,9750,0.023627803880182485,0.273,12,0.0,1.0
GO:0120034,55704,0.03690939291129716,0.491,69,0.0,1.0
GO:0120034,23580,0.24996758748436987,0.004,30,0.11363636363636363,0.004
GO:0120034,146206,0.029800837231623314,0.067,4,0.0,1.0
GO:0120034,202018,0.0,1.0,4,0.0,1.0
GO:0120034,5027,0.04400304894592536,0.085,19,0.0,1.0
GO:0120034,10787,0.2001093023074062,0.004,44,0.06818181818181818,0.009
GO:0120034,55845,0.1858245029007839,0.003,20,0.06818181818181818,0.008
GO:0120034,54443,0.1329588878778291,0.027,142,0.09090909090909091,0.01
GO:0120034,7471,0.009410280766425739,0.728,12,0.0,1.0
GO:0120034,10801,0.1883630315140089,0.004,60,0.06818181818181818,0.007
GO:0120034,10163,0.19479869041426373,0.004,43,0.09090909090909091,0.004
GO:0120034,10807,0.08249933427497129,0.053,56,0.022727272727272728,0.222
GO:0120034,57787,0.10414095615342688,0.018,61,0.022727272727272728,0.2
GO:0120034,9662,0.07378963408965848,0.149,170,0.045454545454545456,0.141
GO:0120034,49856,0.0765107982217826,0.119,96,0.045454545454545456,0.105
GO:0120034,3265,0.09790055672783247,0.036,113,0.022727272727272728,0.252
GO:0120034,10435,0.15259738241707982,0.004,12,0.06818181818181818,0.004
GO:0120034,324,0.09469197893505701,0.25,301,0.0,1.0
GO:0120034,100287171,0.018800646084043866,0.377,11,0.0,1.0
GO:0120034,80199,0.015999350274970663,0.254,5,0.0,1.0
GO:0120034,5064,0.06727500950323831,0.019,14,0.0,1.0
GO:0120034,148170,0.19707241259905456,0.002,5,0.045454545454545456,0.011
GO:0120034,84299,0.01778627849471427,0.452,16,0.0,1.0
GO:0120034,11344,0.08195574432337864,0.039,53,0.0,1.0
GO:0120034,54869,0.0883844927745869,0.004,9,0.0,1.0
GO:0120034,158297,0.03244734514362602,0.438,46,0.0,1.0
GO:0120034,54874,0.08014829953259343,0.027,22,0.022727272727272728,0.095
GO:0120034,989,0.21243469941099552,0.006,79,0.11363636363636363,0.006
GO:0120034,6366,0.0,1.0,14,0.0,1.0
GO:0120034,5216,0.11162720459358652,0.025,81,0.022727272727272728,0.221
GO:0120034,6624,0.07375346864654543,0.125,71,0.022727272727272728,0.266
GO:0120034,9696,0.001946328459112529,0.946,12,0.0,1.0
GO:0120034,998,0.2550145607084884,0.005,305,0.20454545454545456,0.019
GO:0120034,79734,0.04132343243353575,0.327,66,0.0,1.0
GO:0120034,5879,0.23466526982719163,0.003,269,0.11363636363636363,0.018
GO:0120034,3064,0.06383865778256645,0.226,205,0.0,1.0
GO:0120034,116985,0.05617511269810653,0.071,24,0.0,1.0
GO:0120034,10109,0.12405785040077505,0.014,88,0.045454545454545456,0.067
GO:0120034,11135,0.11493288444588971,0.002,19,0.045454545454545456,0.005
GO:0031123,87178,0.04838736554741356,0.053,28,0.0,1.0
GO:0031123,10768,0.040610697060941225,0.402,153,0.0,1.0
GO:0031123,54931,0.04819019478165625,0.058,38,0.03571428571428571,0.048
GO:0031123,23318,0.03009525790549832,0.057,10,0.0,1.0
GO:0031123,51095,0.004951443025463192,0.784,22,0.0,1.0
GO:0031123,64282,0.055619032690473434,0.034,36,0.0,1.0
GO:0031123,25888,0.010019202156331392,0.575,21,0.0,1.0
GO:0031123,123169,0.129815048133313,0.005,53,0.07142857142857142,0.024
GO:0031123,10914,0.15166000189509163,0.005,53,0.14285714285714285,0.009
GO:0031123,79650,0.017418188298845866,0.427,31,0.0,1.0
GO:0031123,11044,0.03464454510628194,0.011,3,0.0,1.0
GO:0031123,26024,0.06667609560562773,0.01,24,0.07142857142857142,0.006
GO:0031123,29101,0.03876984471736577,0.082,31,0.03571428571428571,0.075
GO:0031123,389421,0.09173225019992584,0.01,34,0.03571428571428571,0.054
GO:0031123,6832,0.048360904871967536,0.018,9,0.0,1.0
GO:0031123,79670,0.02009088619764891,0.282,20,0.0,1.0
GO:0031123,29894,0.2373651748447276,0.003,66,0.21428571428571427,0.003
GO:0031123,5073,0.06388778139758892,0.018,30,0.0,1.0
GO:0031123,3028,0.08267012592336923,0.027,122,0.03571428571428571,0.15
GO:0031123,6741,0.08170401453019951,0.024,125,0.03571428571428571,0.15
GO:0031123,64852,0.1291417744549466,0.0,24,0.14285714285714285,0.0
GO:0031123,79577,0.18975488465794801,0.005,107,0.21428571428571427,0.005
GO:0031123,53981,0.24573134807847483,0.003,80,0.21428571428571427,0.006
GO:0031123,54623,0.13419545544853756,0.012,58,0.07142857142857142,0.016
GO:0031123,51692,0.21449527819952577,0.0,60,0.21428571428571427,0.0
GO:0031123,55149,0.03561336209939473,0.055,16,0.0,1.0
GO:0031123,79727,0.08715858252234952,0.016,85,0.07142857142857142,0.032
GO:0031123,114034,0.043373172388321155,0.154,68,0.0,1.0
GO:0031123,8189,0.20618049643934294,0.004,80,0.25,0.004
GO:0002703,3077,0.19242837543968336,0.008,8,0.025,0.013
GO:0002703,3592,0.33085675041777507,0.002,7,0.0125,0.057
GO:0002703,3593,0.33085675041777507,0.01,6,0.0125,0.036
GO:0002703,54795,0.01611663171494889,0.507,7,0.0,1.0
GO:0002703,7186,0.14091164596527556,0.234,509,0.0375,0.434
GO:0002703,8723,0.09436672711139377,0.028,26,0.025,0.02
GO:0002703,7189,0.22398415131263444,0.007,552,0.1,0.011
GO:0002703,3606,0.14871197413964674,0.005,10,0.0125,0.056
GO:0002703,8741,0.036841395660650804,0.234,16,0.0,1.0
GO:0002703,11314,0.024952708272603548,0.114,2,0.0,1.0
GO:0002703,567,0.4444453592784986,0.005,36,0.075,0.005
GO:0002703,3133,0.28176149107751736,0.01,57,0.0375,0.012
GO:0002703,3134,0.4241736107853175,0.0,20,0.05,0.003
GO:0002703,3135,0.48637558358725086,0.002,20,0.0625,0.002
GO:0002703,201294,0.0032144518209214646,0.964,11,0.0,1.0
GO:0002703,135250,0.39757693110054654,0.0,3,0.0125,0.017
GO:0002703,30817,0.008152745848611408,0.517,2,0.0,1.0
GO:0002703,3684,0.14246078091689648,0.009,27,0.0125,0.143
GO:0002703,2150,0.059126541903795335,0.134,19,0.0,1.0
GO:0002703,3689,0.20317405092083796,0.008,88,0.025,0.125
GO:0002703,8809,0.13898346070132706,0.013,4,0.0125,0.037
GO:0002703,10859,0.3924516723576703,0.007,8,0.0375,0.002
GO:0002703,634,0.06901240162997643,0.102,26,0.0,1.0
GO:0002703,259197,0.049829938860492216,0.069,6,0.0,1.0
GO:0002703,9341,0.2908708143339985,0.0,58,0.075,0.0
GO:0002703,8832,0.05202630467763082,0.069,7,0.0,1.0
GO:0002703,81545,0.029148342178509312,0.389,14,0.0,1.0
GO:0002703,10892,0.09492361173781941,0.028,43,0.0375,0.007
GO:0002703,114836,0.06841808552760463,0.03,6,0.0,1.0
GO:0002703,5272,0.05159737858245998,0.227,37,0.0125,0.203
GO:0002703,23705,0.30705813727732995,0.004,13,0.0125,0.064
GO:0002703,1178,0.0094155371562807,0.694,6,0.0,1.0
GO:0002703,6810,0.24865785211138386,0.003,81,0.0625,0.007
GO:0002703,164,0.04296720541904521,0.565,62,0.0,1.0
GO:0002703,58533,0.08427537243914299,0.114,62,0.0125,0.325
GO:0002703,684,0.10252839700567754,0.017,19,0.0375,0.005
GO:0002703,6318,0.04625368658368194,0.282,26,0.0,1.0
GO:0002703,7855,0.0213865680386872,0.581,15,0.0,1.0
GO:0002703,177,0.023410441757191834,0.554,14,0.0,1.0
GO:0002703,5817,0.1386847837917795,0.009,31,0.0125,0.182
GO:0002703,5819,0.15069106448601827,0.009,39,0.0125,0.195
GO:0002703,6844,0.24375692869120805,0.003,88,0.0625,0.003
GO:0002703,6845,0.24838092463859127,0.007,24,0.0625,0.005
GO:0002703,59067,0.0,1.0,4,0.0,1.0
GO:0002703,2242,0.05147783130572079,0.333,51,0.0,1.0
GO:0002703,722,0.04377712694616505,0.29,28,0.0,1.0
GO:0002703,725,0.038541862212808184,0.22,13,0.0,1.0
GO:0002703,10459,0.08147154331440196,0.114,63,0.0,1.0
GO:0002703,3805,0.13123304273723896,0.007,9,0.025,0.005
GO:0002703,8417,0.2161155127178781,0.003,94,0.0625,0.003
GO:0002703,6885,0.16931000276607058,0.017,183,0.0625,0.017
GO:0002703,6375,0.021990239973534012,0.322,5,0.0,1.0
GO:0002703,387837,0.0066882721068190765,0.92,12,0.0,1.0
GO:0002703,50943,0.03293205652854423,0.867,77,0.0,1.0
GO:0002703,3329,0.11952599594634311,0.321,379,0.0,1.0
GO:0002703,54537,0.07351301018536699,0.011,2,0.0,1.0
GO:0002703,7454,0.05843366697021496,0.471,102,0.0,1.0
GO:0002703,57126,0.005632036199772296,0.662,3,0.0,1.0
GO:0002703,100507436,0.20748682316599598,0.005,25,0.025,0.022
GO:0002703,353091,0.36564965166322194,0.0,2,0.0125,0.021
GO:0002703,3916,0.05852505572303844,0.145,28,0.0,1.0
GO:0002703,149840,0.06862802864701055,0.034,4,0.0,1.0
GO:0002703,1378,0.059404941487449625,0.081,11,0.0,1.0
GO:0002703,3440,0.04682798654545081,0.077,7,0.0,1.0
GO:0002703,3952,0.034316017974806046,0.243,12,0.0,1.0
GO:0002703,11126,0.012437468370464914,0.531,6,0.0,1.0
GO:0002703,7037,0.2346432834696052,0.011,109,0.0625,0.017
GO:0002703,3965,0.08599590110589969,0.102,74,0.0,1.0
GO:0002703,383,0.04684825888674631,0.237,25,0.0,1.0
GO:0002703,3456,0.05444881702804504,0.175,18,0.0,1.0
GO:0002703,7040,0.06109417556818814,0.494,110,0.0,1.0
GO:0002703,22914,0.5634394558318803,0.003,13,0.0375,0.003
GO:0002703,10125,0.03158258531356059,0.23,7,0.0,1.0
GO:0002703,409,0.12852332984819875,0.302,366,0.025,0.602
GO:0002703,10666,0.16172433998374652,0.006,5,0.0375,0.003
GO:0002703,56253,0.27372318374527527,0.001,3,0.0125,0.014
GO:0002703,975,0.12018297268461729,0.095,219,0.0375,0.128
GO:0002703,3553,0.15361497892725984,0.018,25,0.0125,0.139
GO:0002703,3554,0.13246325248937219,0.019,29,0.025,0.021
GO:0002703,8673,0.26778428680920163,0.003,45,0.0625,0.003
GO:0002703,7158,0.05316552705343289,0.74,175,0.0,1.0
GO:0030199,1280,0.2350536251681694,0.001,45,0.0,1.0
GO:0030199,1281,0.24681529879917627,0.001,18,0.0,1.0
GO:0030199,7042,0.029838290490531955,0.022,26,0.0,1.0
GO:0030199,1289,0.24437668956550168,0.0,25,0.1,0.011
GO:0030199,1290,0.09790959800591469,0.009,9,0.1,0.016
GO:0030199,4017,0.0057425760588419045,0.184,18,0.0,1.0
GO:0030199,1302,0.037308254988424785,0.009,6,0.0,1.0
GO:0030199,26585,0.0,1.0,3,0.0,1.0
GO:0030199,7837,0.0057425760588419045,0.197,13,0.0,1.0
GO:0030199,1278,0.1843852999376595,0.003,37,0.1,0.018
GO:0030199,1277,0.2488830281536875,0.004,56,0.1,0.014
GO:1903510,7040,0.031020202737383037,0.028,110,0.0,1.0
GO:1903510,284,0.00842151921066519,0.197,6,0.0,1.0
GO:1903510,3373,0.008206099398622184,0.092,2,0.0,1.0
GO:1903510,8372,0.0034606427010299133,0.252,4,0.0,1.0
GO:1903510,960,0.020151925205592617,0.046,100,0.047619047619047616,0.031
GO:1903510,2247,0.018659606552059733,0.078,42,0.047619047619047616,0.019
GO:1903510,22856,0.6259449368885817,0.003,17,0.23809523809523808,0.005
GO:1903510,55501,0.6271732058736774,0.002,21,0.19047619047619047,0.002
GO:1903510,50515,0.8469625438770578,0.001,9,0.19047619047619047,0.001
GO:1903510,8534,0.0,1.0,2,0.0,1.0
GO:1903510,3037,0.37341278542447515,0.001,7,0.047619047619047616,0.007
GO:1903510,3038,0.36809705241925283,0.0,2,0.047619047619047616,0.0
GO:1903510,3425,0.0,1.0,6,0.0,1.0
GO:1903510,3553,0.02571325235248838,0.059,25,0.0,1.0
GO:1903510,56548,0.881773866389999,0.001,11,0.23809523809523808,0.001
GO:1903510,55790,0.5429930675923692,0.005,23,0.23809523809523808,0.005
GO:1903510,8692,0.03217033563175391,0.021,15,0.0,1.0
GO:1903510,29940,0.022237894490910466,0.047,6,0.0,1.0
GO:1903510,23670,0.034320766937330674,0.008,7,0.0,1.0
GO:1903510,166012,0.8503197106928,0.009,8,0.19047619047619047,0.009
GO:1903510,9469,0.9166484063383574,0.001,10,0.23809523809523808,0.001
GO:1903510,57214,0.0,1.0,2,0.0,1.0
GO:0008217,133,0.11771526241040609,0.014,10,0.041666666666666664,0.032
GO:0008217,9607,0.0,1.0,2,0.0,1.0
GO:0008217,59272,0.10588384701993174,0.007,12,0.041666666666666664,0.02
GO:0008217,4878,0.03483400892602718,0.031,17,0.0,1.0
GO:0008217,659,0.0077161016727595125,0.601,79,0.0,1.0
GO:0008217,9370,0.07145460288311622,0.012,24,0.0,1.0
GO:0008217,55328,0.012275715403505907,0.07,1,0.0,1.0
GO:0008217,5025,0.0033525727037370676,0.678,30,0.0,1.0
GO:0008217,1584,0.1722998858171776,0.002,4,0.041666666666666664,0.005
GO:0008217,1585,0.18721708515752752,0.006,10,0.041666666666666664,0.025
GO:0008217,947,0.009375732507716866,0.191,7,0.0,1.0
GO:0008217,183,0.35443894834133494,0.002,27,0.125,0.002
GO:0008217,4041,0.0,1.0,19,0.0,1.0
GO:0008217,8529,0.002212362308755911,0.502,6,0.0,1.0
GO:0008217,2643,0.013703954118483921,0.157,41,0.0,1.0
GO:0008217,5331,0.023798639660118345,0.041,88,0.0,1.0
GO:0008217,5468,0.020716871184168983,0.129,167,0.0,1.0
GO:0008217,94,0.00792061544207664,0.35,22,0.0,1.0
GO:0008217,1636,0.1221601918254353,0.012,10,0.041666666666666664,0.031
GO:0008217,2028,0.19005280233903546,0.0,4,0.041666666666666664,0.006
GO:0008217,4846,0.07709428493908771,0.002,79,0.0,1.0
GO:0008217,1906,0.33600080286123235,0.006,17,0.041666666666666664,0.06
GO:0008217,1907,0.28074642982687387,0.0,3,0.0,1.0
GO:0008217,1908,0.28401682235270886,0.001,5,0.0,1.0
GO:0008217,1278,0.02871573387071724,0.072,37,0.0,1.0
GO:1905898,22926,0.0652057072571633,0.009,32,0.043478260869565216,0.124
GO:1905898,8975,0.04256433290662933,0.117,53,0.08695652173913043,0.056
GO:1905898,10134,0.06856148117725039,0.019,87,0.043478260869565216,0.248
GO:1905898,29978,0.20296717016669352,0.006,310,0.30434782608695654,0.015
GO:1905898,29979,0.21741384639610778,0.001,283,0.2608695652173913,0.001
GO:1905898,2081,0.10282213132448048,0.002,31,0.08695652173913043,0.024
GO:1905898,5295,0.1049082040839362,0.046,307,0.043478260869565216,0.516
GO:1905898,6449,0.14608397468181616,0.008,207,0.13043478260869565,0.056
GO:1905898,91445,0.07914649777048796,0.006,68,0.17391304347826086,0.006
GO:1905898,10551,0.04180476004742502,0.081,60,0.08695652173913043,0.041
GO:1905898,55741,0.045214738061807834,0.028,11,0.0,1.0
GO:1905898,4287,0.08903566315690185,0.013,103,0.08695652173913043,0.094
GO:1905898,51136,0.010106455403286339,0.276,3,0.0,1.0
GO:1905898,578,0.08831911612439797,0.001,36,0.08695652173913043,0.019
GO:1905898,581,0.09785862749829768,0.009,86,0.08695652173913043,0.064
GO:1905898,7494,0.05446231805621592,0.008,33,0.043478260869565216,0.126
GO:1905898,138065,0.01675182022834538,0.203,10,0.0,1.0
GO:1905898,4690,0.08622244467503308,0.037,267,0.043478260869565216,0.334
GO:1905898,857,0.07822840609359447,0.045,220,0.0,1.0
GO:1905898,23645,0.01221888291690344,0.526,28,0.0,1.0
GO:1905898,9695,0.0920805090669802,0.009,28,0.043478260869565216,0.12
GO:1905898,7917,0.09289196598901597,0.07,302,0.17391304347826086,0.04
GO:1905898,9709,0.10360929717897674,0.003,29,0.08695652173913043,0.036
GO:1905898,55161,0.021936410244976653,0.552,81,0.0,1.0
GO:0006733,56997,0.0510310363079829,0.001,23,0.1,0.001
GO:0006733,23590,0.0,1.0,3,0.0,1.0
GO:0006733,23498,0.02301728102297784,0.023,7,0.1,0.006
GO:0006733,83594,0.0,1.0,8,0.0,1.0
GO:0006733,8942,0.029471202504120546,0.003,55,0.1,0.007
GO:0006733,128240,0.004847292089559258,0.179,18,0.0,1.0
GO:0006733,84274,0.05263766569956635,0.0,5,0.1,0.001
GO:0006733,57107,0.0,1.0,5,0.0,1.0
GO:0006733,29914,0.0,1.0,9,0.0,1.0
GO:0006733,51805,0.0,1.0,4,0.0,1.0
GO:0006733,79934,0.0,1.0,4,0.0,1.0
GO:1903428,3553,0.042389008635308395,0.023,25,0.0,1.0
GO:1903428,3458,0.036715139548574235,0.007,11,0.058823529411764705,0.048
GO:1903428,9314,0.04237875229011348,0.015,38,0.0,1.0
GO:1903428,64581,0.00978567388299291,0.636,39,0.0,1.0
GO:1903428,64902,0.010934350421017385,0.154,3,0.0,1.0
GO:1903428,1191,0.04362418827324652,0.052,123,0.058823529411764705,0.224
GO:1903428,90527,0.012240580010083704,0.057,1,0.0,1.0
GO:1903428,1535,0.015207246011598547,0.317,39,0.0,1.0
GO:1903428,7755,0.011533578453909982,0.365,18,0.0,1.0
GO:1903428,575,0.00349695962724428,0.83,22,0.0,1.0
GO:1903428,207,0.0571410602605391,0.044,378,0.058823529411764705,0.418
GO:1903428,5873,0.01230809391663763,0.441,32,0.0,1.0
GO:1903428,7124,0.06322218662664601,0.006,142,0.11764705882352941,0.03
GO:1903428,4088,0.05012245234799334,0.081,417,0.058823529411764705,0.468
GO:1903428,3643,0.029038054736103634,0.173,128,0.0,1.0
GO:1903428,445,0.015404382608912888,0.531,92,0.0,1.0
GO:1903428,10365,0.015230977568243858,0.136,10,0.0,1.0
GO:1903428,5311,0.01648522295557595,0.29,41,0.0,1.0
GO:0030511,1601,0.04394970818929534,0.148,106,0.0,1.0
GO:0030511,7041,0.03847403048491921,0.057,43,0.2,0.006
GO:0030511,1028,0.03590476355618505,0.046,22,0.0,1.0
GO:0030511,28996,0.07018328086780451,0.015,79,0.13333333333333333,0.085
GO:0030511,1030,0.032625257637551766,0.066,24,0.06666666666666667,0.082
GO:0030511,3622,0.056259930973050806,0.006,37,0.06666666666666667,0.119
GO:0030511,6794,0.04276550087120256,0.184,108,0.0,1.0
GO:0030511,1387,0.15126005825890929,0.001,400,0.2,0.193
GO:0030511,201163,0.0143014433931608,0.177,10,0.0,1.0
GO:0030511,2033,0.1563476921174197,0.006,547,0.4,0.02
GO:0030511,6386,0.020139798417804833,0.96,332,0.0,1.0
GO:0030511,7057,0.012368894521720868,0.792,54,0.0,1.0
GO:0030511,4089,0.09531642102354501,0.064,302,0.26666666666666666,0.073
GO:0030511,22938,0.05122662960766204,0.232,291,0.2,0.101
GO:0030511,4221,0.0516277218283733,0.033,73,0.06666666666666667,0.207
GO:0030511,3326,0.06075419040545538,0.264,543,0.0,1.0
GO:0000097,51074,0.009422779219895042,0.143,35,0.0,1.0
GO:0000097,4548,0.1786506524809511,0.001,34,0.4444444444444444,0.001
GO:0000097,4552,0.05913206674302955,0.019,16,0.1111111111111111,0.044
GO:0000097,4522,0.007328980835942611,0.288,96,0.0,1.0
GO:0000097,875,0.13968216187988045,0.004,81,0.5555555555555556,0.004
GO:0000097,58478,0.0474168323151831,0.009,24,0.1111111111111111,0.009
GO:0000097,1491,0.0348508235964666,0.01,46,0.1111111111111111,0.026
GO:0000097,55256,0.0034742906222373997,0.361,19,0.0,1.0
GO:0000097,635,0.23320513501635456,0.002,17,0.3333333333333333,0.002
GO:0000097,23743,0.24318697088247812,0.001,10,0.3333333333333333,0.001
GO:0090110,9632,0.13870331345213413,0.004,70,0.6,0.004
GO:0090110,5861,0.022085911374888655,0.153,144,0.0,1.0
GO:0090110,56681,0.047997588350515596,0.009,27,0.1,0.025
GO:0090110,9871,0.10804839576662198,0.005,28,0.3,0.005
GO:0090110,375056,0.05209222884572887,0.008,36,0.2,0.008
GO:0090110,10802,0.126574741873221,0.012,57,0.4,0.012
GO:0090110,10484,0.14287180300232247,0.0,104,0.7,0.0
GO:0090110,22872,0.11456550644803534,0.003,51,0.5,0.003
GO:0090110,10427,0.13418804248157254,0.001,35,0.4,0.001
GO:0090110,6396,0.11159950263165533,0.004,88,0.4,0.004
GO:0090110,128637,0.007482729959640056,0.113,2,0.0,1.0
GO:0043951,112609,0.3558882195454718,0.001,10,0.1,0.004
GO:0043951,997,0.007818255257521986,0.219,73,0.0,1.0
GO:0043951,333,0.005098226402376706,0.45,61,0.0,1.0
GO:0043951,493,0.0045388789927715235,0.444,47,0.0,1.0
GO:0043951,5138,0.1759002748111313,0.007,25,0.0,1.0
GO:0043951,5139,0.153839606171791,0.004,51,0.0,1.0
GO:0043951,56246,0.38449097023562745,0.003,9,0.2,0.003
GO:0043951,5144,0.14638849718788147,0.003,69,0.0,1.0
GO:0043951,187,0.0,1.0,1,0.0,1.0
GO:0043951,7320,0.004893659866016283,0.544,89,0.0,1.0
GO:0043951,23295,0.14699734511392426,0.005,36,0.1,0.011
GO:1903573,4102,0.015000465330201428,0.589,20,0.0,1.0
GO:1903573,55432,0.18744247536704256,0.002,41,0.058823529411764705,0.024
GO:1903573,9097,0.09647608445583594,0.025,71,0.029411764705882353,0.211
GO:1903573,5770,0.05725443616864843,0.257,142,0.0,1.0
GO:1903573,51465,0.233520563208836,0.005,44,0.23529411764705882,0.003
GO:1903573,55829,0.25182693885108803,0.002,25,0.11764705882352941,0.002
GO:1903573,7327,0.08883844148088978,0.023,58,0.058823529411764705,0.032
GO:1903573,10488,0.06702522896314658,0.256,283,0.08823529411764706,0.091
GO:1903573,1191,0.08385588249770203,0.081,123,0.058823529411764705,0.113
GO:1903573,7466,0.12094291840118282,0.005,14,0.029411764705882353,0.103
GO:1903573,6449,0.0711893592742142,0.15,207,0.029411764705882353,0.462
GO:1903573,11315,0.07301215467239659,0.036,81,0.058823529411764705,0.047
GO:1903573,91319,0.17004350983742678,0.003,8,0.029411764705882353,0.077
GO:1903573,120892,0.05014163334985455,0.34,154,0.029411764705882353,0.388
GO:1903573,29761,0.04534519258180896,0.136,45,0.0,1.0
GO:1903573,51009,0.2795002644813802,0.004,51,0.17647058823529413,0.004
GO:1903573,7494,0.11696606955108549,0.006,33,0.029411764705882353,0.122
GO:1903573,337867,0.11052167063139938,0.007,59,0.029411764705882353,0.223
GO:1903573,10956,0.23991762454041182,0.005,70,0.14705882352941177,0.005
GO:1903573,5071,0.14285209763444195,0.035,426,0.20588235294117646,0.017
GO:1903573,4690,0.06300420449930202,0.298,267,0.029411764705882353,0.474
GO:1903573,51283,0.08861994081668745,0.009,20,0.058823529411764705,0.014
GO:1903573,598,0.10397986887396139,0.046,112,0.20588235294117646,0.01
GO:1903573,258010,0.20084333616150823,0.002,16,0.058823529411764705,0.007
GO:1903573,51035,0.10041666955917807,0.058,128,0.0,1.0
GO:1903573,84447,0.37442936401065036,0.006,90,0.3235294117647059,0.006
GO:1903573,7009,0.07381256504466595,0.032,41,0.058823529411764705,0.039
GO:1903573,3303,0.12308087350573202,0.104,353,0.058823529411764705,0.374
GO:1903573,5611,0.04313976369378476,0.063,20,0.029411764705882353,0.103
GO:1903573,1388,0.10423568222265228,0.016,30,0.058823529411764705,0.033
GO:1903573,9709,0.20081541756451485,0.005,29,0.08823529411764706,0.005
GO:1903573,4976,0.04256178735045617,0.123,37,0.029411764705882353,0.146
GO:1903573,27248,0.24684039225482932,0.004,35,0.17647058823529413,0.004
GO:1903573,51060,0.0221414604126453,0.25,13,0.029411764705882353,0.083
GO:1903573,8440,0.05906097050865172,0.288,184,0.029411764705882353,0.403
GO:1901976,9984,0.1457953570235418,0.001,212,0.14285714285714285,0.095
GO:1901976,10116,0.004011604118808041,0.934,39,0.0,1.0
GO:1901976,7175,0.05215115472606169,0.048,89,0.0,1.0
GO:1901976,5514,0.03398222988919038,0.124,43,0.09523809523809523,0.023
GO:1901976,60561,0.02212012256521667,0.672,103,0.0,1.0
GO:1901976,10403,0.05481483534341694,0.076,94,0.09523809523809523,0.051
GO:1901976,51451,0.0033358829554624722,0.739,11,0.0,1.0
GO:1901976,25906,0.04677331234779692,0.046,48,0.0,1.0
GO:1901976,54465,0.012472060995745493,0.127,5,0.0,1.0
GO:1901976,51143,0.017213829206888617,0.551,47,0.0,1.0
GO:1901976,55755,0.015300350884401532,0.826,63,0.0,1.0
GO:1901976,57805,0.044647353191111606,0.182,121,0.047619047619047616,0.356
GO:1901976,81620,0.04391080698950885,0.083,71,0.047619047619047616,0.195
GO:1901976,7517,0.046879632552540074,0.273,143,0.047619047619047616,0.412
GO:1901976,6118,0.08754212095861592,0.184,471,0.23809523809523808,0.035
GO:1901976,348654,0.0012231997228593766,0.537,3,0.0,1.0
GO:1901976,7919,0.12780147483714616,0.053,225,0.09523809523809523,0.294
GO:1901976,8563,0.13781193244300283,0.008,184,0.09523809523809523,0.255
GO:1901976,55795,0.020826972126618427,0.284,30,0.0,1.0
GO:1901976,4085,0.0700879466018833,0.02,83,0.047619047619047616,0.2
GO:1901976,55159,0.03166498766057103,0.206,48,0.047619047619047616,0.177
GO:1901976,891,0.07315456299185782,0.099,161,0.14285714285714285,0.08
GO:0007417,224,0.05841988669151375,0.005,106,0.0,1.0
GO:0007417,92737,0.0,1.0,4,0.0,1.0
GO:0007417,84002,0.0,1.0,2,0.0,1.0
GO:0007417,8892,0.0031163173518678586,0.703,56,0.0,1.0
GO:0007417,1349,0.007256263565744085,0.146,18,0.0,1.0
GO:0007417,23141,0.010999484338014962,0.076,27,0.0,1.0
GO:0007417,7849,0.004257741211904314,0.368,28,0.0,1.0
GO:0007417,7915,0.057033896411306365,0.011,55,0.0,1.0
GO:0007417,55636,0.0020413629535585777,0.602,27,0.0,1.0
GO:0007417,56923,0.0,1.0,7,0.0,1.0
GO:0007417,79228,0.003655662293353163,0.842,158,0.0,1.0
GO:0060760,64135,0.20429463853225593,0.002,22,0.06060606060606061,0.007
GO:0060760,3093,0.07157613620375815,0.056,107,0.030303030303030304,0.278
GO:0060760,1435,0.027070973529791646,0.133,19,0.0,1.0
GO:0060760,57506,0.18419003407033577,0.0,73,0.09090909090909091,0.006
GO:0060760,23586,0.18829126094349768,0.003,49,0.09090909090909091,0.008
GO:0060760,7852,0.04445646440296069,0.075,51,0.030303030303030304,0.09
GO:0060760,558,0.11368035785827164,0.01,30,0.06060606060606061,0.01
GO:0060760,7474,0.0,1.0,9,0.0,1.0
GO:0060760,7097,0.1097436982843724,0.006,28,0.0,1.0
GO:0060760,7099,0.1506561650054417,0.001,45,0.030303030303030304,0.112
GO:0060760,2621,0.05618446219026865,0.013,8,0.030303030303030304,0.033
GO:0060760,54209,0.0,1.0,1,0.0,1.0
GO:0060760,834,0.09203039526715993,0.005,63,0.06060606060606061,0.02
