node_1	node_2	roles
1676	2310	common_disease-common_disease
1676	2315	common_disease-common_disease
1676	2319	common_disease-common_disease
1676	2538	common_disease-common_disease
1676	2548	common_disease-common_disease
1676	3009	common_disease-common_disease
1676	3814	common_disease-common_disease
1676	3881	common_disease-common_disease
1676	4783	common_disease-common_disease
1676	5002	common_disease-common_disease
1676	5007	common_disease-disease
1676	5287	common_disease-common_disease
1676	5356	common_disease-common_disease
1676	5357	common_disease-common_disease
1676	6458	common_disease-common_disease
13455	149	common_disease-disease
13455	252	common_disease-common_disease
13455	3328	common_disease-disease
13455	3940	common_disease-common_disease
13455	13455	common_disease-common_disease
144	144	common_disease-common_disease
144	145	common_disease-common_disease
144	252	common_disease-common_disease
144	265	common_disease-common_disease
144	331	common_disease-common_disease
144	478	common_disease-common_disease
144	1005	common_disease-common_disease
144	1499	common_disease-common_disease
144	2014	common_disease-common_disease
144	2195	common_disease-disease
144	2310	common_disease-common_disease
144	2315	common_disease-common_disease
144	2319	common_disease-common_disease
144	2843	common_disease-common_disease
144	2925	common_disease-common_disease
144	3328	common_disease-disease
144	3534	common_disease-common_pred_lci
144	3535	common_disease-common_pred_lci
144	3814	common_disease-common_disease
144	3868	common_disease-common_disease
144	3880	common_disease-common_disease
144	3881	common_disease-common_disease
144	3889	common_disease-common_disease
144	4787	common_disease-common_disease
144	4965	common_disease-common_disease
144	5287	common_disease-common_disease
144	5356	common_disease-common_disease
144	5357	common_disease-common_disease
144	6104	common_disease-common_disease
144	6108	common_disease-common_disease
144	10207	common_disease-common_disease
144	21450	common_disease-common_disease
145	145	common_disease-common_disease
145	238	common_disease-common_disease
145	252	common_disease-common_disease
145	265	common_disease-common_disease
145	478	common_disease-common_disease
145	1499	common_disease-common_disease
145	2014	common_disease-common_disease
145	2315	common_disease-common_disease
145	2319	common_disease-common_disease
145	2925	common_disease-common_disease
145	3328	common_disease-disease
145	3880	common_disease-common_disease
145	3881	common_disease-common_disease
145	5287	common_disease-common_disease
2195	318	disease-common_disease
2195	1419	disease-common_disease
2195	2195	disease-disease
2195	3326	disease-common_disease
2195	4965	disease-common_disease
2195	8012	disease-common_disease
2195	17387	disease-common_disease
149	149	disease-disease
149	238	disease-common_disease
149	250	disease-common_disease
149	252	disease-common_disease
149	331	disease-common_disease
149	1178	disease-common_disease
149	1254	disease-common_disease
149	1533	disease-common_disease
149	1716	disease-common_disease
149	1972	disease-common_disease
149	2015	disease-common_disease
149	2261	disease-disease
149	2797	disease-common_disease
149	3281	disease-common_disease
149	3537	disease-common_pred_lci
149	3978	disease-common_disease
149	4783	disease-common_disease
149	5356	disease-common_disease
149	5357	disease-common_disease
149	6506	disease-common_disease
149	9513	disease-common_disease
149	12649	disease-common_disease
149	17387	disease-common_disease
149	18679	disease-common_disease
1178	265	common_disease-common_disease
1178	6458	common_disease-common_disease
13473	324	common_disease-disease
13473	3570	common_disease-disease
6307	1499	common_disease-common_disease
6307	2988	common_disease-common_disease
6307	3327	common_disease-common_disease
6307	6307	common_disease-common_disease
5287	252	common_disease-common_disease
5287	1972	common_disease-common_disease
5287	2014	common_disease-common_disease
5287	2315	common_disease-common_disease
5287	2319	common_disease-common_disease
5287	2538	common_disease-common_disease
5287	2843	common_disease-common_disease
5287	2925	common_disease-common_disease
5287	3281	common_disease-common_disease
5287	3858	common_disease-common_disease
5287	3868	common_disease-common_disease
5287	3880	common_disease-common_disease
5287	5287	common_disease-common_disease
5287	5356	common_disease-common_disease
5287	5357	common_disease-common_disease
2217	1419	common_disease-common_disease
2217	1716	common_disease-common_disease
2217	1972	common_disease-common_disease
2217	2310	common_disease-common_disease
2217	2319	common_disease-common_disease
2217	2538	common_disease-common_disease
2217	2925	common_disease-common_disease
2217	3881	common_disease-common_disease
2217	6458	common_disease-common_disease
2217	10107	common_disease-common_disease
4783	250	common_disease-common_disease
4783	1419	common_disease-common_disease
4783	1533	common_disease-common_disease
4783	1716	common_disease-common_disease
4783	2315	common_disease-common_disease
4783	3328	common_disease-disease
4783	3939	common_disease-common_disease
4787	478	common_disease-common_disease
4787	1005	common_disease-common_disease
4787	1726	common_disease-common_disease
4787	2315	common_disease-common_disease
4787	2319	common_disease-common_disease
4787	2523	common_disease-common_disease
4787	2524	common_disease-common_disease
4787	4787	common_disease-common_disease
4787	6108	common_disease-common_disease
1716	289	common_disease-common_disease
1716	331	common_disease-common_disease
1716	1499	common_disease-common_disease
1716	1716	common_disease-common_disease
1716	1972	common_disease-common_disease
1716	2014	common_disease-common_disease
1716	2310	common_disease-common_disease
1716	2315	common_disease-common_disease
1716	2319	common_disease-common_disease
1716	2538	common_disease-common_disease
1716	3881	common_disease-common_disease
1716	5928	common_disease-common_disease
1716	10107	common_disease-common_disease
7351	265	common_disease-common_disease
7351	1005	common_disease-common_disease
7351	1008	common_disease-disease
7351	1419	common_disease-common_disease
7351	1499	common_disease-common_disease
7351	1972	common_disease-common_disease
7351	2843	common_disease-common_disease
7351	4900	common_disease-common_disease
1726	252	common_disease-common_disease
1726	256	common_disease-disease
1726	493	common_disease-common_disease
1726	1726	common_disease-common_disease
1726	2315	common_disease-common_disease
1726	2825	common_disease-common_disease
1726	3539	common_disease-common_pred_lci
1726	3858	common_disease-common_disease
1726	3880	common_disease-common_disease
3269	256	common_disease-disease
3269	1395	common_disease-common_disease
3269	3858	common_disease-common_disease
3269	3868	common_disease-common_disease
3269	6108	common_disease-common_disease
3269	12649	common_disease-common_disease
716	716	common_disease-common_disease
716	1499	common_disease-common_disease
716	2315	common_disease-common_disease
716	5002	common_disease-common_disease
716	5356	common_disease-common_disease
716	5357	common_disease-common_disease
3281	265	common_disease-common_disease
3281	478	common_disease-common_disease
3281	1499	common_disease-common_disease
3281	2014	common_disease-common_disease
3281	2310	common_disease-common_disease
3281	2315	common_disease-common_disease
3281	2319	common_disease-common_disease
3281	2523	common_disease-common_disease
3281	2524	common_disease-common_disease
3281	3281	common_disease-common_disease
3281	3858	common_disease-common_disease
3281	3868	common_disease-common_disease
3281	3881	common_disease-common_disease
3281	5357	common_disease-common_disease
3281	5928	common_disease-common_disease
3281	6104	common_disease-common_disease
3281	6108	common_disease-common_disease
3281	10107	common_disease-common_disease
2261	238	disease-common_disease
2261	250	disease-common_disease
2261	1419	disease-common_disease
2261	1972	disease-common_disease
2261	2843	disease-common_disease
2261	4366	disease-common_disease
2261	4899	disease-common_disease
2261	5002	disease-common_disease
2261	5928	disease-common_disease
2261	8012	disease-common_disease
2261	9513	disease-common_disease
2261	18679	disease-common_disease
728	728	common_disease-common_disease
728	1008	common_disease-disease
728	4899	common_disease-common_disease
728	10107	common_disease-common_disease
1254	252	common_disease-common_disease
1254	256	common_disease-disease
1254	1254	common_disease-common_disease
1254	3326	common_disease-common_disease
1254	4965	common_disease-common_disease
3814	478	common_disease-common_disease
3814	1499	common_disease-common_disease
3814	2538	common_disease-common_disease
3814	3881	common_disease-common_disease
3814	4965	common_disease-common_disease
5356	1972	common_disease-common_disease
5356	2315	common_disease-common_disease
5356	2319	common_disease-common_disease
5356	2538	common_disease-common_disease
5356	3327	common_disease-common_disease
5356	4900	common_disease-common_disease
5356	5356	common_disease-common_disease
5356	5357	common_disease-common_disease
5356	6506	common_disease-common_disease
5356	10107	common_disease-common_disease
5357	252	common_disease-common_disease
5357	1419	common_disease-common_disease
5357	1972	common_disease-common_disease
5357	2310	common_disease-common_disease
5357	2538	common_disease-common_disease
5357	3327	common_disease-common_disease
5357	3868	common_disease-common_disease
5357	3880	common_disease-common_disease
5357	3881	common_disease-common_disease
5357	4965	common_disease-common_disease
5357	5002	common_disease-common_disease
5357	5357	common_disease-common_disease
5357	6458	common_disease-common_disease
5357	8012	common_disease-common_disease
5357	10107	common_disease-common_disease
238	238	common_disease-common_disease
238	252	common_disease-common_disease
238	3531	common_disease-common_pred_lci
238	3537	common_disease-common_pred_lci
238	8012	common_disease-common_disease
238	9513	common_disease-common_disease
2797	250	common_disease-common_disease
2797	252	common_disease-common_disease
2797	2797	common_disease-common_disease
2797	5007	common_disease-disease
18679	252	common_disease-common_disease
250	250	common_disease-common_disease
250	252	common_disease-common_disease
250	1419	common_disease-common_disease
250	1499	common_disease-common_disease
250	3328	common_disease-disease
250	3939	common_disease-common_disease
252	252	common_disease-common_disease
252	324	common_disease-disease
252	493	common_disease-common_disease
252	1972	common_disease-common_disease
252	2014	common_disease-common_disease
252	2015	common_disease-common_disease
252	2310	common_disease-common_disease
252	2315	common_disease-common_disease
252	2524	common_disease-common_disease
252	2843	common_disease-common_disease
252	2925	common_disease-common_disease
252	3328	common_disease-disease
252	3531	common_disease-common_pred_lci
252	3539	common_disease-common_pred_lci
252	3544	common_disease-common_pred_lci
252	3889	common_disease-common_disease
252	3939	common_disease-common_disease
252	3940	common_disease-common_disease
252	3978	common_disease-common_disease
252	5002	common_disease-common_disease
252	6458	common_disease-common_disease
252	8012	common_disease-common_disease
252	10107	common_disease-common_disease
252	17387	common_disease-common_disease
3326	324	common_disease-disease
3326	2315	common_disease-common_disease
3326	3327	common_disease-common_disease
3326	3328	common_disease-disease
3326	3858	common_disease-common_disease
3326	3868	common_disease-common_disease
3326	3880	common_disease-common_disease
3327	324	common_disease-disease
3327	2310	common_disease-common_disease
3327	2315	common_disease-common_disease
3327	2319	common_disease-common_disease
3327	3327	common_disease-common_disease
3327	3328	common_disease-disease
3327	3881	common_disease-common_disease
3327	3978	common_disease-common_disease
3327	6458	common_disease-common_disease
3327	7665	common_disease-common_disease
256	256	disease-disease
256	280	disease-common_disease
256	289	disease-common_disease
256	444	disease-common_disease
256	493	disease-common_disease
256	1395	disease-common_disease
256	1972	disease-common_disease
256	2523	disease-common_disease
256	2524	disease-common_disease
256	2825	disease-common_disease
256	3889	disease-common_disease
256	6104	disease-common_disease
256	6506	disease-common_disease
256	21450	disease-common_disease
3328	324	disease-disease
3328	1419	disease-common_disease
3328	1499	disease-common_disease
3328	2315	disease-common_disease
3328	2319	disease-common_disease
3328	3328	disease-disease
3328	3858	disease-common_disease
3328	3868	disease-common_disease
3328	3939	disease-common_disease
3328	3940	disease-common_disease
3328	6108	disease-common_disease
3328	7040	disease-common_disease
3328	10207	disease-common_disease
2310	324	common_disease-disease
2310	1972	common_disease-common_disease
2310	2315	common_disease-common_disease
2310	2319	common_disease-common_disease
2310	6458	common_disease-common_disease
2310	7665	common_disease-common_disease
2310	10207	common_disease-common_disease
2825	493	common_disease-common_disease
2825	1005	common_disease-common_disease
2825	1419	common_disease-common_disease
2825	1972	common_disease-common_disease
2825	2315	common_disease-common_disease
2825	2538	common_disease-common_disease
2825	2548	common_disease-common_disease
2825	2825	common_disease-common_disease
2825	3536	common_disease-common_pred_lci
2825	3539	common_disease-common_pred_lci
2825	3881	common_disease-common_disease
265	265	common_disease-common_disease
265	478	common_disease-common_disease
265	1005	common_disease-common_disease
265	1499	common_disease-common_disease
265	2014	common_disease-common_disease
265	2015	common_disease-common_disease
265	2315	common_disease-common_disease
265	2319	common_disease-common_disease
265	2843	common_disease-common_disease
265	2925	common_disease-common_disease
265	3868	common_disease-common_disease
265	3881	common_disease-common_disease
265	3889	common_disease-common_disease
265	4900	common_disease-common_disease
265	6108	common_disease-common_disease
265	7040	common_disease-common_disease
265	10207	common_disease-common_disease
2315	478	common_disease-common_disease
2315	493	common_disease-common_disease
2315	1499	common_disease-common_disease
2315	1972	common_disease-common_disease
2315	2014	common_disease-common_disease
2315	2315	common_disease-common_disease
2315	2319	common_disease-common_disease
2315	2523	common_disease-common_disease
2315	2524	common_disease-common_disease
2315	2925	common_disease-common_disease
2315	3005	common_disease-common_disease
2315	3858	common_disease-common_disease
2315	3868	common_disease-common_disease
2315	3880	common_disease-common_disease
2315	3881	common_disease-common_disease
2315	4965	common_disease-common_disease
2315	6104	common_disease-common_disease
2315	7665	common_disease-common_disease
2315	10107	common_disease-common_disease
2315	10207	common_disease-common_disease
4366	324	common_disease-disease
4366	1419	common_disease-common_disease
4366	4366	common_disease-common_disease
2319	1419	common_disease-common_disease
2319	1499	common_disease-common_disease
2319	1972	common_disease-common_disease
2319	2319	common_disease-common_disease
2319	2538	common_disease-common_disease
2319	2925	common_disease-common_disease
2319	3858	common_disease-common_disease
2319	3880	common_disease-common_disease
2319	3881	common_disease-common_disease
2319	4965	common_disease-common_disease
2319	5928	common_disease-common_disease
2319	6458	common_disease-common_disease
2319	7665	common_disease-common_disease
2319	10207	common_disease-common_disease
3858	280	common_disease-common_disease
3858	289	common_disease-common_disease
3858	1008	common_disease-disease
3858	1499	common_disease-common_disease
3858	2014	common_disease-common_disease
3858	2524	common_disease-common_disease
3858	2538	common_disease-common_disease
3858	3534	common_disease-common_pred_lci
3858	3535	common_disease-common_pred_lci
3858	3536	common_disease-common_pred_lci
3858	3537	common_disease-common_pred_lci
3858	3539	common_disease-common_pred_lci
3858	3570	common_disease-disease
3858	3858	common_disease-common_disease
3858	3939	common_disease-common_disease
3858	5002	common_disease-common_disease
3858	5953	common_disease-common_pred_lci
3858	10107	common_disease-common_disease
3858	12648	common_disease-common_pred_lci
3858	21450	common_disease-common_disease
280	280	common_disease-common_disease
280	289	common_disease-common_disease
280	444	common_disease-common_disease
280	2925	common_disease-common_disease
280	3542	common_disease-common_pred_lci
280	3868	common_disease-common_disease
280	3880	common_disease-common_disease
280	3889	common_disease-common_disease
280	5002	common_disease-common_disease
2843	478	common_disease-common_disease
2843	1005	common_disease-common_disease
2843	1499	common_disease-common_disease
2843	1972	common_disease-common_disease
2843	2014	common_disease-common_disease
2843	2843	common_disease-common_disease
2843	3889	common_disease-common_disease
2843	5002	common_disease-common_disease
2843	5928	common_disease-common_disease
2843	6104	common_disease-common_disease
3868	289	common_disease-common_disease
3868	493	common_disease-common_disease
3868	1005	common_disease-common_disease
3868	1008	common_disease-disease
3868	1419	common_disease-common_disease
3868	2014	common_disease-common_disease
3868	2548	common_disease-common_disease
3868	3005	common_disease-common_disease
3868	3534	common_disease-common_pred_lci
3868	3868	common_disease-common_disease
3868	3880	common_disease-common_disease
3868	3939	common_disease-common_disease
3868	6104	common_disease-common_disease
3868	21450	common_disease-common_disease
289	289	common_disease-common_disease
289	324	common_disease-disease
289	444	common_disease-common_disease
289	1499	common_disease-common_disease
289	3889	common_disease-common_disease
289	4965	common_disease-common_disease
4899	1419	common_disease-common_disease
4899	4899	common_disease-common_disease
4899	4965	common_disease-common_disease
4899	6108	common_disease-common_disease
5924	14273	common_pred_lci-pred_lci
4900	478	common_disease-common_disease
4900	1005	common_disease-common_disease
4900	1008	common_disease-disease
4900	1419	common_disease-common_disease
4900	1499	common_disease-common_disease
4900	2925	common_disease-common_disease
4900	4900	common_disease-common_disease
3880	493	common_disease-common_disease
3880	1005	common_disease-common_disease
3880	1499	common_disease-common_disease
3880	2014	common_disease-common_disease
3880	3880	common_disease-common_disease
3880	3939	common_disease-common_disease
3880	7040	common_disease-common_disease
3880	21450	common_disease-common_disease
3881	331	common_disease-common_disease
3881	478	common_disease-common_disease
3881	1419	common_disease-common_disease
3881	1499	common_disease-common_disease
3881	1972	common_disease-common_disease
3881	2014	common_disease-common_disease
3881	2538	common_disease-common_disease
3881	2988	common_disease-common_disease
3881	3881	common_disease-common_disease
3881	3889	common_disease-common_disease
3881	4965	common_disease-common_disease
3881	6108	common_disease-common_disease
3881	21450	common_disease-common_disease
5928	331	common_disease-common_disease
5928	478	common_disease-common_disease
5928	1972	common_disease-common_disease
5928	2925	common_disease-common_disease
5928	5928	common_disease-common_disease
3889	444	common_disease-common_disease
3889	1499	common_disease-common_disease
3889	3889	common_disease-common_disease
3889	10207	common_disease-common_disease
6458	324	common_disease-disease
6458	1419	common_disease-common_disease
6458	1972	common_disease-common_disease
6458	2538	common_disease-common_disease
6458	2925	common_disease-common_disease
6458	5009	common_disease-common_disease
6458	6458	common_disease-common_disease
6458	8012	common_disease-common_disease
6458	10207	common_disease-common_disease
318	318	common_disease-common_disease
318	324	common_disease-disease
5953	14273	common_pred_lci-pred_lci
324	324	disease-disease
324	2988	disease-common_disease
324	4965	disease-common_disease
324	7665	disease-common_disease
331	331	common_disease-common_disease
331	478	common_disease-common_disease
331	1419	common_disease-common_disease
331	2925	common_disease-common_disease
331	2988	common_disease-common_disease
331	4965	common_disease-common_disease
8012	2015	common_disease-common_disease
8012	4965	common_disease-common_disease
3939	2014	common_disease-common_disease
3939	3939	common_disease-common_disease
3939	3940	common_disease-common_disease
3940	1419	common_disease-common_disease
3940	3940	common_disease-common_disease
3940	6104	common_disease-common_disease
4965	478	common_disease-common_disease
4965	4965	common_disease-common_disease
4965	7665	common_disease-common_disease
12648	14273	common_pred_lci-pred_lci
12649	10207	common_disease-common_disease
2925	1005	common_disease-common_disease
2925	1395	common_disease-common_disease
2925	1499	common_disease-common_disease
2925	2014	common_disease-common_disease
2925	2015	common_disease-common_disease
2925	2523	common_disease-common_disease
2925	2524	common_disease-common_disease
2925	2925	common_disease-common_disease
2925	3539	common_disease-common_pred_lci
2925	3978	common_disease-common_disease
2925	7040	common_disease-common_disease
2925	10107	common_disease-common_disease
1395	925	common_disease-common_disease
1395	1005	common_disease-common_disease
1499	478	common_disease-common_disease
1499	1005	common_disease-common_disease
1499	1499	common_disease-common_disease
1499	1972	common_disease-common_disease
1499	2014	common_disease-common_disease
1499	2015	common_disease-common_disease
1499	6108	common_disease-common_disease
1499	7040	common_disease-common_disease
1499	10207	common_disease-common_disease
10107	1419	common_disease-common_disease
10107	2014	common_disease-common_disease
10107	10107	common_disease-common_disease
7040	478	common_disease-common_disease
7040	2014	common_disease-common_disease
5002	2548	common_disease-common_disease
5002	3978	common_disease-common_disease
5002	5002	common_disease-common_disease
5002	5007	common_disease-disease
1419	1005	common_disease-common_disease
1419	1419	common_disease-common_disease
1419	1972	common_disease-common_disease
1419	2014	common_disease-common_disease
1419	2548	common_disease-common_disease
1419	5007	common_disease-disease
1419	10207	common_disease-common_disease
3978	2015	common_disease-common_disease
3978	3978	common_disease-common_disease
3978	5007	common_disease-disease
5007	925	disease-common_disease
5007	1533	disease-common_disease
5007	2538	disease-common_disease
5007	2548	disease-common_disease
5007	3005	disease-common_disease
5007	3009	disease-common_disease
5007	5009	disease-common_disease
5008	2538	disease-common_disease
5008	2548	disease-common_disease
5008	3005	disease-common_disease
5008	3009	disease-common_disease
5008	5008	disease-disease
5008	5009	disease-common_disease
5009	3545	common_disease-common_pred_lci
5009	5009	common_disease-common_disease
925	925	common_disease-common_disease
2988	478	common_disease-common_disease
2988	3570	common_disease-disease
1972	493	common_disease-common_disease
1972	1972	common_disease-common_disease
1972	2015	common_disease-common_disease
1972	2538	common_disease-common_disease
1972	3539	common_disease-common_pred_lci
1972	3543	common_disease-common_pred_lci
1972	7665	common_disease-common_disease
444	444	common_disease-common_disease
3005	2548	common_disease-common_disease
14273	3531	pred_lci-common_pred_lci
14273	3532	pred_lci-common_pred_lci
14273	3533	pred_lci-common_pred_lci
14273	3534	pred_lci-common_pred_lci
14273	3535	pred_lci-common_pred_lci
14273	3536	pred_lci-common_pred_lci
14273	3537	pred_lci-common_pred_lci
14273	3538	pred_lci-common_pred_lci
14273	3539	pred_lci-common_pred_lci
14273	3540	pred_lci-common_pred_lci
14273	3541	pred_lci-common_pred_lci
14273	3542	pred_lci-common_pred_lci
14273	3543	pred_lci-common_pred_lci
14273	3544	pred_lci-common_pred_lci
14273	3545	pred_lci-common_pred_lci
14273	3546	pred_lci-common_pred_lci
14273	3547	pred_lci-common_pred_lci
14273	3548	pred_lci-common_pred_lci
14273	3553	pred_lci-common_pred_lci
3009	2548	common_disease-common_disease
3009	3009	common_disease-common_disease
21450	21450	common_disease-common_disease
3533	3533	common_pred_lci-common_pred_lci
3536	3536	common_pred_lci-common_pred_lci
3537	3537	common_pred_lci-common_pred_lci
3539	2014	common_pred_lci-common_disease
3539	3539	common_pred_lci-common_pred_lci
3540	3542	common_pred_lci-common_pred_lci
3540	3553	common_pred_lci-common_pred_lci
3542	3553	common_pred_lci-common_pred_lci
3543	3543	common_pred_lci-common_pred_lci
3547	3547	common_pred_lci-common_pred_lci
2523	1005	common_disease-common_disease
2523	2524	common_disease-common_disease
6104	2015	common_disease-common_disease
6104	6104	common_disease-common_disease
478	478	common_disease-common_disease
478	1005	common_disease-common_disease
2014	1008	common_disease-disease
2014	2014	common_disease-common_disease
6108	1005	common_disease-common_disease
6108	6108	common_disease-common_disease
10207	10207	common_disease-common_disease
2538	2538	common_disease-common_disease
2538	2548	common_disease-common_disease
17387	17387	common_disease-common_disease
493	493	common_disease-common_disease
1005	1005	common_disease-common_disease
1005	1008	common_disease-disease
1008	1008	disease-disease
2548	2548	common_disease-common_disease
1533	1533	common_disease-common_disease
