Disease ID,Disease Name,Recall-at-100,Recall-at-25,AUROC,Mean Average Precision,Ranks,Nodes
DB06153,DB06153,0.3,0.3,0.6480026461167077,0.04983808631891464,812.9375,1212.125
DB00157,DB00157,0.42333333333333334,0.12476190476190477,0.8870023393685484,0.06034768717172704,1151.951048951049,3662.6993006993007
DB03147,DB03147,0.21666666666666665,0.0,0.695365596891304,0.004684337164857656,2861.730769230769,3703.269230769231
DB05015,DB05015,0.0,0.0,0.9436844425879514,0.002166778906822204,1916.3636363636363,9232.272727272728
DB00143,DB00143,0.45,0.175,0.7798153785379003,0.022989247323565127,2930.85,5193.8
DB09089,DB09089,0.21666666666666665,0.08333333333333333,0.6046428737286955,0.008588290822019964,2302.5416666666665,2663.2916666666665
DB09462,DB09462,0.0,0.0,0.4883122911251393,6.0337533191168777e-05,5230.538461538462,4936.2307692307695
DB03017,DB03017,0.1,0.1,0.643602924112323,0.006455328713315503,3326.9166666666665,4963.583333333333
DB00159,DB00159,0.25,0.0,0.6935649308456326,0.006507243995857065,2274.181818181818,3372.7272727272725
DB11300,DB11300,0.5,0.5,0.7484754258133383,0.14278114051758936,1281.0,2029.2
DB12147,DB12147,0.0,0.0,0.7909546572608716,0.0030570212053641498,1080.5,2409.2
DB13146,DB13146,0.65,0.3,0.8223088706308314,0.08398312538145761,2456.5,6321.571428571428
DB11994,DB11994,0.2,0.2,0.5968464287371792,0.013889940268258441,1916.2,2042.6
DB01254,DB01254,0.0,0.0,0.8464224905193097,0.001924814176407074,1514.3636363636363,2306.7272727272725
DB09195,DB09195,0.3,0.3,0.6484754258133383,0.12503248561351402,1231.1,1215.9
DB02659,DB02659,0.35,0.05,0.6690639799424274,0.012104122398972895,1269.3684210526317,2059.157894736842
DB00131,DB00131,0.05,0.0,0.7816219478228577,0.0024487130743253193,1445.4666666666667,4390.133333333333
DB00114,DB00114,0.04,0.0,0.7608801785465198,0.005701657392494272,4430.48,7503.26
DB00055,DB00055,0.8,0.25,0.8981202135066141,0.128725499148993,743.5,3167.5833333333335
DB01363,DB01363,0.2,0.0,0.6931396212402524,0.005705707065786074,2401.230769230769,2258.3076923076924
DB06245,DB06245,0.0,0.0,0.8188474930362115,0.0013603060831670945,1823.9411764705883,2762.823529411765
DB11093,DB11093,0.0,0.0,0.5900907126928081,0.0005717978085327812,5147.606060606061,5730.939393939394
DB01392,DB01392,0.25,0.25,0.6222481429897864,0.027251981726933737,1278.5294117647059,1917.1764705882354
DB00458,DB00458,0.16666666666666666,0.03333333333333333,0.5783694036782463,0.005193436097779542,2001.36,2122.28
DB04395,DB04395,0.0,0.0,0.621811961048411,0.00034816606540984547,4242.846153846154,3252.730769230769
DB05541,DB05541,0.35,0.25,0.6717718728243212,0.13253712921549,4040.75,5447.25
DB00172,DB00172,0.3,0.2,0.6626752553389044,0.019487958917573683,6091.235294117647,7710.705882352941
DB13961,DB13961,0.2,0.0,0.7371291954876746,0.008481480618396865,2356.875,3115.625
DB00273,DB00273,0.41666666666666663,0.41666666666666663,0.7056583550024765,0.3434900586984004,1906.3333333333333,2572.0
DB00431,DB00431,0.0,0.0,0.5809509444470227,0.00084291894537505,2829.3,2766.1
DB00514,DB00514,0.5333333333333333,0.2333333333333333,0.8359022876423972,0.03144308033517016,2448.3333333333335,4676.047619047619
DB00321,DB00321,0.06666666666666667,0.0,0.5452362149858316,0.003021989809911891,3835.9,2836.8
DB00622,DB00622,0.0,0.0,0.7890133228112524,0.0031133815925602775,1153.8666666666666,1164.4
DB06738,DB06738,0.9,0.2,0.9477746321993781,0.05135537847326625,252.0,6120.2
DB00420,DB00420,0.3,0.25,0.6478972287982174,0.02325659596705353,1263.357142857143,1319.0
DB00755,DB00755,0.2,0.0,0.7174655308481499,0.006754139310621743,3973.5625,5391.4375
DB09118,DB09118,0.65,0.65,0.8724641381551461,0.6056411193747753,1412.6875,2656.3125
DB08901,DB08901,0.0,0.0,0.8433293101847553,0.001373747177126951,1383.2,2457.6666666666665
DB09229,DB09229,0.3,0.3,0.6483965285190514,0.06912339470442312,312.2,283.5
DB09130,DB09130,0.0,0.0,0.754557607129516,0.0018205869147804258,4283.297872340426,3324.5106382978724
DB00714,DB00714,0.25,0.25,0.6229191811345278,0.05490752882413539,897.6,2228.8
DB02709,DB02709,0.0,0.0,0.667178284493568,0.00036280255867095917,4267.0,3431.7916666666665
DB01110,DB01110,0.2,0.05,0.6442512996658003,0.008223217163294539,4492.615384615385,5296.2307692307695
DB00583,DB00583,0.2,0.2,0.5977885552513111,0.0311482375265557,2160.5,3547.0
DB13025,DB13025,0.13333333333333333,0.13333333333333333,0.5617436730903181,0.01811852222449056,2265.4545454545455,2427.1363636363635
DB10772,DB10772,0.0,0.0,0.8227152471571129,0.0016167375610798532,1615.3333333333333,3070.3333333333335
DB04272,DB04272,0.0,0.0,0.5150561102081882,0.000252765568427674,5337.863636363636,4858.136363636364
DB00071,DB00071,0.2,0.2,0.6633848581905955,0.009990147621620604,3446.8571428571427,3796.4285714285716
DB06616,DB06616,0.0,0.0,0.8566018471248897,0.0009239657059240283,1798.3,2686.4
DB00028,DB00028,0.8,0.0,0.8976655682925697,0.018479595883073303,165.2,1625.8
DB00129,DB00129,0.6,0.6,0.7986203295428174,0.12780098351053398,3109.9166666666665,5359.25
DB01043,DB01043,0.6666666666666666,0.4833333333333333,0.8312857010170436,0.23489028714374333,1215.5416666666667,3851.125
DB00155,DB00155,0.45,0.1,0.7442634363686995,0.016024085674615118,5346.090909090909,8096.0
DB00907,DB00907,0.0,0.0,0.49804055029598004,4.640586570142466e-05,3629.5555555555557,3587.3333333333335
DB01956,DB01956,0.55,0.55,0.77343300213576,0.42147035415837647,1762.157894736842,2634.5789473684213
DB00825,DB00825,0.35,0.35,0.6737306228534299,0.0691991535724632,2686.909090909091,2856.0
DB00128,DB00128,0.2,0.1,0.7380194548915819,0.017872891859072305,3278.05,5561.7
DB00398,DB00398,0.1,0.0,0.7905067990903605,0.0038164523837226584,1258.7,2421.7
DB01221,DB01221,0.2333333333333333,0.06666666666666667,0.6620203099119182,0.009807966553517266,2263.9583333333335,3099.5416666666665
DB00909,DB00909,0.1,0.06666666666666667,0.5586901997213192,0.014228794513092762,4715.37037037037,4893.481481481482
DB12695,DB12695,0.0,0.0,0.8017699279572392,0.0009314233362779176,3634.4523809523807,5722.761904761905
DB01593,DB01593,0.008333333333333333,0.0,0.7844769235879646,0.0025621151633674075,3386.294117647059,3242.9663865546217
DB00248,DB00248,0.45,0.3,0.719710266053768,0.03360220074898404,915.1,1185.75
DB01136,DB01136,0.1,0.05,0.6825232126276695,0.005253822188085743,1978.2941176470588,1862.0588235294117
DB00201,DB00201,0.0,0.0,0.5667673248161053,0.0009701813655650876,3867.59375,3986.15625
DB09283,DB09283,0.1,0.0,0.5461367013372957,0.0024691679103319326,4519.857142857143,4768.0
Mean,,0.2440451127819549,0.1328032581453634,0.7191224105768472,0.0333421292431273,2442.053163333402,3696.336539378653
Median,,0.2,0.03333333333333333,0.7169590824167595,0.008516495533362593,2219.9,3302.018477043673
STD,,0.24712641977860644,0.18239085715235706,0.13089740281339113,0.06950833911361674,1608.3875809669682,1982.744011305759
