HGNC ID	NCBI gene ID	Ensembl gene ID
HGNC:46807	106481860	ENSG00000241291
HGNC:46808	106479509	ENSG00000239888
HGNC:46809	106481137	ENSG00000264554
HGNC:46810	106479510	ENSG00000240235
HGNC:46811	106479511	ENSG00000239748
HGNC:46812	107080653	ENSG00000277031
HGNC:46813	106481138	ENSG00000242560
HGNC:46814	106480533	ENSG00000240905
HGNC:46815	106480382	ENSG00000244006
HGNC:46816	106479512	ENSG00000242398
HGNC:46817	106481139	ENSG00000241230
HGNC:46818	106479513	ENSG00000277506
HGNC:46819	106479514	ENSG00000272197
HGNC:46820	106481140	ENSG00000266185
HGNC:46822	106479515	ENSG00000242719
HGNC:46823	106481141	ENSG00000243125
HGNC:46824	106481861	ENSG00000240637
HGNC:46825	106479516	ENSG00000241217
HGNC:46826	106481142	ENSG00000243035
HGNC:46827	106479517	ENSG00000265439
HGNC:46828	106479518	ENSG00000242876
HGNC:46829	106480534	ENSG00000241074
HGNC:46830	106481143	ENSG00000244326
HGNC:46831	106479519	ENSG00000243359
HGNC:46833	106481144	ENSG00000241791
HGNC:46834	106479520	ENSG00000274234
HGNC:46835	106481145	ENSG00000264251
HGNC:46836	106480535	ENSG00000276200
HGNC:46838	106479521	ENSG00000239545
HGNC:46839	106479522	ENSG00000263595
HGNC:46840	106481146	ENSG00000242764
HGNC:46841	107080654	ENSG00000239731
HGNC:46842	106479523	ENSG00000240151
HGNC:46843	106481762	ENSG00000271986
HGNC:46844	106481147	ENSG00000272075
HGNC:46847	106481862	ENSG00000241992
HGNC:46848	106479524	ENSG00000243819
HGNC:46849	106479525	ENSG00000244080
HGNC:46850	106481148	ENSG00000243650
HGNC:46851	106479526	ENSG00000264250
HGNC:46852	106481149	ENSG00000241226
HGNC:46853	106480536	ENSG00000240502
HGNC:46854	106479527	ENSG00000243562
HGNC:46856	106479528	ENSG00000272536
HGNC:46857	106481150	ENSG00000239555
HGNC:46858	106479529	ENSG00000243066
HGNC:46859	106481151	ENSG00000239547
HGNC:46861	106481863	ENSG00000244328
HGNC:46862	106479530	ENSG00000242818
HGNC:46863	106481152	ENSG00000265319
HGNC:46865	106479531	ENSG00000243115
HGNC:46866	106479532	ENSG00000263955
HGNC:46867	106480537	ENSG00000240718
HGNC:46869	106481153	ENSG00000274350
HGNC:46870	106480383	ENSG00000239319
HGNC:46872	106479533	ENSG00000276653
HGNC:46876	106635537	ENSG00000240713
HGNC:46877	106479534	ENSG00000243173
HGNC:46878	106479535	ENSG00000242651
HGNC:46879	106480538	ENSG00000244632
HGNC:46880	106479536	ENSG00000239923
HGNC:46881	106481154	ENSG00000240205
HGNC:46884	106479537	ENSG00000242928
HGNC:46885	106481864	ENSG00000244392
HGNC:46886	106481155	ENSG00000244732
HGNC:53517	106632260	ENSG00000278189
HGNC:53521	109864281	ENSG00000278233
HGNC:53525	109910381	ENSG00000275215
HGNC:53529	109864274	ENSG00000276700
HGNC:53533	100008587	ENSG00000274917
HGNC:41956	100873571	ENSG00000200434
HGNC:41958	100873572	ENSG00000201966
HGNC:41959	100873335	ENSG00000202174
HGNC:41960	100873336	ENSG00000251705
HGNC:41962	100873573	ENSG00000200313
HGNC:34362	100169751	ENSG00000199352
HGNC:34363	100169753	ENSG00000201588
HGNC:34364	100169754	ENSG00000199337
HGNC:34365	100169755	ENSG00000200381
HGNC:34366	100169756	ENSG00000199396
HGNC:34367	100169757	ENSG00000200624
HGNC:34368	100169758	ENSG00000202521
HGNC:34369	100169759	ENSG00000200343
HGNC:34370	100169760	ENSG00000201321
HGNC:34371	100169761	ENSG00000199910
HGNC:34372	100169762	ENSG00000199334
HGNC:34373	100169763	ENSG00000199270
HGNC:34374	100169764	ENSG00000202526
HGNC:34375	100169765	ENSG00000201355
HGNC:34376	100169766	ENSG00000201925
HGNC:34377	100169767	ENSG00000202257
HGNC:34378	100169768	ENSG00000200370
HGNC:42586	100873273	ENSG00000212237
HGNC:42587	100873274	ENSG00000202056
HGNC:42588	100873275	ENSG00000251785
HGNC:42589	100873276	ENSG00000222849
HGNC:42590	100873277	ENSG00000202263
HGNC:42591	100873278	ENSG00000212308
HGNC:42600	100873356	ENSG00000252287
HGNC:42601	100873357	ENSG00000222747
HGNC:42602	100873358	ENSG00000199276
HGNC:42603	100873359	ENSG00000200709
HGNC:42604	100873360	ENSG00000200711
HGNC:42605	100873361	ENSG00000222920
HGNC:42606	100873362	ENSG00000202422
HGNC:42607	100873363	ENSG00000223076
HGNC:42609	100873365	ENSG00000252496
HGNC:42610	100873366	ENSG00000252696
HGNC:42611	100873367	ENSG00000212559
HGNC:42612	100873368	ENSG00000222129
HGNC:42613	100873369	ENSG00000202290
HGNC:42614	100873370	ENSG00000222682
HGNC:42615	100873371	ENSG00000223177
HGNC:42816	100873279	ENSG00000252956
HGNC:42817	100873280	ENSG00000222952
HGNC:42818	100873281	ENSG00000201148
HGNC:42819	100873282	ENSG00000252368
HGNC:42820	100873283	ENSG00000222378
HGNC:42821	100873284	ENSG00000252563
HGNC:42822	100873285	ENSG00000199240
HGNC:42823	100873286	ENSG00000253039
HGNC:42824	100873287	ENSG00000200839
HGNC:42825	100873288	ENSG00000252259
HGNC:42827	106478992	ENSG00000200601
HGNC:42828	100873289	ENSG00000201620
HGNC:42829	100873290	ENSG00000199318
HGNC:42830	100873291	ENSG00000212601
HGNC:42831	100873292	ENSG00000252760
HGNC:42832	100873293	ENSG00000252510
HGNC:42833	100873294	ENSG00000222209
HGNC:42834	106480754	ENSG00000238765
HGNC:42836	106480357	ENSG00000222854
HGNC:42837	100873295	ENSG00000222552
HGNC:42838	100873296	ENSG00000252262
HGNC:42839	100873297	ENSG00000200327
HGNC:42840	100873298	ENSG00000212527
HGNC:42841	100873299	ENSG00000207341
HGNC:42842	100873300	ENSG00000200036
HGNC:42843	100873301	ENSG00000252987
HGNC:42844	100873302	ENSG00000252231
HGNC:42845	100873303	ENSG00000200755
HGNC:42846	100873304	ENSG00000201347
HGNC:42847	106480436	ENSG00000252977
HGNC:42848	100873305	ENSG00000199837
HGNC:42849	100873306	ENSG00000201312
HGNC:42850	100873307	ENSG00000252553
HGNC:42851	100873308	ENSG00000200408
HGNC:42852	100873309	ENSG00000252650
HGNC:42853	100873310	ENSG00000252086
HGNC:42854	100873311	ENSG00000202264
HGNC:42855	100873312	ENSG00000201492
HGNC:42856	100873313	ENSG00000202063
HGNC:42857	100873314	ENSG00000222407
HGNC:42859	100873316	ENSG00000252516
HGNC:42882	100873317	ENSG00000201610
HGNC:42883	100873318	ENSG00000202248
HGNC:42884	100873319	ENSG00000212171
HGNC:42885	100873320	ENSG00000206882
HGNC:42886	100873321	ENSG00000202430
HGNC:42887	100873322	ENSG00000222232
HGNC:42888	100873323	ENSG00000201671
HGNC:42889	100873324	ENSG00000212204
HGNC:42890	100873325	ENSG00000252246
HGNC:42891	100873326	ENSG00000199395
HGNC:42892	100873327	ENSG00000252726
HGNC:42893	100873328	ENSG00000222251
HGNC:42894	100873329	ENSG00000251850
HGNC:42895	100873330	ENSG00000201876
HGNC:42896	100873331	ENSG00000200028
HGNC:42897	106478993	ENSG00000200890
HGNC:42898	106480755	ENSG00000222835
HGNC:42899	100873372	ENSG00000252845
HGNC:42900	100873373	ENSG00000252674
HGNC:42901	100873374	ENSG00000238379
HGNC:42902	100873375	ENSG00000222921
HGNC:42903	100873376	ENSG00000212425
HGNC:42904	106478994	ENSG00000253083
HGNC:42905	100873377	ENSG00000223290
HGNC:42906	100873378	ENSG00000271924
HGNC:42907	100873379	ENSG00000212312
HGNC:42908	100873380	ENSG00000199508
HGNC:42909	100873381	ENSG00000223318
HGNC:42910	100873382	ENSG00000251746
HGNC:42911	100873383	ENSG00000222418
HGNC:42912	100873384	ENSG00000200650
HGNC:42913	100873385	ENSG00000223092
HGNC:42914	100873386	ENSG00000251941
HGNC:42915	100873387	ENSG00000202164
HGNC:42916	100873388	ENSG00000222317
HGNC:42917	100873389	ENSG00000199585
HGNC:42918	100873390	ENSG00000222832
HGNC:42919	100873391	ENSG00000252346
HGNC:42920	100873392	ENSG00000207186
HGNC:43023	100873393	ENSG00000200114
HGNC:43024	100873394	ENSG00000199609
HGNC:43025	100873395	ENSG00000201713
HGNC:43026	100873396	ENSG00000201962
HGNC:43027	100873397	ENSG00000222983
HGNC:43028	100873398	ENSG00000202175
HGNC:43029	100873399	ENSG00000222208
HGNC:43030	106478995	ENSG00000201301
HGNC:43031	100873400	ENSG00000202322
HGNC:43032	100873401	ENSG00000201595
HGNC:43033	100873402	ENSG00000200238
HGNC:43034	106480756	ENSG00000252301
HGNC:43035	100873403	ENSG00000252828
HGNC:43036	100873404	ENSG00000222838
HGNC:43037	100873405	ENSG00000252642
HGNC:43038	100873406	ENSG00000201968
HGNC:43039	100873407	ENSG00000201210
HGNC:43040	106478996	ENSG00000201394
HGNC:43041	100873408	ENSG00000201413
HGNC:43042	100873409	ENSG00000201325
HGNC:43043	100873410	ENSG00000252745
HGNC:43044	100873411	ENSG00000222778
HGNC:43045	100873412	ENSG00000199994
HGNC:43046	100873413	ENSG00000222675
HGNC:43047	100873414	ENSG00000252302
HGNC:43048	100873415	ENSG00000252336
HGNC:43049	106480437	ENSG00000201822
HGNC:43050	100873416	ENSG00000199839
HGNC:43051	100873417	ENSG00000202502
HGNC:43052	100873418	ENSG00000202054
HGNC:43053	100873419	ENSG00000252307
HGNC:43054	100873420	ENSG00000252002
HGNC:43055	100873421	ENSG00000223086
HGNC:43056	100873422	ENSG00000222182
HGNC:43057	100873423	ENSG00000251816
HGNC:43058	100873424	ENSG00000222230
HGNC:43059	100873425	ENSG00000252970
HGNC:43060	100873426	ENSG00000201736
HGNC:43061	106480757	ENSG00000200741
HGNC:43062	100873427	ENSG00000251823
HGNC:43063	100873428	ENSG00000222236
HGNC:43064	100873429	ENSG00000252342
HGNC:43065	100873430	ENSG00000252951
HGNC:43066	100873431	ENSG00000201846
HGNC:43067	100873432	ENSG00000202331
HGNC:43068	100873433	ENSG00000252451
HGNC:43069	100873434	ENSG00000253077
HGNC:43070	100873435	ENSG00000252959
HGNC:43071	100873436	ENSG00000212373
HGNC:43072	106478997	ENSG00000201931
HGNC:43073	100873437	ENSG00000201727
HGNC:43074	106478998	ENSG00000199572
HGNC:43075	106480758	ENSG00000201145
HGNC:43076	100873438	ENSG00000212258
HGNC:43077	100873439	ENSG00000222054
HGNC:43078	100873440	ENSG00000222312
HGNC:43079	100873441	ENSG00000253093
HGNC:43080	100873442	ENSG00000251990
HGNC:43081	100873443	ENSG00000222178
HGNC:43082	100873444	ENSG00000251873
HGNC:43083	100873445	ENSG00000199322
HGNC:43084	100873446	ENSG00000223003
HGNC:43085	100873447	ENSG00000212265
HGNC:43086	100873448	ENSG00000252833
HGNC:43087	100873449	ENSG00000207129
HGNC:43088	100873450	ENSG00000199786
HGNC:43089	100873451	ENSG00000201790
HGNC:43090	100873452	ENSG00000202092
HGNC:43091	100873453	ENSG00000199455
HGNC:43092	100873454	ENSG00000201274
HGNC:43093	100873455	ENSG00000222285
HGNC:43094	100873456	ENSG00000201532
HGNC:43095	100873457	ENSG00000199545
HGNC:43096	100873458	ENSG00000280646
HGNC:43097	100873459	ENSG00000200227
HGNC:43098	100873460	ENSG00000222308
HGNC:43099	106480438	ENSG00000200275
HGNC:43100	100873461	ENSG00000252169
HGNC:43101	100873462	ENSG00000222248
HGNC:43102	100873463	ENSG00000201185
HGNC:43103	100873464	ENSG00000222383
HGNC:43104	100873465	ENSG00000201415
HGNC:43105	100873466	ENSG00000201523
HGNC:43106	106478999	ENSG00000252512
HGNC:43107	100873467	ENSG00000212176
HGNC:43108	100873468	ENSG00000251965
HGNC:43109	100873469	ENSG00000223169
HGNC:43110	100873470	ENSG00000212336
HGNC:43111	100873471	ENSG00000202386
HGNC:43112	100873472	ENSG00000212525
HGNC:43113	100873473	ENSG00000212333
HGNC:43114	100873474	ENSG00000200248
HGNC:43115	100873475	ENSG00000200310
HGNC:43116	100873476	ENSG00000251920
HGNC:43117	100873477	ENSG00000251768
HGNC:43118	100873478	ENSG00000200058
HGNC:43119	100873479	ENSG00000212242
HGNC:43120	100873480	ENSG00000252107
HGNC:43121	106480759	ENSG00000223203
HGNC:43122	100873481	ENSG00000222971
HGNC:43123	100873482	ENSG00000202044
HGNC:43124	100873483	ENSG00000201939
HGNC:43125	100873484	ENSG00000222806
HGNC:43126	106479000	ENSG00000199523
HGNC:43127	100873485	ENSG00000251993
HGNC:43128	100873486	ENSG00000252041
HGNC:43129	100873487	ENSG00000222741
HGNC:43130	100873488	ENSG00000252848
HGNC:43131	100873489	ENSG00000222428
HGNC:43132	100873490	ENSG00000201014
HGNC:43133	100873491	ENSG00000238391
HGNC:43134	100873492	ENSG00000200786
HGNC:43135	100873493	ENSG00000202281
HGNC:43136	100873494	ENSG00000251978
HGNC:43137	100873495	ENSG00000222346
HGNC:43138	100873496	ENSG00000202334
HGNC:43139	100873497	ENSG00000222150
HGNC:43140	100873498	ENSG00000202225
HGNC:43141	100873499	ENSG00000212628
HGNC:43142	100873500	ENSG00000201041
HGNC:43143	106479001	ENSG00000252866
HGNC:43144	100885864	ENSG00000212238
HGNC:43145	100873501	ENSG00000201109
HGNC:43146	100873502	ENSG00000239021
HGNC:43147	100873503	ENSG00000223113
HGNC:43148	100873504	ENSG00000202472
HGNC:43149	100873505	ENSG00000251936
HGNC:43150	100873506	ENSG00000199404
HGNC:43151	100873507	ENSG00000222546
HGNC:43152	100873508	ENSG00000212433
HGNC:43153	106480760	ENSG00000252029
HGNC:43154	106481793	ENSG00000252535
HGNC:43155	100873509	ENSG00000252179
HGNC:43156	100873510	ENSG00000212280
HGNC:43157	100873511	ENSG00000274467
HGNC:43158	100873512	ENSG00000199620
HGNC:43159	100873513	ENSG00000202411
HGNC:43160	100873514	ENSG00000200719
HGNC:43161	100873515	ENSG00000222468
HGNC:43162	100873516	ENSG00000252261
HGNC:43163	106479002	ENSG00000200246
HGNC:43164	100873517	ENSG00000199985
HGNC:43165	100873518	ENSG00000222955
HGNC:43166	100873519	ENSG00000222205
HGNC:43167	100873520	ENSG00000201763
HGNC:43168	100873521	ENSG00000252637
HGNC:43169	100873522	ENSG00000239184
HGNC:43170	100873523	ENSG00000223293
HGNC:43171	100873524	ENSG00000252509
HGNC:43172	100873525	ENSG00000251904
HGNC:43173	100873526	ENSG00000199354
HGNC:43174	100873527	ENSG00000222416
HGNC:43175	100873528	ENSG00000200806
HGNC:43176	100873529	ENSG00000199450
HGNC:43177	100873530	ENSG00000202356
HGNC:43178	100873531	ENSG00000252864
HGNC:43179	100873532	ENSG00000202383
HGNC:43180	100873533	ENSG00000223162
HGNC:43181	100873534	ENSG00000252313
HGNC:43182	100873535	ENSG00000252164
HGNC:43183	100873536	ENSG00000202474
HGNC:43184	100873537	ENSG00000207277
HGNC:43185	100873538	ENSG00000252428
HGNC:43186	100873539	ENSG00000212454
HGNC:43187	100873540	ENSG00000252167
HGNC:43188	100873541	ENSG00000251884
HGNC:43189	100873542	ENSG00000199202
HGNC:43190	100873543	ENSG00000252942
HGNC:43191	100873544	ENSG00000253031
HGNC:43192	100873545	ENSG00000212276
HGNC:43193	100873546	ENSG00000222459
HGNC:43194	100873547	ENSG00000223238
HGNC:43195	100873548	ENSG00000199525
HGNC:43196	100873549	ENSG00000222455
HGNC:43197	106479003	ENSG00000212331
HGNC:43198	106480761	ENSG00000201861
HGNC:43199	100873574	ENSG00000212505
HGNC:43200	100873575	ENSG00000212499
HGNC:43201	100873576	ENSG00000199407
HGNC:43202	106479004	ENSG00000201766
HGNC:43203	100873577	ENSG00000252001
HGNC:43204	100873578	ENSG00000223131
HGNC:43205	100873579	ENSG00000199535
HGNC:43206	100873580	ENSG00000223019
HGNC:43207	100873581	ENSG00000199733
HGNC:43208	100873582	ENSG00000199402
HGNC:43209	100873583	ENSG00000252479
HGNC:43210	106480762	ENSG00000239152
HGNC:43211	106480358	ENSG00000238405
HGNC:43212	106480439	ENSG00000252877
HGNC:43215	106479005	ENSG00000252149
HGNC:43217	106479006	ENSG00000222108
HGNC:43218	100873584	ENSG00000252161
HGNC:43219	100873585	ENSG00000199638
HGNC:43220	100873586	ENSG00000252072
HGNC:43221	100873587	ENSG00000199592
HGNC:43222	100873588	ENSG00000200487
HGNC:43223	100873589	ENSG00000212396
HGNC:43224	100873590	ENSG00000202047
HGNC:43225	100873591	ENSG00000200626
HGNC:43226	100873592	ENSG00000200079
HGNC:43227	100873593	ENSG00000199364
HGNC:43228	100873594	ENSG00000222740
HGNC:43229	100873595	ENSG00000202147
HGNC:43230	100873596	ENSG00000252905
HGNC:43231	100873597	ENSG00000201856
HGNC:43232	100873598	ENSG00000212365
HGNC:43233	106480763	ENSG00000200336
HGNC:43234	106865375	ENSG00000201695
HGNC:43235	106479007	ENSG00000200687
HGNC:43236	100873599	ENSG00000201059
HGNC:43237	100873600	ENSG00000252816
HGNC:43238	100873601	ENSG00000222427
HGNC:43239	100873602	ENSG00000212289
HGNC:43240	100873603	ENSG00000252941
HGNC:43241	100873604	ENSG00000252070
HGNC:43242	106479008	ENSG00000252902
HGNC:43243	100873605	ENSG00000284736
HGNC:43244	100873606	ENSG00000223013
HGNC:43245	100873607	ENSG00000222578
HGNC:43246	100873608	ENSG00000200411
HGNC:43247	100873609	ENSG00000199315
HGNC:43249	100873611	ENSG00000200613
HGNC:43250	106481794	ENSG00000200168
HGNC:43251	106480764	ENSG00000238965
HGNC:43252	100873612	ENSG00000200278
HGNC:43253	100873613	ENSG00000201476
HGNC:43254	100873614	ENSG00000212549
HGNC:43255	106479009	ENSG00000202187
HGNC:43256	100873615	ENSG00000251781
HGNC:43257	100873616	ENSG00000272435
HGNC:43258	100873617	ENSG00000199843
HGNC:43259	100873618	ENSG00000201708
HGNC:43260	100873619	ENSG00000252364
HGNC:43261	100873620	ENSG00000199556
HGNC:43262	100873621	ENSG00000251857
HGNC:43263	100873622	ENSG00000201942
HGNC:43264	100873623	ENSG00000252747
HGNC:43265	100873624	ENSG00000252207
HGNC:43266	100873625	ENSG00000202324
HGNC:43267	100873626	ENSG00000252366
HGNC:43268	100873627	ENSG00000201168
HGNC:43269	100873628	ENSG00000223046
HGNC:43270	106480765	ENSG00000199415
HGNC:43271	100873629	ENSG00000222302
HGNC:43272	100873630	ENSG00000212138
HGNC:43273	100873631	ENSG00000253080
HGNC:43274	100873632	ENSG00000199809
HGNC:43275	100873633	ENSG00000199845
HGNC:43276	106479010	ENSG00000212251
HGNC:43277	106479011	ENSG00000212154
HGNC:43278	100873634	ENSG00000200516
HGNC:43279	100873635	ENSG00000201469
HGNC:43280	100873636	ENSG00000252999
HGNC:43282	100873637	ENSG00000200225
HGNC:43283	100873638	ENSG00000199804
HGNC:43284	100873639	ENSG00000252424
HGNC:43285	100873640	ENSG00000251756
HGNC:43286	100873641	ENSG00000272253
HGNC:43287	107133508	ENSG00000201096
HGNC:43288	100873642	ENSG00000199454
HGNC:43289	106480766	ENSG00000199480
HGNC:43290	100873643	ENSG00000222123
HGNC:43291	100873644	ENSG00000200326
HGNC:43292	100873645	ENSG00000252714
HGNC:43293	100873646	ENSG00000200293
HGNC:43294	100873647	ENSG00000201086
HGNC:43295	100873648	ENSG00000252376
HGNC:43296	100873649	ENSG00000201704
HGNC:43297	100873650	ENSG00000212625
HGNC:43299	100873652	ENSG00000200873
HGNC:43300	100873653	ENSG00000252964
HGNC:43301	100873654	ENSG00000251729
HGNC:43302	100873655	ENSG00000252957
HGNC:43303	106479012	ENSG00000200468
HGNC:43304	100873656	ENSG00000252927
HGNC:43305	100873657	ENSG00000199929
HGNC:43306	100873658	ENSG00000251915
HGNC:43307	100873659	ENSG00000222207
HGNC:43308	100873660	ENSG00000251924
HGNC:43309	100873661	ENSG00000252624
HGNC:43310	100873662	ENSG00000252094
HGNC:43311	100887740	ENSG00000276599
HGNC:43312	100873663	ENSG00000277004
HGNC:43313	100873664	ENSG00000252182
HGNC:43314	100873665	ENSG00000274228
HGNC:43315	100873666	ENSG00000253055
HGNC:43316	100873667	ENSG00000252647
HGNC:43317	100873668	ENSG00000252268
HGNC:43318	100873669	ENSG00000251760
HGNC:43319	100873670	ENSG00000251717
HGNC:43320	100873671	ENSG00000252806
HGNC:43321	100873672	ENSG00000252673
HGNC:43322	100873673	ENSG00000252587
HGNC:43323	100873674	ENSG00000252936
HGNC:43324	100873675	ENSG00000212290
HGNC:43325	100873676	ENSG00000222268
HGNC:43326	100873677	ENSG00000199771
HGNC:43327	100873678	ENSG00000202193
HGNC:43328	100873679	ENSG00000201999
HGNC:43329	106480767	ENSG00000200558
HGNC:43330	100873680	ENSG00000199299
HGNC:43331	100873681	ENSG00000222244
HGNC:43332	100873682	ENSG00000199350
HGNC:43333	100873683	ENSG00000201361
HGNC:43334	100873684	ENSG00000252456
HGNC:43335	106479013	ENSG00000200914
HGNC:43336	100873685	ENSG00000251829
HGNC:43337	100873686	ENSG00000253058
HGNC:43338	100873687	ENSG00000252370
HGNC:43339	106479014	ENSG00000274164
HGNC:43340	100873688	ENSG00000276036
HGNC:43341	100873689	ENSG00000252618
HGNC:43342	106480768	ENSG00000201920
HGNC:43343	106481745	ENSG00000199953
HGNC:43344	100873690	ENSG00000252653
HGNC:43345	100873691	ENSG00000251698
HGNC:43346	100873692	ENSG00000251764
HGNC:43347	100873693	ENSG00000200619
HGNC:43348	106479015	ENSG00000200021
HGNC:43349	100873694	ENSG00000252680
HGNC:43350	100873695	ENSG00000223138
HGNC:43351	100873696	ENSG00000222520
HGNC:43352	100873697	ENSG00000199874
HGNC:43353	100873698	ENSG00000199373
HGNC:43354	100873699	ENSG00000253040
HGNC:43355	100873700	ENSG00000202060
HGNC:43356	100873701	ENSG00000200872
HGNC:43357	100873702	ENSG00000200527
HGNC:43358	106479016	ENSG00000251997
HGNC:43359	100873703	ENSG00000252437
HGNC:43360	100873704	ENSG00000252598
HGNC:43361	100873705	ENSG00000252260
HGNC:43362	100873706	ENSG00000252539
HGNC:43363	100873707	ENSG00000199900
HGNC:43364	100873708	ENSG00000252060
HGNC:43365	100873709	ENSG00000212497
HGNC:43366	100873710	ENSG00000252546
HGNC:43367	100873711	ENSG00000212576
HGNC:43368	106480769	ENSG00000252591
HGNC:43369	100873712	ENSG00000201035
HGNC:43370	100873713	ENSG00000252272
HGNC:43371	100873714	ENSG00000252780
HGNC:43372	100873715	ENSG00000200738
HGNC:43373	106479017	ENSG00000252211
HGNC:43374	100873716	ENSG00000212536
HGNC:43375	100873717	ENSG00000222500
HGNC:43376	100873718	ENSG00000252422
HGNC:43377	100873719	ENSG00000199509
HGNC:43378	100873720	ENSG00000201527
HGNC:43379	100873721	ENSG00000201728
HGNC:43380	100873722	ENSG00000252649
HGNC:43381	100873723	ENSG00000252623
HGNC:43382	100873724	ENSG00000212571
HGNC:43383	100873725	ENSG00000200301
HGNC:43384	100873726	ENSG00000238908
HGNC:43385	100873727	ENSG00000201923
HGNC:43386	100873728	ENSG00000251770
HGNC:43387	100873729	ENSG00000222118
HGNC:43388	100873730	ENSG00000201812
HGNC:43389	100873731	ENSG00000238627
HGNC:43390	100873732	ENSG00000252950
HGNC:43391	100873733	ENSG00000199806
HGNC:43392	100873734	ENSG00000223262
HGNC:43393	100873735	ENSG00000200985
HGNC:43394	100873736	ENSG00000222585
HGNC:43395	100873737	ENSG00000252267
HGNC:43396	100873738	ENSG00000212542
HGNC:43397	100873739	ENSG00000251890
HGNC:43398	106480770	ENSG00000223274
HGNC:43399	100873550	ENSG00000200852
HGNC:43400	100873551	ENSG00000201356
HGNC:43401	100873552	ENSG00000222922
HGNC:43402	100873553	ENSG00000199564
HGNC:43403	100873554	ENSG00000252856
HGNC:43404	100873555	ENSG00000222608
HGNC:43405	100873556	ENSG00000201618
HGNC:43406	100873557	ENSG00000272351
HGNC:43407	100873558	ENSG00000200473
HGNC:43408	100873559	ENSG00000223259
HGNC:43409	100873560	ENSG00000201447
HGNC:43410	100873561	ENSG00000201567
HGNC:43411	100873562	ENSG00000222419
HGNC:43412	100873563	ENSG00000201420
HGNC:43413	100873564	ENSG00000201518
HGNC:43414	100873565	ENSG00000200587
HGNC:43415	100873566	ENSG00000201440
HGNC:43416	100873567	ENSG00000201000
HGNC:43417	100873568	ENSG00000201594
HGNC:43418	100873569	ENSG00000251766
HGNC:43419	100873570	ENSG00000252289
HGNC:43420	106480771	ENSG00000252315
HGNC:43421	106479018	ENSG00000252012
HGNC:43422	106479019	ENSG00000251953
HGNC:43423	106480772	ENSG00000252667
HGNC:53793	111644143	ENSG00000201285
HGNC:53794	111644134	ENSG00000212595
HGNC:53795	111644135	ENSG00000274663
HGNC:53796	111644144	ENSG00000274759
HGNC:53797	111644145	ENSG00000275305
HGNC:53798	111644136	ENSG00000276442
HGNC:53799	112436692	ENSG00000277049
HGNC:53800	111644137	ENSG00000277418
HGNC:53801	112441442	ENSG00000283433
HGNC:53802	111644138	ENSG00000252830
HGNC:53803	111644140	ENSG00000274059
HGNC:53804	111644139	ENSG00000274097
HGNC:53805	111644146	ENSG00000274408
HGNC:10044	6035	ENSG00000129538
HGNC:10045	6036	ENSG00000169385
HGNC:10046	6037	ENSG00000169397
HGNC:10047	6038	ENSG00000258818
HGNC:10048	6039	ENSG00000169413
HGNC:19278	84659	ENSG00000165799
HGNC:19277	122665	ENSG00000173431
HGNC:20673	390443	ENSG00000188655
HGNC:19275	338879	ENSG00000182545
HGNC:19269	122651	ENSG00000173464
HGNC:24211	493901	ENSG00000258436
HGNC:25285	440163	ENSG00000206150
HGNC:18466	246243	ENSG00000171865
HGNC:49289	100506054	ENSG00000234171
HGNC:10049	284203	ENSG00000265790
HGNC:18715	390766	ENSG00000231458
HGNC:18518	10535	ENSG00000104889
HGNC:25671	79621	ENSG00000136104
HGNC:39967	100874255	ENSG00000233672
HGNC:24116	84153	ENSG00000172922
HGNC:24117	386608	ENSG00000237659
HGNC:33911	440400	ENSG00000219200
HGNC:44419	100529209	ENSG00000161939
HGNC:10050	6041	ENSG00000135828
HGNC:21686	8635	ENSG00000026297
HGNC:18314	27289	ENSG00000172602
HGNC:18315	8153	ENSG00000108830
HGNC:671	390	ENSG00000115963
HGNC:10061	6045	ENSG00000121481
HGNC:33987	100132467	ENSG00000231381
HGNC:10067	6047	ENSG00000063978
HGNC:10068	6048	ENSG00000204308
HGNC:31053	286140	ENSG00000253570
HGNC:10069	6049	ENSG00000127870
HGNC:39922	100420924	ENSG00000227406
HGNC:10070	9616	ENSG00000114125
HGNC:43425	100506872	ENSG00000239831
HGNC:10071	9025	ENSG00000112130
HGNC:10055	9921	ENSG00000022840
HGNC:44472	100419599	ENSG00000230182
HGNC:10056	26994	ENSG00000123091
HGNC:33988	100131695	ENSG00000213110
HGNC:16535	170543	ENSG00000227563
HGNC:10057	11342	ENSG00000082996
HGNC:10058	9604	ENSG00000013561
HGNC:54669	100129375	ENSG00000232915
HGNC:54670	116435284	ENSG00000250594
HGNC:54671	100419643	ENSG00000238109
HGNC:54672	100419645	ENSG00000223500
HGNC:10060	56163	ENSG00000132972
HGNC:13432	25897	ENSG00000034677
HGNC:26886	127544	ENSG00000116514
HGNC:38484	100419788	ENSG00000227434
HGNC:38398	100419722	ENSG00000225653
HGNC:10062	56254	ENSG00000155827
HGNC:13779	11237	ENSG00000101236
HGNC:14662	64320	ENSG00000163481
HGNC:14646	79102	ENSG00000173456
HGNC:16031	55072	ENSG00000092098
HGNC:17118	140545	ENSG00000105982
HGNC:40798	101927858	ENSG00000224903
HGNC:17297	80196	ENSG00000170633
HGNC:18052	152006	ENSG00000137075
HGNC:18064	80352	ENSG00000204618
HGNC:16867	9810	ENSG00000103549
HGNC:18401	10193	ENSG00000181852
HGNC:18505	54894	ENSG00000108375
