,num_nodes,num_proteins,density,conductance,cut_ratio
C0338474,27,28,0.11965811965811966,0.9479231246125233,0.002630266123066866
C0338502,17,17,0.04411764705882353,0.9855769230769231,0.0022393358457589163
C0338503,11,11,0.10909090909090909,0.9886148007590133,0.004396513168442993
C0338656,96,104,0.024780701754385966,0.9689943750857456,0.0034282147461286365
C0338715,14,14,0.08791208791208792,0.9711191335740073,0.001783807799683026
C0338831,14,14,0.06593406593406594,0.9807692307692307,0.0020291642628364535
C0339527,19,19,0.023391812865497075,0.9902200488997555,0.0019793657232504607
C0339535,12,15,0.13636363636363635,0.8807947019867549,0.0005144271679430649
C0340543,11,11,0.2,0.9869436201780415,0.007016699999156139
C0341703,10,12,0.022222222222222223,0.994579945799458,0.0017032533531350072
C0341706,10,10,0.2222222222222222,0.9293286219081273,0.0012205875527915718
C0341787,16,16,0.05,0.9851668726823238,0.002312450675456107
C0342276,11,11,0.16363636363636364,0.9565217391304348,0.001670843776106934
C0344232,18,19,0.13725490196078433,0.9566563467492261,0.0023910116532800964
C0344312,12,12,0.19696969696969696,0.9623188405797102,0.0025682679662721434
C0344315,17,17,0.08088235294117647,0.9543568464730291,0.0012562127915232946
C0344482,90,90,0.014731585518102372,0.9793994413407822,0.0029036816198506235
C0344530,14,14,0.07692307692307693,0.9787556904400607,0.00213857998289136
C0344531,28,28,0.08994708994708994,0.9402460456942003,0.001775014432360338
C0344539,10,10,0.15555555555555556,0.9622641509433962,0.0016568431800250616
C0344559,9,10,0.1111111111111111,0.9759036144578314,0.001670688695006497
C0345030,14,14,0.04395604395604396,0.9889807162534435,0.0023806208181643357
C0345397,10,10,0.15555555555555556,0.9896373056994818,0.00620504014479974
C0345967,103,109,0.028935846183133447,0.968013468013468,0.004163344287755876
C0345996,16,16,0.14166666666666666,0.9666011787819253,0.00285502065827956
C0347959,91,106,0.07203907203907203,0.8816924002406257,0.0022509401527383453
C0349204,77,84,0.020164046479835954,0.9748722316865417,0.0027679024885728797
C0349506,51,55,0.05019607843137255,0.9552603984620762,0.002491780679536764
C0349588,527,545,0.00992056334369882,0.9189818224670772,0.0028145389120629153
C0349639,20,20,0.06842105263157895,0.9824442943956786,0.003377907786599805
C0375206,38,38,0.02702702702702703,0.9847939175670268,0.003009580273002316
C0376358,11,11,0.2,0.9863523573200993,0.006708690919217235
C0376480,32,33,0.036290322580645164,0.9717868338557993,0.001800232288037166
C0376545,22,22,0.22077922077922077,0.9578860445912469,0.004896890896426536
C0376634,147,151,0.019849035504612804,0.9596972563859981,0.0032231108230307537
C0392163,15,16,0.08571428571428572,0.975609756097561,0.002228205366261257
C0392386,112,112,0.021879021879021878,0.956234915526951,0.0024743529960363723
C0392476,14,14,0.0989010989010989,0.9479768786127167,0.0010875259447881646
C0392525,31,32,0.043010752688172046,0.9743918053777209,0.0022808127006201055
C0392777,14,14,0.21978021978021978,0.9468085106382979,0.0023607270508816253
C0393525,11,13,0.12727272727272726,0.9862475442043221,0.004236179674776166
C0393706,10,10,0.06666666666666667,0.9852579852579852,0.0018610479417088225
C0398623,16,16,0.21666666666666667,0.8535211267605634,0.0008791374587994986
C0399526,78,78,0.024975024975024976,0.9764816556914393,0.003717405551755382
C0400966,40,42,0.03461538461538462,0.9745762711864406,0.0024050750569317284
C0401151,29,30,0.03940886699507389,0.9795003203074952,0.0024490959648380936
C0403553,10,10,0.26666666666666666,0.9623233908948194,0.0028449436116396716
C0405580,16,16,0.3,0.8588235294117647,0.0012708323661854138
C0409338,31,32,0.034408602150537634,0.9853143643873337,0.0032174144994949845
C0409348,75,75,0.02054054054054054,0.9712411705348133,0.0023895974924743194
C0409354,10,10,0.044444444444444446,0.9894736842105263,0.0017450225089339583
C0410264,10,10,0.13333333333333333,0.984354628422425,0.0035039680698009004
C0410916,14,14,0.07692307692307693,0.98005698005698,0.0022811519817507843
C0423109,75,75,0.025945945945945945,0.9660217083529967,0.0025410421127765883
C0423110,158,159,0.019350157220027413,0.9616674652611404,0.0035616239017439003
C0423112,38,38,0.08108108108108109,0.9434523809523809,0.0023259738639782226
C0423113,62,62,0.022739291380222106,0.975835908963192,0.00260600739856981
C0423221,20,20,0.05263157894736842,0.9764705882352941,0.0019269164693318476
C0423757,47,47,0.041628122109158186,0.9747757847533632,0.0034402603440260343
C0423798,67,67,0.034373586612392586,0.9592711682743837,0.0024864046449928115
C0423820,15,15,0.13333333333333333,0.9774375503626108,0.0037539070962151456
C0423867,43,43,0.031007751937984496,0.9804332634521313,0.003033179044040549
C0424295,90,91,0.01947565543071161,0.97893884163629,0.0037530473129299235
C0424296,14,14,0.1978021978021978,0.982274741506647,0.006614677621501184
C0424448,25,25,0.043333333333333335,0.9829954218443427,0.0027921233512911018
C0424551,41,43,0.0975609756097561,0.9263690750115048,0.0022819093221607065
C0424688,371,375,0.012632039047133387,0.9324555936428794,0.003045544748948029
C0424711,23,23,0.039525691699604744,0.9794026776519053,0.001920118235671799
C0424731,29,29,0.059113300492610835,0.9853747714808044,0.005180102256564026
C0426421,35,35,0.03697478991596639,0.9830964271993853,0.003397188259189932
C0426429,27,28,0.037037037037037035,0.9823369565217391,0.0024874851628219024
C0426492,10,10,0.08888888888888889,0.9823788546255506,0.002069893720703578
C0426789,21,21,0.03333333333333333,0.9917936694021102,0.003741243897261728
C0426790,53,54,0.020319303338171262,0.9766374634960368,0.0020540276841868824
C0426799,18,18,0.058823529411764705,0.9847972972972973,0.0030074644959272845
C0426817,29,30,0.03694581280788178,0.9862068965517241,0.003435782108945527
C0426818,21,21,0.07142857142857142,0.9877049180327869,0.005328840302837331
C0426848,18,18,0.0392156862745098,0.9897084048027445,0.0029765128887650825
C0426870,18,18,0.09803921568627451,0.9824970828471412,0.004343542205095666
C0426886,24,25,0.036231884057971016,0.990727862772369,0.004135125930741962
C0426891,28,28,0.0582010582010582,0.984716915595693,0.004702958799758465
C0426970,35,36,0.02689075630252101,0.9833246482542991,0.0025050778605280976
C0427055,59,59,0.026300409117475162,0.9691252144082333,0.00222724699656728
C0427063,10,10,0.2222222222222222,0.9893503727369543,0.008623010163827912
C0427065,62,62,0.028027498677948175,0.9775471298453717,0.0034629208593146194
C0427068,26,27,0.046153846153846156,0.9827288428324698,0.0030492706401860645
C0427149,24,24,0.07971014492753623,0.9799635701275046,0.0041641511478505856
C0427190,21,21,0.05714285714285714,0.9838274932614556,0.0032282601004740676
C0427515,21,21,0.10952380952380952,0.9678321678321679,0.0030602136842850067
C0427546,11,11,0.09090909090909091,0.9813780260707635,0.0022235723990109953
C0428977,35,36,0.030252100840336135,0.966789667896679,0.0013912674074369085
C0431362,19,20,0.05847953216374269,0.9777034559643255,0.002143091036161301
C0431371,13,13,0.0641025641025641,0.9860917941585535,0.002531491902082322
C0431380,13,13,0.08974358974358974,0.9876106194690265,0.003984689651232541
C0431399,19,19,0.029239766081871343,0.991652754590985,0.0029030697274340087
C0431447,40,40,0.03076923076923077,0.9792924935289042,0.0026374494585676444
C0431478,61,61,0.023497267759562842,0.9798500468603561,0.0031893085713239826
C0431659,24,24,0.04710144927536232,0.9693757361601885,0.001592516912026502
C0431863,12,12,0.12121212121212122,0.9796437659033079,0.0029782625512493233
C0431890,26,26,0.04923076923076923,0.9854413102820746,0.00386919754343469
C0431904,45,47,0.029292929292929294,0.9718172983479106,0.0020660303293252346
C0432040,23,23,0.06719367588932806,0.9756795422031473,0.0027539866177248517
C0432073,10,10,0.08888888888888889,0.9877862595419847,0.003002738200213487
C0432103,11,11,0.10909090909090909,0.9884169884169884,0.004320565724074496
C0432163,17,17,0.0661764705882353,0.9706362153344209,0.0016248839368616526
C0432333,24,24,0.08695652173913043,0.970785149117468,0.0030863480858836826
C0432355,16,16,0.11666666666666667,0.9836734693877551,0.004894735620444734
C0438717,79,81,0.022719896137617657,0.9682611652686466,0.00251714736657233
C0442874,51,53,0.03058823529411765,0.9752223634053367,0.0027990364750010484
C0452138,17,27,0.10294117647058823,0.9703075291622482,0.0024987710961822053
C0454555,39,42,0.02564102564102564,0.9866008462623413,0.0033341197947574005
C0473527,10,10,0.17777777777777778,0.9814169570267132,0.003921659627790412
C0476254,10,16,0.17777777777777778,0.9879969992498124,0.006112219798579848
C0476273,42,43,0.0313588850174216,0.980154355016538,0.002951429235417151
C0476397,90,96,0.020973782771535582,0.9583436647656831,0.0020004865348881747
C0476403,50,59,0.022857142857142857,0.9759862778730704,0.0021165202027246944
C0494475,43,54,0.035437430786267994,0.9620853080568721,0.0017554820981902537
C0497156,63,64,0.031746031746031744,0.9691925465838509,0.002880833484722942
C0497202,19,19,0.06432748538011696,0.9848901098901099,0.003504210428569334
C0497247,117,129,0.03153551429413498,0.9592652517369373,0.0040179710422247735
C0497327,71,80,0.0289738430583501,0.9743726641751201,0.0035889731013840653
C0497552,19,20,0.08187134502923976,0.9831629585087192,0.003995386367301856
C0520459,17,17,0.13970588235294118,0.9745989304812834,0.003981648369654268
C0520679,10,10,0.2,0.9866962305986696,0.006195758110177751
C0520743,11,11,0.21818181818181817,0.9805668016194332,0.005109575285013881
C0520927,33,33,0.045454545454545456,0.9716479621972829,0.0023159489336779804
C0520966,14,15,0.06593406593406594,0.9902755267423015,0.004051697269912003
C0521525,140,142,0.01695786228160329,0.9690373428410584,0.003444526711090656
C0521573,15,15,0.047619047619047616,0.990467111534795,0.0032154241327020084
C0521620,15,15,0.06666666666666667,0.9848320693391116,0.002813109274904837
C0521719,50,50,0.04653061224489796,0.9508196721311475,0.0020495652578230343
C0522214,25,26,0.03333333333333333,0.973404255319149,0.001359836522385287
C0522224,41,42,0.06219512195121951,0.9850964348334308,0.007642639170396166
C0524620,20,20,0.06842105263157895,0.9727748691099476,0.002156753493987092
C0524851,78,79,0.04095904095904096,0.9744866210329807,0.005608340167677195
C0525045,179,187,0.019270604481827883,0.9485158477276538,0.0029561011659770316
C0541764,135,136,0.0234383637368712,0.9566905005107252,0.003238622807290532
C0541794,136,140,0.022657952069716776,0.961873338832371,0.0036024983729545223
C0542223,16,16,0.14166666666666666,0.9800469483568075,0.004845411076551692
C0542346,10,10,0.044444444444444446,0.9967558799675588,0.005703810275212326
C0542514,33,33,0.045454545454545456,0.9657142857142857,0.0019034425278617807
C0542518,14,15,0.03296703296703297,0.9692307692307692,0.0006266536694053753
C0542519,30,31,0.04827586206896552,0.9774678111587983,0.0028212632198324583
C0543888,26,26,0.033846153846153845,0.9850238257317904,0.002584824028324098
C0544755,29,30,0.03201970443349754,0.9722222222222222,0.0014576045310677995
C0544886,61,62,0.060109289617486336,0.9711588883062402,0.005649545168906758
C0545053,35,36,0.05378151260504202,0.9758581667295361,0.0034343595258008418
C0546964,12,12,0.13636363636363635,0.9782345828295043,0.0031291096155333796
C0549613,15,16,0.06666666666666667,0.9654320987654321,0.0012100393030668771
C0553692,14,14,0.12087912087912088,0.9929032258064516,0.010205502616030397
C0553723,12,12,0.19696969696969696,0.9722518676627535,0.0035236327067378354
C0553730,13,13,0.08974358974358974,0.9788519637462235,0.0023136907652317974
C0553980,10,10,0.17777777777777778,0.9596977329974811,0.0017682275954889312
C0554970,39,39,0.09041835357624832,0.9454175152749491,0.0027657226746361425
C0558165,14,14,0.23076923076923078,0.9653751030502885,0.0038826002480089653
C0558242,9,10,0.16666666666666666,0.9810725552050473,0.003207309778685312
C0563243,11,11,0.07272727272727272,0.993485342019544,0.00514754900719813
C0566899,16,16,0.11666666666666667,0.9752650176678446,0.0032031939092892624
C0575059,12,12,0.10606060606060606,0.9771615008156607,0.0023168561924653826
C0575081,136,137,0.016013071895424835,0.9731898595659311,0.003663255134461235
C0575158,60,60,0.02937853107344633,0.9781052631578947,0.0036020529996433613
C0575167,19,19,0.04093567251461988,0.9891135303265941,0.003108337283919242
C0575802,35,39,0.040336134453781515,0.9824753559693319,0.0035724242303556493
C0576093,55,56,0.018855218855218854,0.9751332149200711,0.0018569097166436948
C0576860,13,13,0.07692307692307693,0.984,0.002635036704847325
C0578038,48,49,0.03102836879432624,0.9785998165698563,0.003100446324794272
C0578626,17,17,0.11029411764705882,0.9703849950641659,0.002684472117537823
C0581342,27,28,0.02849002849002849,0.9874134675896791,0.00269907622438974
C0581354,22,22,0.017316017316017316,0.9880418535127056,0.0013951917597146294
C0581381,21,21,0.1523809523809524,0.9690072639225181,0.004424485247293568
C0584837,11,11,0.09090909090909091,0.9770642201834863,0.001797422850054429
C0587246,21,21,0.07142857142857142,0.9844559585492227,0.004201160404726526
C0595929,21,22,0.06190476190476191,0.9768888888888889,0.0024300396235760278
C0595939,16,17,0.075,0.9871703492516037,0.004018499605403649
C0596263,9,10,0.19444444444444445,0.9866412213740458,0.005331765773570117
C0597167,11,11,0.10909090909090909,0.973741794310722,0.0018775895968878426
C0598608,11,11,0.14545454545454545,0.9674134419551935,0.0020041686708353375
C0600031,9,10,0.08333333333333333,0.9881889763779528,0.002588536187942165
C0600104,25,25,0.04666666666666667,0.9845047039291643,0.003304848597436374
C0600427,43,44,0.035437430786267994,0.9592356687898089,0.0016279285959818486
C0600467,12,12,0.12121212121212122,0.9938603223330775,0.010017792217838632
C0677050,11,11,0.21818181818181817,0.9838274932614556,0.00616018159877809
C0677776,14,14,0.4725274725274725,0.9708770741618693,0.009505905133255084
C0677886,9,10,0.08333333333333333,0.9953161592505855,0.006574469401645938
C0678222,26,26,0.16,0.9792952418873183,0.008786972629803897
C0678230,175,178,0.015172413793103448,0.9590316573556797,0.0028902815452249556
C0684276,25,25,0.04666666666666667,0.9792130660727543,0.002450306520527587
C0685381,23,23,0.07114624505928854,0.9818913480885312,0.003941189059969876
C0685409,38,40,0.04267425320056899,0.9819819819819819,0.003998914056366345
C0685695,9,10,0.16666666666666666,0.986046511627907,0.0043726667079182395
C0687120,18,18,0.0718954248366013,0.978743961352657,0.0026128315046092102
C0694563,13,14,0.038461538461538464,0.9719626168224299,0.0007426661715558856
C0699743,14,14,0.06593406593406594,0.972027972027972,0.0013826168261483677
C0699791,11,11,0.14545454545454545,0.9854280510018215,0.004565285267039653
C0700078,122,124,0.02384500745156483,0.9574930563941553,0.003032041207309938
C0700208,281,286,0.012963904422979155,0.9460773947980545,0.0029933649530087198
C0702166,34,34,0.035650623885918005,0.9854067858445823,0.0036909899396268286
C0728829,88,88,0.019070010449320794,0.9783575452119775,0.0034934091014951793
C0730290,20,20,0.031578947368421054,0.9725400457665904,0.0009866740957422111
C0730292,6,11,0.06666666666666667,0.9444444444444444,0.00026294216819018455
C0740392,33,33,0.0625,0.9663608562691132,0.0026693247284215508
C0740394,16,17,0.075,0.9838709677419355,0.0031857852467387774
C0741796,23,23,0.10276679841897234,0.9680589680589681,0.0031820255935002687
C0743359,52,52,0.04751131221719457,0.9671618451915559,0.003318548459213421
C0743912,14,14,0.12087912087912088,0.9214285714285714,0.000855431993156544
C0745103,11,11,0.2,0.9398907103825137,0.001451440047931276
C0745730,7,15,0.23809523809523808,0.9899699097291875,0.0065429234338747096
C0746674,56,57,0.04025974025974026,0.9781189341803423,0.004603606476775167
C0746940,43,43,0.021040974529346623,0.9871924502864846,0.0031661373556645645
C0747085,42,42,0.030197444831591175,0.9730569948186528,0.0020782842535108396
C0750857,27,29,0.05128205128205128,0.9847844463229078,0.004008188402057422
C0750937,24,25,0.06521739130434782,0.9854780153287616,0.004727240359757891
C0751295,40,47,0.06025641025641026,0.9811849479583667,0.005695496584096296
C0751401,11,11,0.09090909090909091,0.979296066252588,0.0019957300659055044
C0751466,11,11,0.09090909090909091,0.9933993399339934,0.006350050209699333
C0751495,12,14,0.07575757575757576,0.9871959026888605,0.002982130424692504
C0751688,16,17,0.1,0.9802955665024631,0.003464323847546539
C0751778,40,49,0.028205128205128206,0.9694868238557559,0.0016242970674350513
C0751837,50,51,0.024489795918367346,0.9852869053457577,0.003736457897428744
C0751883,11,11,0.10909090909090909,0.8356164383561644,0.0002573774503599065
C0752166,21,22,0.19523809523809524,0.8774289985052317,0.0012979374513549847
C0752347,21,21,0.12857142857142856,0.9834710743801653,0.007104383358098068
C0795690,20,21,0.06842105263157895,0.9804364183596689,0.003025026698240238
C0850703,12,12,0.09090909090909091,0.9835390946502057,0.0027732652587607333
C0850715,10,10,0.06666666666666667,0.967741935483871,0.0008353831159790226
C0852283,15,15,0.08571428571428572,0.987846049966239,0.00452758951505586
C0853087,21,22,0.1,0.9641943734015346,0.0025007960093398427
C0853193,16,18,0.058333333333333334,0.9850107066381156,0.002669328257741052
C0853697,48,48,0.038120567375886524,0.9678984695782008,0.0025115455545740542
C0853897,10,10,0.17777777777777778,0.9732441471571907,0.0027010720749988397
C0853945,10,10,0.35555555555555557,0.9469320066334992,0.0026500208845778995
C0854107,10,10,0.2222222222222222,0.9694189602446484,0.002942404975170557
C0854110,13,13,0.14102564102564102,0.9820846905537459,0.004306035590848067
C0854723,33,33,0.032196969696969696,0.9768392370572208,0.0020188880066226286
C0855740,12,12,0.18181818181818182,0.9746568109820486,0.0035700471880560068
C0856863,19,19,0.06432748538011696,0.9878183831672204,0.004359491913924471
C0856975,20,20,0.05263157894736842,0.9797160243407708,0.002242652179969355
C0857379,41,41,0.041463414634146344,0.9815066630405221,0.004091113136452056
C0857460,14,14,0.16483516483516483,0.9803793328973185,0.00497012619279713
C0857973,13,14,0.1282051282051282,0.980411361410382,0.0035740809506126995
C0858867,10,10,0.37777777777777777,0.9737856592135697,0.005861604863786142
C0870082,44,45,0.049682875264270614,0.96875,0.003078476861770684
C0877056,10,10,0.08888888888888889,0.9895150720838795,0.0035039680698009004
C0877165,32,32,0.036290322580645164,0.9785586658725431,0.002385307781649245
C0878544,111,112,0.02407862407862408,0.9606899318090654,0.0030182658644842737
C0878575,16,16,0.06666666666666667,0.9709090909090909,0.0015493709669931759
C0887833,20,20,0.1,0.9741144414168937,0.0033198681339090866
C0917796,14,15,0.2087912087912088,0.9306569343065694,0.0016909702190303778
C0917798,25,32,0.06666666666666667,0.9884225759768451,0.006344046070964147
C0917801,16,16,0.041666666666666664,0.9897119341563786,0.002791188895594448
C0917805,12,12,0.15151515151515152,0.9859451862262825,0.005426626440782858
C0917990,11,12,0.12727272727272726,0.9857578840284842,0.004088504088504088
C0919267,99,102,0.04555761698618842,0.9576749976060519,0.004707810700913507
C0920269,12,15,0.15151515151515152,0.9822380106571936,0.004277868028158119
C0920299,10,10,0.1111111111111111,0.9933333333333333,0.006915115793381909
C0948023,19,21,0.05263157894736842,0.9745403111739745,0.001683682695456256
C0948089,33,33,0.11363636363636363,0.9728506787330317,0.006053848276483475
C0948187,11,11,0.09090909090909091,0.987012987012987,0.00320666987333654
C0948740,13,13,0.10256410256410256,0.9855985598559855,0.003909708931988917
C0948896,34,36,0.05169340463458111,0.9726544082979727,0.0028191455925398548
C0949445,17,17,0.03676470588235294,0.987146529562982,0.0020973291823693264
C0973461,23,23,0.04743083003952569,0.9877488514548239,0.003906865179836941
C0993582,39,40,0.044534412955465584,0.9777177582714383,0.0034508974001491895
C1112256,16,16,0.05,0.9831932773109243,0.002036813518406759
C1112705,18,18,0.2222222222222222,0.8425925925925926,0.0009388654172534576
C1136179,23,23,0.05138339920948617,0.9846517119244392,0.003367778356572619
C1136249,19,23,0.017543859649122806,0.9893238434163701,0.0013586757310213038
C1136382,17,17,0.08823529411764706,0.9798657718120806,0.0031896881315200175
C1142166,15,15,0.06666666666666667,0.9527027027027027,0.0008727137684523256
C1142533,42,43,0.029036004645760744,0.9845726627584079,0.0035313125947567035
C1145628,17,19,0.1323529411764706,0.9887605369965657,0.008648751979900596
C1145670,75,77,0.0681081081081081,0.9515446737597744,0.004607268100425162
C1167713,45,47,0.03838383838383838,0.9651056014692379,0.0021713978761208215
C1167918,32,33,0.2540322580645161,0.8802850356294537,0.0026901858304297327
C1168401,29,30,0.06896551724137931,0.983659177122848,0.005399543817834672
C1184923,36,36,0.04285714285714286,0.9744318181818182,0.0026563201833867695
C1260899,17,18,0.6029411764705882,0.9499083689676237,0.008493090829646622
C1260926,25,25,0.07,0.9810469314079422,0.004038640163477615
C1261473,24,24,0.11231884057971014,0.9831108689730319,0.0069834672363349275
C1262477,103,104,0.020940415000951836,0.9598466873517065,0.002379894305359582
C1263846,99,116,0.02370645227788085,0.9625772860397006,0.0027848623244279874
C1263857,18,18,0.0392156862745098,0.9843953185955787,0.0019525305518155696
C1269683,255,262,0.013432144511347846,0.9406548431105047,0.0025386551202961705
C1271100,10,10,0.1111111111111111,0.9884125144843569,0.003958787766278368
C1276035,12,12,0.12121212121212122,0.949685534591195,0.0011680977798406436
C1277241,22,22,0.017316017316017316,0.9924385633270322,0.002216265276399941
C1280433,19,19,0.14035087719298245,0.978021978021978,0.005219660722053067
C1290857,10,10,0.17777777777777778,0.9774011299435028,0.0032115839792082423
C1298695,12,12,0.12121212121212122,0.9139784946236559,0.0006575384853407596
C1301509,15,16,0.01904761904761905,0.9917525773195877,0.0014885649738495342
C1301959,19,19,0.13450292397660818,0.9782505910165484,0.005055935409142226
C1306710,32,33,0.036290322580645164,0.9831302717900656,0.003045876887340302
C1319853,13,13,0.08974358974358974,0.9278350515463918,0.0006426918792310549
C1321329,11,12,0.03636363636363636,0.9957805907172996,0.003983021526881176
C1321884,10,10,0.08888888888888889,0.9763313609467456,0.001531535712628208
C1328931,10,10,0.4,0.9631901840490797,0.004371838306956885
C1333990,11,11,0.4,0.9485981308411215,0.003426073601512198
C1336708,13,14,0.11538461538461539,0.9717425431711146,0.0022101459624667944
C1368816,18,18,0.1503267973856209,0.9755449229133439,0.00473301659522004
C1389016,17,17,0.03676470588235294,0.9891067538126361,0.002479654814572068
C1389113,20,20,0.05263157894736842,0.9854439592430859,0.003143427589729303
C1389280,16,16,0.09166666666666666,0.9695712309820194,0.002033912074648345
C1390474,21,21,0.06666666666666667,0.9801699716713881,0.0030602136842850067
C1398312,20,20,0.11052631578947368,0.9787126203750633,0.004482982773831082
C1408258,24,25,0.03985507246376811,0.979871912168344,0.0020724005015557516
C1442903,11,11,0.10909090909090909,0.9845360824742269,0.0032235470831962062
C1442988,14,14,0.13186813186813187,0.9727272727272728,0.0028381774656666735
C1445953,12,12,0.07575757575757576,0.9854014598540146,0.002610814574147134
C1446712,10,10,0.13333333333333333,0.9808306709265175,0.002849584628950666
C1449861,21,22,0.11904761904761904,0.971395881006865,0.0037545107195924433
C1456784,20,20,0.06315789473684211,0.9850931677018634,0.0036820355666991687
C1458140,37,37,0.05555555555555555,0.9645424053665549,0.0025281322214407717
C1458155,422,448,0.023797998446488274,0.8953827881427229,0.004057194945156223
C1510497,224,232,0.012291800128122999,0.9533824310986257,0.0026277614828803127
C1510586,72,76,0.017996870109546165,0.9664233576642336,0.0017117885863522353
C1512419,12,12,0.19696969696969696,0.9783333333333334,0.004540883422294422
C1522137,36,37,0.03333333333333333,0.9799043062200957,0.0026434128938659395
C1527311,32,32,0.1532258064516129,0.9236180904522613,0.0026684088269454125
C1527336,12,12,0.13636363636363635,0.9724770642201835,0.002459967509863077
C1561643,13,13,0.05128205128205128,0.9780821917808219,0.0012746722271415921
C1563720,18,18,0.06535947712418301,0.927007299270073,0.0006551423515999402
C1619700,24,24,0.036231884057971016,0.9722607489597781,0.0013564451462096936
C1621895,13,13,0.16666666666666666,0.9759704251386322,0.0037704590248221885
C1691215,105,106,0.031135531135531136,0.9638605442176871,0.004025820658302478
C1704375,10,11,0.13333333333333333,0.9689119170984456,0.0017357404743119692
C1720887,18,18,0.05228758169934641,0.9868312757201646,0.0030925814156233396
C1800706,15,15,0.08571428571428572,0.9608695652173913,0.0013678705165103828
C1806780,14,14,0.10989010989010989,0.9537037037037037,0.0013660386867461092
C1827524,46,46,0.03671497584541063,0.9752845528455285,0.0030308052705087184
C1832117,16,16,0.05,0.9882005899705014,0.002915950977206258
C1832160,10,10,0.15555555555555556,0.9396551724137931,0.0010117417737968164
C1832200,11,11,0.41818181818181815,0.8413793103448276,0.001029509801439626
C1832348,19,19,0.09941520467836257,0.9763724808895066,0.003433344248354194
C1832446,43,43,0.03211517165005537,0.9799861973775017,0.0030699317480667
C1833118,11,11,0.16363636363636364,0.9680851063829787,0.002303739145844409
C1833144,21,21,0.08095238095238096,0.9825282631038027,0.004227694049387957
C1833225,11,12,0.14545454545454545,0.9784656796769852,0.0030674328919942954
C1833999,11,11,0.05454545454545454,0.9742489270386266,0.0009577816595360455
C1834055,51,51,0.03607843137254902,0.9767147557580359,0.0035183979664589727
C1834060,13,13,0.11538461538461539,0.9720496894409938,0.002235139535548002
C1834405,52,52,0.03996983408748114,0.9792075323656336,0.004464078121367124
C1834696,10,10,0.2,0.9803063457330415,0.0041583515106511345
C1834752,9,11,0.19444444444444445,0.9354838709677419,0.0010467586576738239
C1835452,29,30,0.06896551724137931,0.9345794392523364,0.0012814105767629006
C1835473,12,12,0.09090909090909091,0.9423076923076923,0.0007581031948634641
C1835884,58,58,0.03871748336358137,0.9739094985731757,0.003831774052040913
C1836003,10,10,0.06666666666666667,0.9869281045751634,0.00210238084188054
C1836038,14,14,0.0989010989010989,0.9720062208398134,0.002072267425282326
C1836047,71,71,0.01609657947686117,0.980319803198032,0.002612248001646667
C1836150,17,17,0.029411764705882353,0.994729907773386,0.004123655033043858
C1836184,15,15,0.0761904761904762,0.9750778816199377,0.0019373007767771486
C1836189,37,38,0.05855855855855856,0.975609756097561,0.003918416557821762
C1836195,31,31,0.03655913978494624,0.9862180786380219,0.003646003482660129
C1836440,58,70,0.07441016333938294,0.926303175554224,0.0024796662555275225
C1836509,10,11,0.13333333333333333,0.9698492462311558,0.0017914326820439041
C1836543,25,25,0.03,0.9794520547945206,0.0015939067434516069
C1836623,12,12,0.030303030303030304,0.9894736842105263,0.001454320414636033
C1836635,12,13,0.30303030303030304,0.9669421487603306,0.004525411928521699
C1836696,10,10,0.06666666666666667,0.9939271255060729,0.004557478999396668
C1836735,60,60,0.05819209039548023,0.9416926125106142,0.0025794296878634227
C1836926,10,12,0.08888888888888889,0.9835390946502057,0.0022184062746554043
C1836940,30,30,0.08735632183908046,0.9767299448867116,0.004939533299267587
C1836996,11,11,0.23636363636363636,0.9741035856573705,0.004126477810688337
C1837066,15,15,0.13333333333333333,0.9620081411126187,0.0021941633398322655
C1837081,19,20,0.06432748538011696,0.9775510204081632,0.002341027608486347
C1837082,11,11,0.12727272727272726,0.9723320158102767,0.002075896812738918
C1837084,44,44,0.03382663847780127,0.9750875827170105,0.002646391399703351
C1837087,15,16,0.09523809523809523,0.8675496688741722,0.0004054095874725343
C1837098,18,18,0.0784313725490196,0.9775491113189897,0.002695369123708415
C1837108,28,31,0.042328042328042326,0.9850467289719627,0.0034969443209491515
C1837142,17,20,0.09558823529411764,0.9755639097744361,0.002834671473046043
C1837249,31,31,0.07956989247311828,0.9497623896809233,0.002096489466601529
C1837260,67,67,0.0203527815468114,0.9779573842762674,0.0027732440635352784
C1837279,21,22,0.04285714285714286,0.9860681114551083,0.002816988608221892
C1837352,39,39,0.02564102564102564,0.9825447864033073,0.0025488499789085347
C1837388,19,20,0.1871345029239766,0.9532163742690059,0.0031865344482945685
C1837397,45,47,0.049494949494949494,0.9483938915218536,0.0018604603115573736
C1837402,25,26,0.12,0.9427662957074722,0.0022032323982909157
C1837404,32,32,0.036290322580645164,0.9772007599746675,0.002240127758420441
C1837458,13,14,0.05128205128205128,0.9917355371900827,0.003427690022565626
C1837463,54,54,0.030747728860936407,0.972568578553616,0.0026869635761418305
C1837482,14,14,0.06593406593406594,0.981651376146789,0.002128633099250005
C1837485,9,10,0.1111111111111111,0.9806763285024155,0.0020935173153476478
C1837522,16,20,0.14166666666666666,0.9886666666666667,0.008605682187456479
C1837658,21,21,0.06666666666666667,0.9824341279799247,0.0034626406283167054
C1837731,24,24,0.025362318840579712,0.9907529722589168,0.002902521710862397
